"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+3","TAYLOR SWIFT","Bad Blood",17753,272,2076,-174,108.622,1.564,33,"3/22",1,17753,6848,108.622
2,"-1","WIZ KHALIFA","See You Again f/Charlie Puth",17711,-96,-735,47,111.68,-0.695,78,"4",1,19208,3713,118.768
3,"-1","WALK THE MOON","Shut Up And Dance",17692,112,482,164,102.335,0.866,126,"6",2,17692,2567,102.335
4,"-1","JASON DERULO","Want To Want Me",17198,-379,-1380,-360,97.617,-2.947,103,"18",1,18660,4301,111.336
5,"=","TOVE LO","Talking Body",14602,15,1,18,83.885,0.548,156,"21",4,14657,2353,83.885
6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",13083,26,336,-40,83.186,0.458,104,"13",5,13083,1678,83.186
7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",11323,-32,-222,-21,61.92,-0.474,105,"16",6,11556,1606,64.807
8,"=","FIFTH HARMONY","Worth It f/Kid Ink",9858,113,504,96,48.575,0.529,108,"8",8,9858,1312,48.575
9,"=","ANDY GRAMMER","Honey, I'm Good",8892,59,607,-16,48.369,0.387,115,"5",9,8892,1319,48.369
10,"=","MAROON 5","This Summer's Gonna Hurt...",8882,55,362,-26,46.872,0.143,36,"38/92",9,8882,4375,46.872
11,"+1","OMI","Cheerleader",8461,342,1854,165,50.57,2.185,49,"1",11,8461,1872,50.57
12,"-1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",8286,78,664,-43,47.874,0.461,70,"11",11,8286,1280,47.874
13,"=","NICKI MINAJ","The Night Is Still Young",6803,-1,460,-86,33.249,0.091,51,"43",13,6804,1341,33.249
14,"=","SIA","Elastic Heart f/The Weeknd...",6468,141,853,83,39.801,0.478,97,"28",14,6468,909,39.801
15,"+1","MAJOR LAZER","Lean On f/MØ & DJ Snake",6356,276,1793,139,37.474,1.235,41,"9",15,6356,1793,37.474
16,"-1","THE WEEKND","Earned It",6088,-120,-1478,217,35.508,-1.343,122,"35",1,17055,2820,102.104
17,"=","THE WEEKND","Can't Feel My Face",5561,334,2446,-245,38.407,2.238,12,"7",17,5561,4549,38.407
18,"=","ECHOSMITH","Bright",4852,-212,-839,-133,21.185,-1.16,138,"32",16,5773,965,25.825
19,"=","GEORGE EZRA","Budapest",4502,26,83,-9,19.728,0.124,110,"31",18,4532,712,19.745
20,"=","ED SHEERAN","Photograph",4333,40,420,5,21.736,0.367,36,"23",20,4333,1005,21.736
21,"=","PITBULL","Fun f/Chris Brown",4157,94,472,79,23.075,0.319,55,"34",21,4157,740,23.075
22,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",3624,-187,-788,-164,19.622,-0.997,118,"71",19,4482,753,25.548
23,"=","FLO RIDA","GDFR f/Sage The Gemini",2962,-49,-528,1,14.71,-0.201,162,"58",7,11307,1433,61.931
24,"+1","RACHEL PLATTEN","Fight Song",2743,131,704,52,13.521,0.919,33,"2",24,2743,704,13.521
25,"+1","FALL OUT BOY","Uma Thurman",2733,128,812,105,13.813,0.792,61,"33",25,2733,812,13.813
26,"-2","FETTY WAP","Trap Queen",2724,-82,-951,114,15.255,-0.136,83,"12/84",18,4535,816,23.245
27,"=","ARIANA GRANDE","One Last Time",2425,-97,-373,-110,17.619,-0.444,133,"110",6,12152,2135,76.95
28,"=","ADAM LAMBERT","Ghost Town",2153,13,128,5,7.84,-0.114,48,"40",28,2153,661,8.492
29,"=","ZEDD","Beautiful Now f/Jon Bellion",2029,34,377,-11,10.909,0.26,23,"111",29,2029,542,10.909
30,"+1","SAM HUNT","Take Your Time",1951,26,139,12,8.595,0.213,41,"19",30,1951,296,8.595
31,"-1","CALVIN HARRIS","Pray To God f/HAIM",1845,-144,-844,-69,8.127,-0.85,64,"196",26,2914,664,15.366
32,"=","OMARION","Post To Be f/Chris Brown&Jhene",1839,75,399,26,9.303,0.416,27,"56",32,1839,399,9.303
33,"=","SHAWN MENDES","Stitches",1646,12,-28,-4,4.984,0.049,29,"44",32,1674,452,5.373
34,"+1","TORI KELLY","Should've Been Us",1620,45,352,-21,5.105,0.318,17,"--",34,1620,615,5.105
35,"-1","JEREMIH F/FLO RIDA","Tonight Belongs To U!",1600,5,110,2,5.016,0.045,41,"509",33,1600,327,5.016
