"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
17,"=","TAYLOR SWIFT","We Are Never Ever Ge...",5016,"-279",-2041,"+33",33.459,"-1.515",117,"28",2,13523,4592,90.881
18,"=","TAYLOR SWIFT","I Knew You Were Trou...",4851,"+329",2442,"-10",33.817,"+1.923",20,"2",18,4851,2452,33.817
19,"=","PITBULL","Don't Stop The Party",3934,"+88",567,"+30",27.578,"+1.485",63,"21",19,3934,567,27.578
20,"=","ONEREPUBLIC","Feel Again",3576,"-112",-482,"-134",21.221,"-0.916",94,"31",18,4153,813,25.014
21,"=","THE SCRIPT","Hall Of Fame f/will....",3332,"-19",256,"-94",17.401,"-0.011",84,"24",20,3351,493,17.412
22,"=","KELLY CLARKSON","Catch My Breath",3315,"+114",632,"+7",19.187,"+0.444",44,"41",22,3315,767,19.187
23,"+2","CALVIN HARRIS","Sweet Nothing f/Flor...",2641,"+153",717,"+20",25.624,"+1.162",24,"32",23,2641,875,25.624
24,"-1","IMAGINE DRAGONS","It's Time",2639,"+3",175,"-61",18.035,"-0.216",77,"29",23,2639,446,18.251
25,"+2","ONE DIRECTION","Little Things",2586,"+195",915,"+78",17.105,"+1.228",21,"48",25,2586,915,17.105
26,"-2","BRIDGIT MENDLER","Ready Or Not",2522,"-17",31,"-28",14.788,"-0.317",97,"65",23,2567,336,15.584
27,"-1","ELLIE GOULDING","Anything Could Happe...",2436,"+0",-3,"-30",13.869,"-0.117",77,"45",25,2455,455,14.156
28,"=","ALICIA KEYS","Girl On Fire",2421,"+107",491,"+3",23.235,"+0.924",47,"17/39",28,2421,491,23.235
29,"=","MAROON 5","Daylight",2212,"+82",895,"-82",13.632,"+0.746",16,"75",29,2212,1039,13.632
30,"=","CHER LLOYD","Oath f/Becky G",2104,"-11",51,"-75",9.877,"-0.148",63,"74",28,2120,343,11.061
31,"+1","LUDACRIS F/USHER/DAV...","Rest Of My Life",2016,"-12",166,"-93",15.811,"+0.073",27,"157",31,2028,615,15.811
32,"+1","HUNTER HAYES","Wanted",1994,"+37",269,"+21",11.332,"+0.356",56,"33",31,1994,368,11.332
33,"-2","PSY","Gangnam Style",1948,"-117",-481,"-15",12.867,"-0.498",91,"4",10,7746,1695,59.817
34,"=","WILL.I.AM & BRITNEY ...","Scream And Shout",1849,"+149",790,"-23",16.096,"+1.717",14,"5",34,1849,867,16.096
35,"=","CHRIS WALLACE","Remember When (Push ...",1452,"-6",3,"-27",6.073,"+0.106",119,"396",32,1481,131,6.073
36,"=","TRAIN","50 Ways To Say Goodb...",1368,"-52",-416,"+37",8.764,"-0.290",127,"59",16,4812,717,29.769
37,"=","MIGUEL","Adorn",1326,"-3",159,"-28",8.414,"-0.024",56,"89",37,1329,248,9.94
38,"+1","THE READY SET","Give Me Your Hand",1233,"-3",76,"-17",4.052,"-0.006",42,"--",38,1236,324,4.058
39,"+1","MEGAN & LIZ","Bad For Me",1208,"+32",-66,"+53",3.941,"+0.245",91,"--",33,1330,313,4.799
40,"+1","ONE DIRECTION","Live While We're You...",1055,"-97",-651,"+27",6.019,"-0.554",80,"62",15,5363,2151,28.68
41,"-3","ENRIQUE IGLESIAS","Finally Found You f/...",1047,"-200",-1599,"+74",8.325,"-1.276",102,"156",12,7155,1803,47.652
42,"=","OF MONSTERS AND MEN","Little Talks",974,"+20",148,"-8",4.109,"+0.158",21,"43",42,974,189,4.109
43,"=","THE WANTED","I Found You",891,"+2",-18,"+24",6.433,"+0.063",58,"96",42,931,173,7.507
44,"=","MACKLEMORE & RYAN LE...","Thrift Shop f/Wanz",801,"-4",99,"-47",8.206,"-0.093",21,"13",44,805,160,8.299
45,"=","CONOR MAYNARD","Turn Around f/Ne-Yo",780,"-1",64,"-5",2.573,"-0.107",32,"--",44,781,281,2.803
46,"=","CARLY RAE JEPSEN","This Kiss",511,"-95",-496,"-69",2.075,"-0.506",58,"165",36,1149,234,5.767
47,"=","JONN HART","Who Booty f/French M...",429,"+11",113,"-8",2.158,"+0.082",6,"256",47,429,121,2.158
48,"=","SAM AND THE WOMP","Bom Bom",405,"+20",35,"+7",1.508,"+0.172",9,"300",48,405,73,1.508
49,"=","THE CAB","Endlessly",378,"-4",25,"-8",1.171,"-0.016",12,"--",47,382,52,1.19
50,"--","CODY SIMPSON","Wish U Were Here f/B...",330,"--",14,"--",1.146,"--",1,"--",50,330,14,1.146
