"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17255,"-33",-154,"-170",114.662,"+0.006",69,"5",1,17403,2576,116.283
2,"=","NICO & VINZ","Am I Wrong",16892,"+54",1190,"-228",113.466,"+0.169",98,"6",2,16892,2409,113.466
3,"=","IGGY AZALEA","Fancy f/Charlie XCX",15332,"-278",-1185,"-274",105.073,"-0.728",109,"8/28",1,17156,2440,116.166
4,"=","CALVIN HARRIS","Summer",14953,"+8",203,"-48",92.994,"-0.597",109,"15",3,14953,1917,95.785
5,"=","MAGIC!","Rude",14763,"+435",2061,"+155",101.359,"+2.636",83,"1",5,14763,2272,101.359
6,"+1","SAM SMITH","Stay With Me",10899,"+183",1309,"-80",73.061,"+1.711",57,"3",6,10899,1606,73.061
7,"-1","DISCLOSURE","Latch f/Sam Smith",10899,"+96",772,"-112",74.687,"+0.530",156,"13",6,10899,1508,74.687
8,"=","MKTO","Classic",8916,"-96",-192,"-239",56.746,"+0.440",219,"25",8,9119,733,56.746
9,"=","PARAMORE","Ain't It Fun",8471,"-170",-1292,"-4",51.14,"-1.491",150,"35",2,14464,1853,84.721
10,"+1","MAROON 5","Maps",7478,"+147",934,"-57",44.872,"+0.709",22,"7",10,7478,4866,44.872
11,"-1","JASON DERULO","Wiggle f/Snoop Dogg",7461,"-13",-101,"-85",34.571,"-0.574",60,"11",10,7555,1666,36.719
12,"=","ONEREPUBLIC","Love Runs Out",7347,"+103",520,"-60",39.948,"+0.532",67,"17",12,7347,1336,39.948
13,"=","KATY PERRY","Birthday",6339,"-477",-2501,"-300",28.552,"-2.320",93,"79",7,9576,2209,52.775
14,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",5967,"+150",1043,"-6",31.034,"+1.055",44,"34",14,5967,1152,31.034
15,"-1","JUSTIN TIMBERLAKE","Not A Bad Thing",5944,"-150",-980,"-35",39.976,"-0.558",135,"59",1,15543,2024,97.949
16,"=","PHARRELL WILLIAMS","Come Get It Bae",5491,"+59",350,"-46",24.033,"+0.081",46,"37",16,5491,993,24.146
17,"=","KONGOS","Come With Me Now",5114,"-10",252,"-147",19.983,"+0.031",81,"21",17,5124,652,19.983
18,"+1","CHARLI XCX","Boom Clap",4657,"+212",1498,"-74",27.144,"+1.033",24,"9",18,4657,1646,27.144
19,"-1","RIXTON","Me And My Broken Heart",4552,"-201",-1765,"+34",25.76,"-1.126",128,"61",6,11699,1397,59.689
20,"=","JENNIFER LOPEZ","First Love",4167,"-32",22,"-128",21.611,"-0.252",51,"169",19,4214,853,22.02
21,"=","AFROJACK","Ten Feet Tall f/Wrabel",3908,"+30",461,"+4",17.147,"+0.064",100,"107",21,3908,633,17.147
22,"=","SIA","Chandelier",3644,"+135",520,"+118",23.345,"+0.328",79,"10",22,3644,561,23.345
23,"=","LORDE","Tennis Court",3537,"+47",270,"-28",15.864,"+0.144",70,"86",22,3537,590,15.864
24,"+1","BECKY G","Shower",3472,"+47",507,"-103",15.403,"+0.152",53,"23",24,3472,853,15.403
25,"+1","TIESTO","Wasted",3351,"+33",399,"-52",18.475,"+0.343",56,"31",25,3351,775,18.475
26,"-2","ED SHEERAN","Sing",3328,"-151",-1713,"+203",17.908,"-0.653",91,"19",6,10622,2778,57.807
