"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MAROON 5","Animals",17317,-32,-15,-112,112.044,-0.37,68,11,1,17349,3186,114.705
2,"=","ED SHEERAN","Don't",15609,69,437,55,94.208,0.26,140,28,2,15609,2073,94.208
3,"=","TOVE LO","Habits (Stay High)",13797,-317,-2007,-178,97.421,-1.745,160,29,1,16744,2816,110.186
4,"=","CALVIN HARRIS","Blame f/John Newman",13505,34,1045,-160,85.191,0.233,83,36,4,13505,1988,85.191
5,"=","TAYLOR SWIFT","Blank Space",12659,240,2353,-50,87.333,2.53,33,1,5,12659,3248,87.333
6,"=","MR PROBZ","Waves",12016,-35,583,-283,81.117,-0.264,140,23,5,12051,1264,81.381
7,"=","NICK JONAS","Jealous",11770,258,1677,127,66.014,1.096,80,9,7,11770,1846,66.014
8,"=","TAYLOR SWIFT","Shake It Off",9556,-182,-1278,-81,70.78,-1.026,104,7,1,17531,9016,110.142
9,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",9048,38,589,-72,61.346,0.938,54,12,9,9048,1751,61.346
10,"=","JASON DERULO","Trumpets",8595,-91,-42,-75,45.784,-0.768,97,22,9,8686,1238,46.628
11,"=","SAM SMITH","I'm Not The Only One",8455,109,598,36,48.593,0.297,66,10,11,8455,1424,48.593
12,"=","MEGHAN TRAINOR","All About That Bass",7329,-118,-1352,18,49.732,-0.974,145,5,1,17875,3030,116.17
13,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",6989,-16,-1934,386,43.586,-0.6,124,13,1,15754,4716,94.236
14,"=","IGGY AZALEA","Beg For It f/MØ",6903,67,530,-68,38.166,0.29,37,18,14,6903,2920,38.166
15,"=","JEREMIH","Don't Tell 'Em f/YG",6232,-17,-672,280,37.784,-0.128,133,58,5,12620,1458,74.757
16,"=","ALESSO","Heroes",5709,8,450,-24,32.93,0.114,83,43,16,5709,896,32.93
17,"=","HOZIER","Take Me To Church",5468,132,722,64,31.088,0.955,48,4,17,5468,1034,31.088
18,"=","MEGHAN TRAINOR","Lips Are Movin",5244,11,575,-63,26.541,-0.045,41,6,18,5244,1423,26.586
19,"=","SELENA GOMEZ","The Heart Wants What It Wants",4936,144,1109,12,28.183,0.935,24,8,19,4936,2058,28.183
20,"=","FALL OUT BOY","Centuries",4301,-23,485,-171,21.972,-0.109,74,15,20,4324,679,22.081
21,"+1","MARK RONSON","Uptown Funk f/Bruno Mars",4004,160,1118,-18,23.77,0.936,20,3,21,4004,2689,23.77
22,"-1","FERGIE","L.A.LOVE (la la)",3877,-69,-359,-83,14.726,-0.238,58,16,19,4267,1105,18.09
23,"=","NICO & VINZ","In Your Arms",3640,18,62,35,14.991,-0.141,67,107,22,3920,1121,16.487
24,"=","DAVID GUETTA","Dangerous f/Sam Martin",3415,100,284,114,19.07,0.684,55,35,24,3415,1540,19.07
25,"+1","ARIANA GRANDE","Break Free f/Zedd",3015,-38,-172,28,23.043,-0.084,148,74,4,14321,2327,87.942
26,"-1","GWEN STEFANI","Baby Don't Lie",3010,-178,-1052,-141,11.235,-1.041,41,114,20,4236,2651,20.798
27,"=","CHARLI XCX","Break The Rules",2810,-55,136,-102,10.16,-0.309,60,119,27,2872,609,10.469
28,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",2294,10,271,-41,12.172,0.021,54,108,28,2294,357,12.172
29,"=","JESSIE J","Burnin' Up f/2 Chainz",2223,3,271,-104,11.393,-0.31,41,71,29,2223,516,11.703
30,"=","ONE DIRECTION","Night Changes",2038,64,1121,-100,8.174,0.432,15,27,30,2038,1221,8.527
31,"=","ELLA HENDERSON","Ghost",1969,73,263,71,6.65,0.511,80,38,30,1969,263,6.65
32,"+1","FIFTH HARMONY","Sledgehammer",1873,88,527,6,7.073,0.307,15,178,32,1873,800,7.073
33,"-1","ONEREPUBLIC","I Lived",1834,35,326,-35,7.702,0.282,16,48,31,1834,934,7.702
34,"+1","MILKY CHANCE","Stolen Dance",1446,1,182,-14,6.654,0.031,36,44,34,1446,235,6.654
35,"-1","EDEN XO","Too Cool To Dance",1433,-17,154,-47,5.646,-0.001,28,1215,34,1450,410,5.647
36,"+2","LILLYWOOD & ROBIN SCHULZ","Prayer In C",1363,67,263,9,11.642,0.423,28,147,36,1363,318,11.642
37,"=","BIG SEAN","I Don't F**k With You f/E-40",1340,25,255,-11,7.976,0.167,21,252,37,1340,340,7.976
38,"-2","VANCE JOY","Riptide",1317,1,192,-22,7.057,0.099,33,30,36,1317,214,7.057
39,"+1","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",1127,-15,44,-35,5.549,-0.07,46,143,37,1157,227,6
40,"-1","BEA MILLER","Young Blood",1111,-62,18,-145,3.256,-0.127,44,271,37,1207,232,3.412
41,"=","BEBE REXHA","Can't Stop Drinking About You",1111,-28,-521,57,4.378,0.072,100,251,29,1929,292,6.05
42,"+1","I LOVE MAKONNEN","Tuesday f/Drake",958,33,346,-45,3.698,0.272,10,19,42,958,445,3.698
43,"-1","ONE DIRECTION","Steal My Girl",906,-162,-2157,197,4.282,-0.549,62,31,17,5160,2502,19.893
44,"=","THE SCRIPT","Superheroes",682,11,106,-3,2.219,0.102,15,156,44,682,191,2.219
45,"=","MAGIC!","Let Your Hair Down",613,-17,-48,-20,1.159,-0.028,25,536,44,665,101,1.37
46,"+1","HOODIE ALLEN","All About It f/Ed Sheeran",573,18,258,-1,3.073,0.11,6,327,46,573,265,3.073
47,"-1","KAT DAHLIA","Crazy",566,-16,0,-68,1.896,-0.069,19,530,45,617,123,2.072
48,"=","SHAWN MENDES","Something Big",494,6,70,-1,1.506,-0.008,7,223,47,494,130,1.514
49,"=","PITBULL","Time Of Our Lives f/Ne-Yo",489,34,234,-8,3.908,0.359,2,62,49,489,242,3.908
50,"=","BECKY G","Can't Stop Dancin'",463,15,118,-6,2.188,0.08,6,735,49,463,171,2.188
