"Title","Artist","Spins"
"Jumpman","DRAKE & FUTURE",4313
"Say It","TORY LANEZ",4162
"Don't","BRYSON TILLER",4017
"Antidote","TRAVI$ SCOTT",3906
"Hotline Bling","DRAKE",3882
"No Role Modelz","J. COLE",3817
"Down In The DM","YO GOTTI",3256
"California f/Young Dolph","COLONEL LOUD",2845
"Where Ya At f/Drake","FUTURE",2731
"Play No Games","BIG SEAN",2655
"White Iverson","POST MALONE",2573
"Again","FETTY WAP",2525
"Back To Sleep","CHRIS BROWN",2257
"679 f/Remy Boyz...","FETTY WAP",2149
"Sorry f/Chris Brown","RICK ROSS",2009
"Back Up f/Big Sean","DEJ LOAF",1790
"Bottom Of The Bottle","CURREN$Y",1611
"$ave Dat Money","LIL DICKY",1474
"These Walls f/Bilal, Anna Wise","KENDRICK LAMAR",1468
"WTF (Where They From)","MISSY ELLIOTT",1316
"You Mine f/Songz/Future...","DJ KHALED",1305
"Back To Back","DRAKE",1279
"Oui","JEREMIH",1266
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",1225
"3 Times In A Row","TK N CASH",1210
"Like Baby","JACQUEES",1134
"Get Home f/Kid Ink & Migos","JR CASTRO",1093
"1Hunnid f/Fetty Wap","K CAMP",1077
"Moses f/Chris Brown & Migos","FRENCH MONTANA",1038
"Watch Out","2 CHAINZ",1038
"Church","BJ THE CHICAGO KID",1036
"Song Cry","AUGUST ALSINA",1032
"Here","ALESSIA CARA",935
"Sweet Life f/Janelle Monae","JEEZY",925
"Milly Rock","2 MILLY",755
"Acquainted","THE WEEKND",722
"Hello","ADELE",720
"Best Friend","YOUNG THUG",719
"Come Get Her","RAE SREMMURD",642
"Heavy","BLAC YOUNGSTA",581
"Bank Rolls","TATE KOBANG",548
"Oh My","BOOGIE",534
"Moolah","YOUNG GREATNESS",527
"Curtains Closed","RAY J",455
"Look At My Dab","MIGOS",454
"Hit The Quan","IHEARTMEMPHIS",454
"Switch Up f/Jeremih","R. KELLY",448
"Hit The Lotto","ROTIMI",426
"Infatuation","LIPSTICK GYPSY",400
"Peanut Butter Jelly","T.I.",389
