"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BIG SEAN Marvin & Chardonnay",3747,-25,36,-92,25.399,-0.192,96,"54",1,3834,552,25.854
2,"=","DRAKE Headlines",3723,104,350,114,26.53,0.631,60,"23",2,3723,686,26.53
3,"=","LIL WAYNE She Will f/Drake",3625,30,407,-68,25.343,0.335,53,"286",3,3625,954,25.343
4,"=","MIGUEL Quickie",3241,-61,-270,-52,19.148,-0.567,113,"195",1,3628,553,23.786
5,"=","WALE That Way f/Jeremih & Rick Ross",3125,27,305,18,21.31,0.474,106,"164",5,3125,421,21.31
6,"=","JAY Z & KANYE WEST Otis f/Otis Redding",3019,-30,-189,79,22.395,-0.075,77,"79",1,3830,1048,24.559
7,"=","CHRIS BROWN Wet The Bed",2874,-27,121,-91,20.066,-0.055,72,"273",7,2917,405,20.121
8,"=","BEYONCE Best Thing I Never Had",2742,-92,-344,-41,15.033,-0.767,123,"98",2,3535,520,21.086
9,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",2699,-3,100,-46,16.22,0.169,75,"120",9,2708,388,16.22
10,"=","DJ KHALED I'm On One f/Drake, Rick Ross",2584,-41,-291,-24,18.221,-0.363,142,"76",1,4543,989,32.584
11,"+1","JAY Z & KANYE WEST N***** In Paris",2568,72,603,12,20.176,0.695,37,"35",11,2568,603,20.176
12,"-1","LIL WAYNE How To Love",2447,-71,-469,-34,14.808,-0.702,125,"28",1,4266,891,27.756
13,"+1","BEYONCE Party f/Kanye & Andre",1898,68,495,-16,13.594,0.45,39,"252",13,1898,708,13.594
14,"-1","DRAKE Marvin's Room",1856,-27,-271,12,14.651,-0.028,102,"77",8,2476,460,19.185
15,"+1","MEEK MILL I'm A Boss f/Rick Ross",1765,25,148,26,9.384,0.084,65,"317",14,1765,319,9.384
16,"-1","ACE HOOD Body 2 Body f/Chris Brown",1762,19,156,-28,11.545,0.406,79,"--",15,1762,244,11.545
17,"=","J. COLE Workout",1498,22,301,-11,7.754,0.179,67,"--",17,1498,312,7.754
18,"=","NICKI MINAJ Fly f/Rihanna",1290,28,222,-2,8.553,0.223,34,"62",18,1290,389,8.553
19,"+1","FUTURE Tony Montana",1200,12,191,-22,5.721,-0.139,62,"--",19,1200,304,5.906
20,"-1","DIGGY Copy, Paste",1194,3,63,-30,7.592,0.018,58,"--",19,1194,239,7.698
21,"=","LLOYD Dedication To My Ex...",1151,16,114,-13,5.204,-0.103,56,"147",21,1151,234,5.489
22,"=","MARSHA AMBROSIUS Late Nights & Early Mor...",1099,35,102,64,5.9,0.191,50,"--",22,1099,288,5.9
23,"+1","VERSE SIMMONDS Boo Thang f/Kelly Rowland",1060,5,60,-4,4.2,0.057,81,"--",23,1060,244,4.2
24,"-1","NICKI MINAJ Super Bass",1022,-34,-344,-6,6.194,-0.239,119,"32",4,3412,554,20.752
25,"=","HAMILTON PARK Thing Called Us",1015,16,11,21,3.648,-0.019,88,"--",22,1015,182,3.794
26,"=","TYRESE Too Easy f/Ludacris",958,-11,-18,-22,5.261,0.011,40,"--",26,999,309,5.348
27,"=","BEI MAEJOR Trouble f/J. Cole",828,14,100,0,3.984,0.016,29,"375",27,828,186,3.984
28,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",801,49,378,-3,4.722,0.114,11,"16",28,801,381,4.722
29,"-1","ELLE VARNER Only Wannna Give It To You",797,17,59,10,4.722,0.189,19,"--",28,797,293,4.722
30,"=","KELLY ROWLAND Lay It On Me f/Big Sean",746,1,22,-3,3.6,0.085,26,"242",29,746,332,3.6
31,"=","MELANIE FIONA 4 AM",694,-5,25,-18,2.911,-0.053,36,"442",31,699,209,2.964
32,"+1","BIRDMAN Y.U. Mad f/Nicki Minaj",693,14,68,-28,3.71,0.029,14,"401",31,693,386,3.71
33,"-1","PHYLLISIA I Love You f/Yung Joc",683,-14,9,-42,2.269,-0.014,32,"--",30,697,176,2.283
34,"=","RED CAFE Fly Together f/Rick Ross",638,7,73,8,3.23,0.048,21,"--",33,638,259,3.246
35,"=","MARY J. BLIGE 25/8",526,12,220,-30,2.699,-0.003,12,"907",35,526,250,2.702
36,"+3","J. DASH WOP",487,9,32,1,1.037,0.006,30,"246",36,487,135,1.059
37,"+1","2 CHAINZ Spend It",485,-2,21,-19,2.749,-0.067,55,"--",37,488,111,2.816
38,"-2","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",482,-16,-187,8,2.712,-0.128,148,"--",13,1842,363,11.166
