"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4515,"-28",21,"-34",32.578,"+0.019",66,"--",1,4543,989,32.578
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4210,"-10",-15,"+31",30.476,"-0.167",72,"36",1,4671,741,34.283
3,"=","LIL WAYNE How To Love",4178,"+49",213,"+23",26.644,"+0.172",49,"4",3,4178,891,26.644
4,"+1","CHRIS BROWN She Ain't You",3453,"-15",-20,"-24",24.3,"+0.178",72,"45",4,3708,630,25.447
5,"-1","BIG SEAN My Last f/Chris Brown",3415,"-71",-291,"-23",23.651,"-0.619",72,"77",2,3871,461,26.108
6,"=","MIGUEL Sure Thing",3148,"+7",-194,"+56",24.236,"-0.049",72,"70",1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",3122,"-3",90,"-28",20.409,"+0.105",72,"376",7,3159,477,20.6
8,"+1","NICKI MINAJ Super Bass",2563,"+78",389,"+70",16.376,"+0.305",43,"6",8,2563,554,16.376
9,"-1","RIHANNA Man Down",2472,"-27",104,"-84",15.539,"-0.110",72,"102",8,2499,421,15.649
10,"=","YOUNG JEEZY Ballin f/Lil Wayne",2076,"-27",-128,"-22",12.119,"-0.174",72,"261",9,2234,359,13.189
11,"+1","BEYONCE Best Thing I Never Had",1980,"+42",315,"+4",12.416,"+0.255",47,"17",11,1980,481,12.416
12,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",1861,"+29",108,"+16",14.389,"+0.274",72,"52",12,1861,303,14.389
13,"-2","LLOYD Cupid",1837,"-104",-467,"-84",8.612,"-0.692",72,"--",7,2694,335,14.796
14,"=","MIGUEL Quickie",1831,"+72",254,"+72",11.651,"+0.294",37,"306",14,1831,553,11.651
15,"=","FRANK OCEAN Novacane",1723,"+32",158,"+32",10.686,"+0.117",64,"317",15,1723,240,10.925
16,"=","WIZ KHALIFA On My Level f/Too Short",1651,"+2",13,"-19",9.758,"+0.089",58,"133",15,1671,356,9.9
17,"=","MARSHA AMBROSIUS Far Away",1566,"-65",-410,"+12",9.766,"-0.037",72,"--",5,3066,397,19.884
18,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1424,"+14",177,"-23",8.474,"+0.012",72,"--",18,1424,363,8.474
19,"=","YO GOTTI We Can Get It On",1282,"+2",75,"+6",6.654,"-0.046",72,"--",19,1282,183,6.7
20,"=","BIG SEAN Marvin & Chardonnay",1103,"+58",543,"-9",7.514,"+0.327",20,"144",20,1103,552,7.514
21,"=","WALE That Way f/Jeremih & Rick Ross",1053,"+32",302,"-17",6.588,"+0.211",30,"482",21,1053,373,6.588
22,"+1","ESTELLE Break My Heart f/Rick Ross",940,"+12",113,"+26",6.74,"-0.074",58,"969",22,940,200,6.814
