"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4493,9,248,13,31.96,0.023,57,1,4493,989,31.96
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4274,-30,186,-19,31.282,-0.198,63,1,4671,741,34.283
3,"=","LIL WAYNE How To Love",3940,24,508,-46,25.275,0.152,40,3,3940,891,25.275
4,"=","BIG SEAN My Last f/Chris Brown",3847,-24,180,-40,25.886,-0.2,63,2,3871,461,26.108
5,"=","CHRIS BROWN She Ain't You",3486,-19,65,-3,24.096,-0.355,63,4,3708,630,25.447
6,"=","MIGUEL Sure Thing",3370,-4,38,20,25.329,-0.026,63,1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",2998,8,235,-16,20.039,0.01,63,7,2998,477,20.039
8,"=","LLOYD Cupid",2380,-87,-125,-91,12.61,-0.546,63,7,2694,335,14.796
9,"=","RIHANNA Man Down",2283,3,307,-49,14.984,0.043,63,9,2283,421,14.984
10,"+1","YOUNG JEEZY Ballin f/Lil Wayne",2201,42,147,69,12.263,0.586,63,9,2201,359,12.263
11,"+1","NICKI MINAJ Super Bass",2144,33,407,-13,13.767,0.206,34,11,2144,554,13.767
12,"-2","MARSHA AMBROSIUS Far Away",2112,-58,41,-22,12.563,-0.474,63,5,3066,397,19.884
13,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1743,-3,130,-3,13.56,-0.141,63,12,1746,303,13.701
14,"=","ACE HOOD Hustle Hard",1690,2,-53,14,11.075,0.22,63,7,2503,97,14.627
15,"+1","BEYONCE Best Thing I Never Had",1584,28,330,-10,9.293,0.195,38,15,1584,481,9.293
16,"-1","WIZ KHALIFA On My Level f/Too Short",1572,11,224,-17,8.522,0.399,49,15,1572,356,8.522
17,"=","MIGUEL Quickie",1565,15,318,-17,10.099,0.059,28,17,1565,553,10.099
18,"=","FRANK OCEAN Novacane",1518,25,189,-12,9.881,0.129,55,16,1518,240,9.881
19,"=","JAMIE FOXX Best Night Of My Life",1427,-41,-38,-22,9.366,-0.236,63,10,2117,311,12.458
20,"=","YO GOTTI We Can Get It On",1229,-5,116,-27,6.443,-0.069,63,20,1234,183,6.512
21,"=","RICK ROSS 9 Piece f/Lil Wayne",1181,-15,-43,-7,5.847,-0.058,63,19,1232,297,6.155
22,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1169,31,148,-8,6.192,0.038,63,22,1169,363,6.508
23,"-1","YC Racks f/Future",1153,-12,-221,32,5.691,-0.041,63,4,3411,104,19.707
24,"=","KERI HILSON One Night Stand",994,-40,-92,-3,6.217,-0.298,63,13,1779,229,11.051
25,"=","T-PAIN Booty Wurk (One Cheek At A...",886,-12,-37,5,4.722,-0.174,48,25,976,373,5.64
26,"=","BIG K.R.I.T. Country Sh**",862,-7,-12,-12,2.717,-0.04,59,26,907,277,3.22
27,"+1","ESTELLE Break My Heart f/Rick Ross",830,21,62,15,6.122,-0.027,49,27,830,200,6.149
28,"-1","MEEK MILL/RICK ROSS Tupac Back",825,-18,-253,-16,4.148,0.222,63,19,1185,380,6.473
29,"=","JENNIFER HUDSON No One Gonna Love You",772,-5,13,4,3.457,-0.147,43,29,804,271,3.728
30,"+1","WIZ KHALIFA Roll Up",754,8,-46,29,4.352,0.012,63,6,3062,0,16.439
31,"-1","LIL WAYNE John f/Rick Ross",736,-30,-95,-31,6.484,-0.187,63,14,1723,37,10.408
32,"=","SEAN GARRETT In Da Box f/Rick Ross",667,-11,-53,-15,2.76,-0.067,50,32,720,176,3.294
33,"=","WALE That Way f/Jeremih & Rick Ross",656,69,320,53,5.012,0.318,21,33,656,320,5.012
34,"=","ACE HOOD Go & Get It",588,1,14,-4,2.243,-0.056,27,33,614,229,2.808
35,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",561,1,93,-6,2.312,0.001,24,35,561,177,2.32
36,"=","MAINO Let It Fly (Hands In The Air)",554,-5,127,-40,2.312,0.036,17,34,559,224,2.391
37,"=","LEDISI Pieces Of Me",485,16,88,16,1.916,0.006,20,37,485,213,1.916
38,"+2","BIG SEAN Marvin & Chardonnay",447,27,138,14,3.66,0.164,11,38,447,179,3.66
39,"=","JILL SCOTT So In Love f/Anthony Hamilton",431,8,37,4,2.849,0.083,40,39,431,119,2.849
40,"-2","MARY J. BLIGE Someone To Love Me (Naked)",413,-13,-107,-17,2.113,-0.006,63,17,1422,100,7.848
41,"=","CJ HILTON So Fresh f/Nas",406,6,43,-22,1.748,-0.075,11,41,409,282,2.061
42,"+1","DRAKE Marvin's Room",378,9,84,11,4.57,0.145,17,42,378,216,4.57
43,"-1","BOBBY V Grab Somebody f/Twista",374,-24,-69,-21,1.379,-0.125,37,38,483,216,2.291
44,"=","RAY J Bananas",345,1,96,-21,1.029,-0.001,9,44,345,183,1.106
45,"=","LONNY BEREAL Favor f/Kelly Rowland",314,6,61,6,1.056,0.028,17,45,314,83,1.056
46,"+1","B. TAYLOR Fire In Your Eyes f/P Perrette",285,4,74,-1,0.482,0.01,10,46,285,75,0.482
47,"-1","ROYCE DA 5'9"" Writer's Block f/Eminem",283,-5,17,-26,0.595,-0.04,6,46,293,92,0.749
48,"=","HAMILTON PARK Thing Called Us",259,18,78,15,1.52,0.061,3,48,259,78,1.52
49,"+1","TONY YAYO Haters",220,5,15,-1,0.629,0.009,5,49,220,54,0.629
50,"-1","50 CENT Outlaw",220,-5,12,-24,0.676,-0.031,8,49,233,131,0.773
