"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE The Motto f/Lil Wayne",3969,-30,-70,-39,29.359,-0.209,98,"17",1,4040,755,29.568
2,"=","CHRIS BROWN Strip f/Kevin McCall",3739,19,105,11,24.814,0.179,95,"63",2,3739,434,24.945
3,"=","BEYONCE Love On Top",3434,42,241,14,22.983,-0.356,60,"--",3,3434,660,23.339
4,"=","TYGA Rack City",3337,-37,-204,-40,19.168,-0.036,90,"18",3,3541,726,20.775
5,"=","WALE Lotus Flower Bomb f/Miguel",2938,-13,-32,41,23.171,-0.099,148,"199",1,4405,550,29.754
6,"+3","TREY SONGZ Sex Ain't Better Than Love",2553,32,212,14,17.253,0.008,59,"319",6,2553,469,17.253
7,"-1","DRAKE Make Me Proud f/Nicki Minaj",2502,-42,-351,-1,17.861,-0.301,137,"101",1,4265,505,28.828
8,"-1","YOUNG JEEZY I Do f/JAY Z & Andre 3000",2495,-28,-402,60,15.206,-0.185,104,"240",1,3789,635,22.939
9,"-1","MELANIE FIONA 4 AM",2465,-57,-101,-59,13.858,-0.456,190,"145",7,2669,533,15.175
10,"=","DIGGY Do It Like You f/Jeremih",2347,-7,27,-36,14.318,0.144,111,"180",10,2354,351,14.318
11,"=","MARY J. BLIGE Mr. Wrong",2166,-45,-266,-40,11.647,-0.349,120,"--",9,2443,307,13.18
12,"=","RIHANNA Talk That Talk f/Jay-Z",2110,-8,-5,-4,12.708,-0.278,53,"48",12,2127,549,13.116
13,"=","J. COLE Can't Get Enough f/Trey Songz",2054,-31,-56,-39,15.599,-0.303,130,"--",4,3048,459,19.366
14,"=","KIRKO BANGZ Drank In My Cup",2053,13,116,-2,12.652,0.165,156,"81",14,2053,305,12.666
15,"=","FUTURE Magic f/T.I.",1940,-11,-22,-47,10.014,-0.074,54,"93",14,2003,343,10.298
16,"=","USHER Climax",1881,29,299,-50,12.494,0.408,19,"57",16,1881,874,12.494
17,"=","TRAVIS PORTER Ayy Ladies f/Tyga",1713,6,114,-36,10.197,0.287,51,"24",17,1713,378,10.197
18,"=","FAT JOE Another Round f/Chris Brown",1450,17,212,-27,8.845,0.312,68,"144",18,1450,398,8.845
19,"+2","LOVERANCE Up! f/50 Cent",1336,44,230,-1,7.437,0.211,47,"121",19,1336,335,7.437
20,"-1","RICK ROSS You The Boss f/Nicki Minaj",1323,-67,-339,-58,8.589,-0.403,150,"755",3,3659,534,22.449
21,"-1","FRENCH MONTANA Shot Caller",1285,-35,-121,-39,5.606,-0.108,64,"914",19,1465,305,7.031
22,"+3","RIHANNA Birthday Cake",1259,90,492,47,11.577,0.266,13,"52",22,1259,687,11.577
23,"=","MONICA & BRANDY It All Belongs To Me",1258,31,151,16,5.776,0.155,22,"235",23,1258,595,5.776
24,"-2","WALE Sabotage f/Lloyd",1236,-2,132,-61,7.63,0.126,33,"--",22,1238,316,7.63
25,"-1","JAY Z & KANYE WEST Gotta Have It",1162,-20,-277,20,7.089,-0.196,95,"109",11,2245,497,13.57
26,"=","BEYONCE Countdown",1065,-46,-360,-9,7.336,-0.263,145,"368",9,2476,505,15.947
27,"=","TYRESE Stay",1045,4,37,1,6.322,0.084,74,"--",24,1045,317,6.322
28,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1007,-32,-220,-6,6.512,0.02,140,"173",12,2156,306,13.13
29,"=","CASH OUT Cashin Out",939,29,129,11,4.081,0.243,39,"--",29,939,157,4.081
