"Title","Artist","Spins"
"Don't","BRYSON TILLER",4497
"Say It","TORY LANEZ",3972
"Down In The DM","YO GOTTI",3916
"Back To Sleep","CHRIS BROWN",3639
"Jumpman","DRAKE & FUTURE",3509
"Oui","JEREMIH",3087
"Best Friend","YOUNG THUG",2922
"Again","FETTY WAP",2845
"No Role Modelz","J. COLE",2816
"Hotline Bling","DRAKE",2668
"Play No Games","BIG SEAN",2553
"Bottom Of The Bottle","CURREN$Y",2215
"Might Be","DJ LUKE NASTYY",2044
"$ave Dat Money","LIL DICKY",1954
"Work f/Drake","RIHANNA",1945
"Acquainted","THE WEEKND",1909
"3 Times In A Row","TK N CASH",1738
"Moses f/Chris Brown & Migos","FRENCH MONTANA",1660
"Exchange","BRYSON TILLER",1600
"California f/Young Dolph","COLONEL LOUD",1587
"1Hunnid f/Fetty Wap","K CAMP",1371
"Moolah","YOUNG GREATNESS",1368
"2 Phones","KEVIN GATES",1233
"Milly Rock","2 MILLY",1175
"Look At My Dab","MIGOS",1150
"Song Cry","AUGUST ALSINA",1079
"WTF (Where They From)","MISSY ELLIOTT",1018
"Like Baby","JACQUEES",995
"Curtains Closed","RAY J",907
"You Could Be My Lover","PUFF DADDY & THE FAMILY",871
"Sorry f/Chris Brown","RICK ROSS",819
"The Most","RICH HOMIE QUAN",783
"Saved f/E-40","TY DOLLA $IGN",776
"Hey There f/Future","DEJ LOAF",751
"Hello","ADELE",717
"Cut It f/Young Dolph","O.T. GENASIS",706
"My Beyonce f/DeJ Loaf","LIL DURK",586
"Bank Rolls","TATE KOBANG",578
"Real Friends f/Ty Dolla $ign","KANYE WEST",558
"Church","BJ THE CHICAGO KID",558
"Baller Alert f/R.Ross/2 Chainz","TYGA",506
"Permission","RO JAMES",488
"Love In The 90z","MACK WILDS",482
"Summer Sixteen","DRAKE",466
"Stick Talk","FUTURE",440
"Doin' It Well f/Nicki Minaj","FABOLOUS",423
"Might Not f/The Weeknd","BELLY",415
"Best Friend f/Trey Songz","J.R.",414
"Body f/Jeremih","DREEZY",407
"Aww Man f/Future","LIL BIBBY",382
