"Title","Artist","Spins"
"Crooked Smile","J. COLE",3876
"Holy Grail f/Just...","JAY Z",3793
"Blurred Lines f/P...","ROBIN THICKE",3770
"How Many Drinks?","MIGUEL",3027
"Type Of Way","RICH HOMIE QUAN",2930
"Feds Watching f/P...","2 CHAINZ",2843
"I Luv This Sh*t","AUGUST ALSINA",2822
"Power Trip f/Migu...","J. COLE",2810
"Hold On We're Goi...","DRAKE",2659
"Body Party","CIARA",2492
"Act Right f/Young...","YO GOTTI",2259
"V.S.O.P.","K. MICHELLE",2234
"Versace f/Drake","MIGOS",1906
"Ain't Worried Abo...","FRENCH MONTANA",1825
"Without Me f/Kell...","FANTASIA",1816
"Love More f/Nicki...","CHRIS BROWN",1581
"Beware f/Lil Wayn...","BIG SEAN",1567
"Honest","FUTURE",1397
"Memories Back The...","HUSTLE GANG F/T.I...",1375
"No New Friends","DJ KHALED F/DRAKE...",1130
"U.O.E.N.O","ROCKO",1119
"Get Like Me f/Min...","NELLY",1112
"It Won't Stop","SEVYN STREETER",1082
"Bounce It f/Wale ...","JUICY J",1051
"Red Nose (Pitbull...","SAGE THE GEMINI",991
"I Wanna Be With Y...","DJ KHALED",976
"Tom Ford","JAY Z",943
"The One","TAMAR BRAXTON",888
"Another Country f...","CA$H OUT",790
"My Story f/2 Chai...","R. KELLY",765
"LoveHate Thing f/...","WALE",715
"Collard Greens f/...","SCHOOLBOY Q",709
"Take Back The Nig...","JUSTIN TIMBERLAKE",595
"All Me f/2 Chainz...","DRAKE",587
"Levels","MEEK MILL",583
"FDB","YOUNG DRO",532
"Last Night f/Wale","SEBASTIAN MIKAEL",520
"F*uckwithmeyoukno...","JAY Z",499
"4 What","DJ DRAMA",494
"Somebody Else f/N...","MARIO",466
"All Hustle No Luc...","LANTANA",457
"Over Here f/Drake","PARTYNEXTDOOR",429
"All The Way Home","TAMAR BRAXTON",341
"Good Time","J PEGUERO",330
"Headband  f/2 Cha...","B.O.B",321
"The Way","ARIANA GRANDE",309
"Let Me Find Out","DOE B",309
"We Been On f/R. K...","RICH GANG",305
"Mars f/Rick Ross","JAY SEAN",287
"Own It","MACK WILDS",284
