"Title","Artist","Spins"
"B**ch, Don't Kill...","KENDRICK LAMAR",3856
"Power Trip f/Migu...","J. COLE",3711
"Bad f/Tiara Thoma...","WALE",3666
"Body Party","CIARA",3464
"Rich As F**k f/2 ...","LIL WAYNE",3081
"Still In This B**...","B.O.B",2654
"Pour It Up","RIHANNA",2647
"Fine China","CHRIS BROWN",2491
"Loveeeeeee Song f...","RIHANNA",2364
"Started From The ...","DRAKE",2283
"No New Friends","DJ KHALED F/DRAKE...",2260
"Ready f/Chris Bro...","FABOLOUS",2209
"How Many Drinks?","MIGUEL",2063
"Tapout f/Birdman,...","RICH GANG",1979
"High School","NICKI MINAJ",1637
"Bugatti f/Future ...","ACE HOOD",1592
"Without Me f/Kell...","FANTASIA",1567
"U.O.E.N.O","ROCKO",1521
"The One","TAMAR BRAXTON",1367
"Kisses Down Low","KELLY ROWLAND",1122
"#Beautiful f/Migu...","MARIAH CAREY",1113
"Dirty Laundry","KELLY ROWLAND",996
"Freaks f/Nicki Mi...","FRENCH MONTANA",938
"Fire We Make","ALICIA KEYS",923
"I Luv This Sh*t","AUGUST ALSINA",906
"LoveHate Thing f/...","WALE",883
"Karate Chop f/Cas...","FUTURE",846
"Like Whaaat f/Bad...","PROBLEM",816
"RIP f/2 Chainz","YOUNG JEEZY",711
"Wild For The Nigh...","A$AP ROCKY",699
"Beat It f/Chris B...","SEAN KINGSTON",689
"Show Out f/Young ...","JUICY J",631
"Work","A$AP FERG",628
"Mirrors","JUSTIN TIMBERLAKE",619
"What I Do","WEBBIE",529
"Memories Back The...","HUSTLE GANG F/T.I...",528
"Somebody Else f/N...","MARIO",519
"Hello Love","T.RONE",492
"Callin'","J PEGUERO",491
"We Outchea f/Lil ...","ACE HOOD",472
"IV Play","THE-DREAM",469
"Blurred Lines f/P...","ROBIN THICKE",463
"Do Me Now f/Hit-b...","K. ROOSEVELT",462
"Who Do You Think ...","JOHN LEGEND",438
"Never Should Have","ASHANTI",424
"Upper Echelon f/T...","TRAVI$ SCOTT",408
"Ain't Worried Abo...","FRENCH MONTANA",341
"I'm Out f/Nicki M...","CIARA",330
"For The Road f/Ch...","TYGA",330
"Feds Watching f/P...","2 CHAINZ",323
