"Title","Artist","Spins"
"Loyal f/Lil' Wayne","CHRIS BROWN",4106
"The Worst","JHENE AIKO",3960
"Partition","BEYONCE",3918
"Part II (On The Run) f/Beyonce","JAY Z",3379
"Move That Doh f/Pharrel","FUTURE",3183
"Trophies","DRAKE",3164
"Show Me f/Chris Brown","KID INK",2805
"Cut Her Off","K CAMP",2791
"Happy","PHARRELL WILLIAMS",2522
"Dark Horse f/Juicy J","KATY PERRY",2355
"Drunk In Love f/Jay Z","BEYONCE",2257
"Na Na","TREY SONGZ",2173
"Who Do You Love f/Drake","YG",1833
"All Of Me","JOHN LEGEND",1773
"Stoner","YOUNG THUG",1745
"Can't Raise A Man","K. MICHELLE",1689
"Show Da World f/Kiara","BOOSIE & WEBBIE",1623
"Yayo","SNOOTIE WILD",1618
"Next","SEVYN STREETER",1615
"Smoke f/Trey Songz","50 CENT",1522
"I Know f/Rich Homie Quan","YO GOTTI",1500
"Sex You","BANDO JONEZ",1396
"Candy Rain f/Billy Bang","ANTHONY LEWIS",1385
"Thug Cry f/Lil Wayne","RICK ROSS",1239
"Main Chick f/Chris Brown","KID INK",1187
"Be Like","RICO LOVE",1148
"2 On f/Schoolboy Q","TINASHE",1129
"Smoke, Drink, Break-Up","MILA J",1078
"We Dem Boyz","WIZ KHALIFA",1064
"She Twerkin","CA$H OUT",982
"Walk Thru f/Problem","RICH HOMIE QUAN",907
"Forever","SEBASTIAN MIKAEL",848
"I Won f/Kanye West","FUTURE",808
"Make It Home f/Jeezy","AUGUST ALSINA",751
"Talk Dirty f/2 Chainz","JASON DERULO",625
"Legs Shakin'","R. KELLY",607
"My Bae f/Jeremih","VADO",598
"Studio","SCHOOLBOY Q",581
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",558
"Next Time (Won't Give My...)","KEYSHIA COLE",505
"Drop That #NaeNae","WE ARE TOONZ",499
"Henny","MACK WILDS",488
"Fight Night","MIGOS",436
"Party Girls f/Wiz & Jeremih","LUDACRIS",419
"You Like It","OMARION",398
"They Don't Love You No More","DJ KHALED",394
"Danny Glover","YOUNG THUG",394
"You're Mine (Eternal)","MARIAH CAREY",361
"2AM","ADRIAN MARCEL",346
"Talkin Bout f/Chris Brown, Wiz","JUICY J",337
