"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JAY Z & KANYE WEST Otis f/Otis Redding",3809,-21,95,-34,24.559,0.237,55,"35",1,3830,1048,24.559
2,"=","BEYONCE Best Thing I Never Had",3474,-61,293,-70,20.089,-0.313,101,"57",2,3535,520,21.086
3,"=","MIGUEL Quickie",3387,-34,111,-54,21.798,0.078,91,"162",2,3628,553,23.786
4,"+1","BIG SEAN Marvin & Chardonnay",3373,20,380,-21,21.269,0.183,74,"43",4,3373,552,21.269
5,"-1","LIL WAYNE How To Love",3369,-45,128,-21,21.335,-0.325,103,"14",1,4266,891,27.756
6,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3216,-50,-35,-24,23.629,-0.376,120,"52",1,4543,989,32.584
7,"=","DRAKE Headlines",2752,69,428,10,20.564,0.441,38,"24",7,2752,686,20.564
8,"+1","LIL WAYNE She Will f/Drake",2517,54,332,8,16.663,0.369,31,"294",8,2517,954,16.663
9,"-1","DRAKE Marvin's Room",2445,-22,218,-55,19.13,-0.055,80,"58",8,2467,460,19.185
10,"=","WALE That Way f/Jeremih & Rick Ross",2409,34,282,58,15.468,0.248,84,"211",10,2409,421,15.468
11,"=","KELLY ROWLAND Motivation f/Lil Wayne",2291,-1,-243,72,17.82,-0.124,126,"50",1,4671,741,34.283
12,"=","CHRIS BROWN Wet The Bed",2186,28,318,-16,14.486,0.576,50,"323",12,2186,405,14.486
13,"=","NICKI MINAJ Super Bass",2048,-50,-189,46,11.636,-0.544,97,"17",4,3412,554,20.752
14,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",2012,2,237,-47,11.609,-0.135,53,"195",14,2012,359,11.744
15,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1882,-110,-414,-94,11.709,-1.01,126,"268",9,2490,303,17.864
16,"+1","ACE HOOD Body 2 Body f/Chris Brown",1410,35,216,20,8.218,0.021,57,"--",16,1410,229,8.218
17,"+1","MONICA Anything f/Rick Ross & Lil Kim",1352,-5,-42,-8,8.241,-0.078,61,"--",17,1445,311,9.022
18,"-2","TREY SONGZ Unusual f/Drake",1348,-39,-22,-55,9.49,-0.288,126,"--",6,3159,477,20.6
19,"+1","MEEK MILL I'm A Boss f/Rick Ross",1241,29,205,-2,6.763,0.206,43,"401",19,1241,319,6.763
20,"-1","RIHANNA Man Down",1202,-51,-115,-45,6.938,-0.167,126,"--",8,2726,421,17.159
21,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1106,-25,-102,-8,5.997,-0.147,126,"786",13,1842,363,11.166
22,"=","JAY Z & KANYE WEST N***** In Paris",1100,104,524,94,10.804,0.771,15,"--",22,1100,524,10.804
23,"=","HAMILTON PARK Thing Called Us",981,-7,69,-50,3.58,-0.015,66,"--",22,988,182,3.595
24,"+2","J. COLE Workout",967,15,145,22,4.227,0.004,45,"--",24,967,255,4.227
25,"-1","MARSHA AMBROSIUS Late Nights & Early Mor...",964,-7,172,-37,5.224,0.056,28,"--",23,971,288,5.224
