"Title","Artist","Spins"
"Post To Be f/Chris Brown&Jhene","OMARION",4120
"Blessings f/Drake","BIG SEAN",3772
"Earned It","THE WEEKND",3709
"Trap Queen","FETTY WAP",3546
"Slow Motion","TREY SONGZ",3415
"The Matrimony f/Usher","WALE",3100
"F*ck Up Some Commas","FUTURE",2922
"I Bet","CIARA",2872
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",2836
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",2734
"Flicka Da Wrist","CHEDDA DA CONNECT",2377
"Bitch Better Have My Money","RIHANNA",2363
"Lil Bit","K CAMP",2356
"Flex","RICH HOMIE QUAN",2040
"Wet Dreamz","J. COLE",1976
"Classic Man","JIDENNA",1941
"Truffle Butter f/Drake...","NICKI MINAJ",1934
"Private Show f/Chris Brown","T.I.",1787
"Be Real f/Dej Loaf","KID INK",1692
"I Don't Get Tired (#IDGT)","KEVIN GATES",1661
"You Changed Me f/Chris Brown","JAMIE FOXX",1527
"One Time","MIGOS",1285
"See You Again f/Charlie Puth","WIZ KHALIFA",1244
"Ayo","CHRIS BROWN & TYGA",1242
"Planes f/J. Cole","JEREMIH",1196
"Somebody f/Jeremih","NATALIE LA ROSE",1054
"That's My S**t","THE-DREAM",986
"Watch Me","SILENTO",815
"This Could Be Us","RAE SREMMURD",815
"Yoga","JANELLE MONAE & JIDENNA",792
"Million","TINK",746
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",739
"King Kunta","KENDRICK LAMAR",715
"Ryda f/DeJ Loaf","GAME",646
"Make Sum Shake","COOL AMERIKA",645
"Tell Em f/Young Thug & RH Quan","RICH GANG",630
"Energy","DRAKE",625
"B**ches N Marijuana","CHRIS BROWN & TYGA",617
"Me, U & Hennessy","DEJ LOAF",577
"Like Me f/Jeremih","LIL DURK",563
"Hard To Do","K. MICHELLE",540
"Pulled Up f/2 Chainz","YOUNG DOLPH",509
"Monster","MEEK MILL",448
"My Way f/Monty","FETTY WAP",443
"It's Not My Fault f/T.I.","ANTHONY LEWIS",431
"Drinks On Us f/Swae Lee","MIKE WILL MADE-IT",430
"Coffee","MIGUEL",414
"I Just Wanna...","ELIJAH BLAKE",414
"Good Enough f/Jussie Smollett","EMPIRE CAST",394
"Hip Hop","AUGUST ALSINA",393
