"Title","Artist","Spins"
"Swimming Pools (Dran...","KENDRICK LAMAR",3683
"No Worries f/Detail","LIL WAYNE",3475
"Adorn","MIGUEL",3463
"Bands A Make Her Dan...","JUICY J",3132
"Thinking About You","FRANK OCEAN",2961
"Clique f/Big Sean & ...","KANYE WEST",2918
"Diced Pineapples f/D...","RICK ROSS",2796
"Don't Judge Me","CHRIS BROWN",2606
"Ice f/Lil Wayne","KELLY ROWLAND",2347
"Ball f/Lil Wayne","T.I.",2286
"I'm Different","2 CHAINZ",2215
"Wicked Games","THE WEEKND",2188
"Birthday Song f/Kany...","2 CHAINZ",2021
"Diamonds","RIHANNA",1988
"Remember You f/The W...","WIZ KHALIFA",1924
"Representin' f/Kelly...","LUDACRIS",1820
"Neva End f/Kelly Row...","FUTURE",1774
"Young And Gettin It ...","MEEK MILL",1772
"Sorry","CIARA",1504
"Guap","BIG SEAN",1479
"Dive In","TREY SONGZ",1476
"Celebration f/Chris ...","GAME",1297
"Trust And Believe","KEYSHIA COLE",1289
"All Gold Everything","TRINIDAD JAMES",1215
"Do You","MIGUEL",1191
"F**kin Problems f/Dr...","A$AP ROCKY",1155
"Love Sosa","CHIEF KEEF",918
"M.I.A. f/Wale","OMARION",742
"Hold Up f/Wale","CA$H OUT",714
"Girl On Fire","ALICIA KEYS",669
"Brand New Me","ALICIA KEYS",623
"Need Your Love","ACE HOOD",619
"Who Booty f/French M...","JONN HART",613
"Get Right","YOUNG JEEZY",560
"Poetic Justice f/Dra...","KENDRICK LAMAR",559
"Don't Make Em Like Y...","NE-YO",552
"Check","YO GOTTI",548
"The Blues","TITO LOPEZ",533
"She Don't Put It Dow...","JOE BUDDEN",519
"Dive","USHER",513
"Special Delivery","BRIDGET KELLY",491
"Smart Girl (Dumb Boo...","TEX JAMES",479
"Poppin' Off","WATCH THE DUCK",440
"Wildest Dreams","BRANDY",393
"Freedom","NICKI MINAJ",369
"Still In This B**ch ...","B.O.B",352
"I Like It","SEVYN STREETER",345
"Used By You","MARCUS CANTY",332
"Models & Bottles (Le...","DJ KHALED",328
"Make A Little Room","JARVIS",305
