"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE She Will f/Drake",3954,"-17",260,"-108",27.538,"+0.103",62,"241",1,3971,954,27.538
2,"=","DRAKE Headlines",3923,"+13",163,"+22",27.515,"+0.101",69,"23",1,3923,686,27.515
3,"=","BIG SEAN Marvin & Chardonnay",3487,"-72",-198,"-56",23.348,"-0.578",105,"47",1,3834,552,25.854
4,"=","WALE That Way f/Jeremih & Rick Ross",3478,"+40",274,"-1",23.207,"+0.107",115,"121",4,3478,421,23.207
5,"=","CHRIS BROWN Wet The Bed",3273,"-7",326,"-42",21.762,"-0.374",81,"237",5,3280,405,22.308
6,"=","JAY Z & KANYE WEST N***** In Paris",3179,"+74",466,"+27",23.739,"+0.465",46,"25",6,3179,624,23.739
7,"+1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",2766,"+34",88,"+51",17.098,"+0.101",84,"123",7,2766,388,17.18
8,"-1","MIGUEL Quickie",2719,"-60",-448,"-29",15.892,"-0.313",122,"264",1,3628,553,23.786
9,"=","JAY Z & KANYE WEST Otis f/Otis Redding",2548,"-29",-339,"+47",17.729,"-0.578",86,"86",1,3830,1048,24.559
10,"=","BEYONCE Party f/Kanye & Andre",2500,"+59",446,"-31",16.819,"+0.251",48,"200",10,2500,708,16.819
11,"=","BEYONCE Best Thing I Never Had",2163,"-60",-468,"+8",12.862,"-0.137",132,"117",2,3535,520,21.086
12,"+2","ACE HOOD Body 2 Body f/Chris Brown",1997,"+23",195,"-6",13.895,"+0.293",88,"--",12,1997,244,13.895
13,"-1","LIL WAYNE How To Love",1991,"-72",-327,"-12",11.472,"-0.580",134,"28",1,4266,891,27.756
14,"-1","DJ KHALED I'm On One f/Drake, Rick Ross",1909,"-73",-567,"-5",14.152,"-0.257",151,"80",1,4543,989,32.584
15,"=","MEEK MILL I'm A Boss f/Rick Ross",1792,"-18",8,"-22",9.723,"-0.040",74,"195",14,1825,319,9.763
16,"=","DRAKE Marvin's Room",1682,"-11",-169,"-21",14.271,"-0.236",111,"77",8,2476,460,19.185
17,"=","J. COLE Workout",1558,"+4",32,"-3",8.186,"-0.004",76,"--",17,1558,312,8.35
18,"=","FUTURE Tony Montana",1488,"+32",240,"-3",6.934,"+0.068",71,"585",18,1488,304,6.934
19,"=","NICKI MINAJ Fly f/Rihanna",1317,"-4",26,"-3",8.879,"+0.019",43,"42",18,1321,389,8.879
20,"=","DIGGY Copy, Paste",1250,"-26",31,"-34",7.332,"-0.344",67,"--",19,1280,239,7.977
21,"=","LLOYD Dedication To My Ex...",1185,"-3",16,"-9",4.966,"+0.041",65,"143",21,1200,234,5.489
22,"=","VERSE SIMMONDS Boo Thang f/Kelly Rowland",1150,"+7",84,"-13",4.783,"+0.033",90,"--",22,1150,244,4.783
23,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",1071,"+28",191,"-9",5.791,"+0.161",20,"16",23,1071,382,5.791
24,"-1","MARSHA AMBROSIUS Late Nights & Early Mor...",1070,"+20",-11,"+38",5.968,"+0.100",59,"--",22,1099,288,5.968
25,"+1","BEI MAEJOR Trouble f/J. Cole",1024,"+21",165,"+14",4.441,"+0.159",38,"329",25,1024,186,4.441
26,"-1","TYRESE Too Easy f/Ludacris",1009,"-6",29,"-18",4.744,"-0.140",49,"--",24,1026,309,5.348
27,"=","ELLE VARNER Only Wannna Give It To You",1001,"+15",155,"-16",5.951,"+0.213",28,"--",27,1001,293,5.951
28,"=","HAMILTON PARK Thing Called Us",966,"-11",-43,"-14",3.584,"-0.039",97,"--",22,1024,182,3.794
29,"+3","BIG SEAN Dance (A$$)",806,"+44",328,"-13",6.738,"-0.014",16,"--",29,806,367,6.752
30,"-1","MELANIE FIONA 4 AM",781,"-11",68,"-24",3.406,"-0.013",45,"425",29,792,209,3.419
31,"-1","NICKI MINAJ Super Bass",768,"-24",-193,"+7",4.202,"-0.106",128,"14",4,3412,554,20.752
32,"-1","BIRDMAN Y.U. Mad f/Nicki Minaj",765,"-1",46,"-15",3.351,"+0.052",23,"768",31,766,386,3.71
33,"+1","T.I. I'm Flexin f/Big K.R.I.T.",746,"+47",341,"-15",5.43,"+0.192",9,"124",33,746,420,5.43
34,"-1","PHYLLISIA I Love You f/Yung Joc",734,"+10",38,"+1",2.662,"+0.011",41,"--",30,734,176,2.662
35,"=","RED CAFE Fly Together f/Rick Ross",704,"+22",84,"+42",3.347,"+0.148",30,"616",33,704,259,3.347
36,"=","KELLY ROWLAND Lay It On Me f/Big Sean",642,"-28",-129,"-35",3.035,"-0.078",35,"144",29,771,332,3.743
37,"=","MARY J. BLIGE 25/8",598,"+27",61,"+30",2.645,"+0.125",21,"--",35,598,250,2.765
38,"=","2 CHAINZ Spend It",555,"-1",48,"-9",2.761,"-0.003",64,"--",36,556,111,2.85
39,"=","MARIO The Walls f/Fabolous",517,"-3",21,"-25",2.843,"-0.036",14,"--",38,520,271,2.879
40,"=","J. DASH WOP",506,"+3",8,"-3",1.152,"+0.025",39,"225",36,516,135,1.152
41,"=","MONICA Until It's Gone",497,"+7",197,"-25",2.986,"-0.022",7,"--",41,497,276,3.034
42,"=","CEE LO GREEN Fool For You f/Melanie Fion...",411,"-20",-12,"-50",2.782,"-0.159",52,"318",39,493,174,3.357
43,"=","KIRKO BANGZ Drank In My Cup",410,"-8",69,"-30",1.438,"-0.041",11,"--",42,418,190,1.479
44,"+3","WALE Lotus Flower Bomb f/Miguel",402,"+41",305,"+10",3.735,"+0.236",3,"68",44,402,305,3.735
45,"-1","JACOB LATIMORE Like 'Em All f/Issa",396,"-3",23,"-13",1.904,"-0.074",17,"--",43,399,242,2.006
46,"+2","RICK ROSS You The Boss f/Nicki Minaj",386,"+35",269,"-9",3.963,"+0.114",5,"78",46,386,299,3.963
47,"-2","ROSCOE DASH Good Good Night",375,"+3",25,"-8",1.427,"+0.027",24,"60",44,376,85,1.427
48,"-2","KIYANA Take Me Away",360,"-3",6,"-15",1.113,"-0.008",31,"--",45,368,93,1.121
49,"=","MIRANDA BROOKE Hater",321,"+1",28,"-12",1.023,"+0.028",10,"--",47,321,98,1.023
50,"--","YOUNG JEEZY F.A.M.E. f/T.I.",297,"--",158,"--",1.841,"--",1,"94",50,297,158,1.841
