"Title","Artist","Spins"
"Tuesday f/Drake","I LOVE MAKONNEN",3950
"No Type","RAE SREMMURD",3850
"New Flame f/Usher & Rick Ross","CHRIS BROWN",3447
"Hold You Down f/Chris Brown...","DJ KHALED",3427
"Try Me","DEJ LOAF",3298
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",3182
"Hot Boy","BOBBY SHMURDA",3038
"About The Money f/Young Thug","T.I.",2666
"I Don't F**k With You f/E-40","BIG SEAN",2562
"Latch f/Sam Smith","DISCLOSURE",2514
"Only f/Drake, Lil Wayne","NICKI MINAJ",2475
"The Body f/Jeremih","WALE",2283
"No Love","AUGUST ALSINA",2179
"7/11","BEYONCE",1995
"Let Me Know f/Future","TAMAR BRAXTON",1967
"I Don't Mind f/Juicy J","USHER",1813
"Maybe f/Pusha T & Yo Gotti","TEYANA TAYLOR",1794
"She Knows f/Juicy J","NE-YO",1654
"Not For Long f/Trey Songz","B.O.B",1491
"Handsome And Wealthy","MIGOS",1482
"Body Language f/Usher/Tinashe","KID INK",1375
"Flawless","BEYONCE",1299
"Whole Damn Year","MARY J. BLIGE",1284
"Recognize f/Drake","PARTYNEXTDOOR",1273
"0 To 100/The Catch Up","DRAKE",1220
"Awwsome","SHY GLIZZY",1151
"Love Em All","K. MICHELLE",976
"My Main f/Ty Dolla $ign","MILA J",893
"If They Knew f/K. Michelle","RICK ROSS",868
"Made Me f/K Camp","SNOOTIE WILD",858
"Pretend f/A$AP Rocky","TINASHE",853
"Hell Of A Night","SCHOOLBOY Q",787
"CoCo","O.T. GENASIS",756
"Right Back f/Jeezy, Young Thug","DJ DRAMA",672
"Good Lovin f/Miguel","LUDACRIS",621
"How About Now","DRAKE",618
"Blah Blah Blah","RICH HOMIE QUAN",598
"Party Ain't A Party f/2Chainz","JAMIE FOXX",583
"i","KENDRICK LAMAR",571
"Let's Get It","CA$H OUT F/WIZ, TY DOLLA $IGN",564
"Spending The Night Alone","ADRIAN MARCEL",535
"DnF","P. REIGN",531
"G' S**t f/Young Jeezy","T.I.",523
"Beg For It f/MØ","IGGY AZALEA",452
"Can't Trust Thots f/F. Montana","WASH",449
"Mind Right","TK N CASH",442
"U Guessed It f/2 Chainz","OG MACO",429
"Bobby Bobby","BOBBY SHMURDA",395
"Sho Me Love f/Juvenile","RICH GANG",366
"Dreamer f/French Montana","MAINO",320
