"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4513,"+33",340,"-66",31.759,"+0.513",15,1,4513,741,31.759
2,"=","MIGUEL Sure Thing",4271,"+11",-23,"+53",30.019,"-0.027",15,1,4364,460,30.178
3,"+1","BIG SEAN My Last f/Chris Brown",3302,"+11",328,"-97",19.898,"+0.008",15,3,3302,461,19.898
4,"-1","CHRIS BROWN Look At Me Now",3251,"-76",-161,"-103",24.393,"-0.283",15,2,3494,0,26.238
5,"=","YC Racks f/Future",2880,"-80",-470,"-77",16.011,"-0.460",15,4,3411,104,19.707
6,"=","MARSHA AMBROSIUS Far Away",2765,"+21",184,"+30",17.508,"+0.025",15,6,2765,287,17.508
7,"=","CHRIS BROWN She Ain't You",2724,"+48",190,"+16",19.271,"+0.585",15,6,2724,278,19.501
8,"+1","ACE HOOD Hustle Hard",2471,"-29",-9,"-63",14.534,"-0.093",15,8,2503,97,14.627
9,"-1","NICKI MINAJ Did It On'em",2463,"-72",-293,"-40",13.101,"-0.628",15,5,3129,0,17.338
10,"=","KANYE WEST All Of The Lights",2351,"-63",-294,"-38",17.587,"-0.343",15,7,2818,0,21.956
11,"=","WIZ KHALIFA Roll Up",2284,"-41",-298,"+31",11.77,"-0.257",15,6,3062,0,16.439
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",2034,"+0",42,"-22",9.345,"+0.076",15,12,2053,94,9.345
13,"=","LLOYD Cupid",1990,"+24",181,"-4",10.88,"+0.376",15,13,1990,195,10.88
14,"=","JAMIE FOXX Best Night Of My Life",1777,"+40",201,"+44",10.687,"+0.189",15,14,1777,311,10.687
15,"+1","KERI HILSON One Night Stand",1727,"+40",193,"+28",8.88,"+0.357",15,15,1727,193,8.88
16,"+1","BEYONCE Run The World (Girls)",1686,"+8",137,"-8",8.728,"-0.047",15,16,1686,271,9.235
17,"-2","LIL WAYNE John f/Rick Ross",1685,"-21",4,"-33",10.318,"-0.090",15,14,1723,37,10.408
18,"=","TREY SONGZ Love Faces",1597,"-56",-180,"-33",10.935,"-0.442",15,13,2055,0,12.452
19,"+1","TREY SONGZ Unusual f/Drake",1406,"+51",315,"+9",10.629,"+0.504",15,19,1406,477,10.629
20,"-1","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1389,"-68",-491,"+0",9.63,"-0.656",15,12,2135,0,13.815
21,"=","MARY J. BLIGE Someone To Love Me (Naked)",1336,"-10",-34,"-12",7.699,"-0.149",15,20,1370,100,7.848
22,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1198,"-6",-163,"+37",7.172,"+0.039",15,20,1513,0,9.225
23,"=","TRAVIS PORTER Bring It Back",1155,"-30",-115,"-23",6.855,"-0.189",15,22,1288,0,7.626
24,"+5","DJ KHALED I'm On One f/Drake, Rick Ross",1026,"+122",716,"+49",9.124,"+1.024",9,24,1026,716,9.124
25,"-1","K. MICHELLE How Many Times",1026,"+5",80,"+3",4.883,"-0.084",15,24,1026,106,4.983
26,"-1","YOUNG JEEZY Ballin f/Lil Wayne",1015,"+9",162,"-23",5.409,"+0.075",15,25,1015,359,5.409
27,"-1","MEEK MILL/RICK ROSS Tupac Back",1007,"+17",184,"+12",5.859,"-0.019",15,26,1007,380,5.907
28,"-1","LLOYD BANKS I Don't Deserve You f/Jeremi...",962,"-19",6,"-21",6.362,"-0.036",15,25,993,49,6.428
29,"-1","K' LA All Your Love",955,"+9",87,"+23",3.669,"+0.040",15,27,955,157,3.67
30,"+1","RIHANNA Man Down",906,"+12",65,"+8",5.714,"+0.135",15,29,906,421,5.714
31,"-1","RICK ROSS 9 Piece f/Lil Wayne",903,"+9",74,"-5",5.252,"+0.033",15,29,903,297,5.252
32,"=","LUPE FIASCO Out Of My Head f/Trey Songz",857,"+19",75,"-5",7.925,"+0.261",15,31,857,205,7.929
33,"=","ROCKO Goin Steady",810,"-12",-82,"-1",3.646,"-0.051",15,26,932,0,3.697
34,"=","YO GOTTI We Can Get It On",781,"-2",-5,"-14",4.268,"+0.081",15,28,786,65,4.268
35,"=","SNOOP DOGG Platinum f/R. Kelly",733,"-6",-66,"-22",3.126,"+0.074",15,31,799,112,3.192
36,"=","GORILLA ZOE Twisted f/Lil Jon",691,"-5",36,"-10",2.436,"-0.030",15,35,712,129,2.596
37,"=","BIRDMAN I Get Money f/Lil Wayne",621,"-16",-74,"-19",2.419,"+0.007",15,33,695,186,2.799
38,"=","BIG K.R.I.T. Country Sh**",567,"+25",275,"-2",1.999,"+0.066",11,38,567,277,1.999
39,"=","MELANIE FIONA Gone And Never Coming Back",524,"+8",-28,"+22",2.553,"+0.089",15,37,629,0,2.553
40,"=","KIRKO BANGZ What Yo Name Iz",454,"-4",-71,"+6",3.183,"+0.020",15,39,580,10,3.768
41,"=","MARY MARY Walking",435,"-20",-138,"-7",2.037,"-0.003",15,31,689,0,2.939
42,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",433,"+0",-9,"-12",1.094,"-0.010",15,42,442,38,1.57
43,"=","JENNIFER HUDSON Where You At",410,"-23",-74,"-27",1.719,"-0.058",15,40,558,0,2.354
44,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",390,"-1",28,"-9",2.673,"-0.216",15,44,391,95,2.899
45,"=","FRANK OCEAN Novacane",356,"+11",118,"-6",4.221,"+0.015",7,45,356,148,4.262
46,"--","WIZ KHALIFA On My Level f/Too Short",271,"--",154,"--",1.376,"--",1,46,271,154,1.376
47,"+2","SEAN GARRETT In Da Box f/Rick Ross",257,"+25",153,"+17",1.57,"+0.114",2,47,257,153,1.57
48,"-2","KIRK FRANKLIN I Smile",256,"-4",32,"-9",1.537,"+0.002",10,46,260,41,1.749
50,"-3","MR. 704 Lately",246,"-2",-14,"-6",0.657,"-0.011",13,47,262,58,0.701
49,"-1","LIL TWIST Love Affair f/Lil Wayne",246,"+1",-14,"+21",0.844,"+0.029",14,46,342,0,1.169
