"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE She Will f/Drake",3973,19,242,-18,27.841,0.303,63,"268",1,3973,954,27.841
2,"=","DRAKE Headlines",3888,-35,87,-76,27.441,-0.074,70,"20",1,3923,686,27.515
3,"+1","WALE That Way f/Jeremih & Rick Ross",3551,73,326,52,23.359,0.152,116,"143",3,3551,421,23.359
4,"-1","BIG SEAN Marvin & Chardonnay",3454,-33,-214,-16,22.835,-0.513,106,"48",1,3834,552,25.854
5,"=","CHRIS BROWN Wet The Bed",3305,32,302,-24,21.739,-0.023,82,"262",5,3305,405,22.308
6,"=","JAY Z & KANYE WEST N***** In Paris",3271,92,498,32,24.32,0.581,47,"25",6,3271,624,24.32
7,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",2784,18,90,2,17.145,0.047,85,"116",7,2784,388,17.18
8,"=","MIGUEL Quickie",2635,-84,-511,-63,15.529,-0.363,123,"281",1,3628,553,23.786
9,"+1","BEYONCE Party f/Kanye & Andre",2587,87,453,7,17.287,0.468,49,"203",9,2587,708,17.287
10,"-1","JAY Z & KANYE WEST Otis f/Otis Redding",2480,-68,-342,-3,17.25,-0.479,87,"78",1,3830,1048,24.559
11,"=","BEYONCE Best Thing I Never Had",2097,-66,-469,-1,12.716,-0.146,133,"109",2,3535,520,21.086
12,"=","ACE HOOD Body 2 Body f/Chris Brown",2054,57,219,24,14.268,0.373,89,"--",12,2054,244,14.268
13,"=","LIL WAYNE How To Love",1923,-68,-363,-36,10.971,-0.501,135,"27",1,4266,891,27.756
14,"=","DJ KHALED I'm On One f/Drake, Rick Ross",1827,-82,-582,-15,13.741,-0.411,152,"73",1,4543,989,32.584
15,"=","MEEK MILL I'm A Boss f/Rick Ross",1766,-26,-33,-41,9.641,-0.082,75,"204",14,1825,319,9.763
16,"=","DRAKE Marvin's Room",1658,-24,-168,1,14.14,-0.131,112,"76",8,2476,460,19.185
17,"=","J. COLE Workout",1559,1,17,-15,8.139,-0.047,77,"--",17,1559,312,8.35
18,"=","FUTURE Tony Montana",1557,69,270,30,7.335,0.401,72,"625",18,1557,304,7.335
19,"=","NICKI MINAJ Fly f/Rihanna",1334,17,42,16,9.037,0.158,44,"42",18,1334,389,9.037
20,"=","DIGGY Copy, Paste",1233,-17,-11,-42,6.968,-0.364,68,"--",19,1280,239,7.977
21,"=","LLOYD Dedication To My Ex...",1177,-8,2,-14,5.022,0.056,66,"168",21,1200,234,5.489
22,"=","VERSE SIMMONDS Boo Thang f/Kelly Rowland",1157,7,78,-6,4.696,-0.087,91,"--",22,1157,244,4.783
23,"=","T-PAIN 5 O'clock f/Wiz Khalifa",1123,52,226,35,6.026,0.235,21,"16",23,1123,382,6.026
24,"=","MARSHA AMBROSIUS Late Nights & Early Mor...",1065,-5,-9,2,6.063,0.095,60,"--",22,1099,288,6.063
25,"=","BEI MAEJOR Trouble f/J. Cole",1037,13,148,-17,4.684,0.243,39,"377",25,1037,186,4.684
26,"+1","ELLE VARNER Only Wannna Give It To You",1032,31,161,6,6.091,0.14,29,"--",26,1032,293,6.091
27,"-1","TYRESE Too Easy f/Ludacris",988,-21,10,-19,4.485,-0.259,50,"--",24,1026,309,5.348
28,"=","HAMILTON PARK Thing Called Us",947,-19,-77,-34,3.573,-0.011,98,"--",22,1024,182,3.794
29,"=","BIG SEAN Dance (A$$)",870,64,319,-9,7.048,0.31,17,"--",29,870,367,7.048
30,"+3","T.I. I'm Flexin f/Big K.R.I.T.",806,60,349,8,5.851,0.421,10,"141",30,806,420,5.851
31,"+1","BIRDMAN Y.U. Mad f/Nicki Minaj",778,13,59,13,3.321,-0.03,24,"737",31,778,386,3.71
32,"-2","MELANIE FIONA 4 AM",766,-15,30,-38,3.374,-0.032,46,"489",29,792,209,3.419
33,"+1","PHYLLISIA I Love You f/Yung Joc",758,24,58,20,2.718,0.056,42,"--",30,758,176,2.718
34,"-3","NICKI MINAJ Super Bass",757,-11,-172,21,4.059,-0.143,129,"13",4,3412,554,20.752
35,"=","RED CAFE Fly Together f/Rick Ross",692,-12,62,-22,3.233,-0.114,31,"760",33,704,259,3.347
36,"=","KELLY ROWLAND Lay It On Me f/Big Sean",631,-11,-120,9,3.023,-0.012,36,"157",29,771,332,3.743
37,"=","MARY J. BLIGE 25/8",584,-14,20,-41,2.634,-0.011,22,"--",35,598,250,2.765
38,"=","2 CHAINZ Spend It",555,0,33,-15,2.741,-0.02,65,"--",36,556,111,2.85
39,"=","MARIO The Walls f/Fabolous",517,0,30,9,2.865,0.022,15,"--",38,520,271,2.879
40,"+1","MONICA Until It's Gone",512,15,172,-25,2.981,-0.005,8,"--",40,512,276,3.034
41,"-1","J. DASH WOP",504,-2,-12,-20,1.166,0.014,40,"199",36,516,135,1.166
42,"+2","WALE Lotus Flower Bomb f/Miguel",459,57,324,19,4.012,0.277,4,"87",42,459,324,4.012
43,"+3","RICK ROSS You The Boss f/Nicki Minaj",421,35,249,-20,4.167,0.204,6,"98",43,421,299,4.167
45,"-3","CEE LO GREEN Fool For You f/Melanie Fion...",414,3,-11,1,2.777,-0.005,53,"393",39,493,174,3.357
44,"+1","JACOB LATIMORE Like 'Em All f/Issa",414,18,42,19,1.985,0.081,18,"--",43,414,242,2.006
46,"-3","KIRKO BANGZ Drank In My Cup",410,0,47,-22,1.414,-0.024,12,"--",42,418,190,1.479
47,"=","ROSCOE DASH Good Good Night",390,15,26,1,1.525,0.098,25,"77",44,390,85,1.525
48,"=","KIYANA Take Me Away",364,4,6,0,1.127,0.014,32,"--",45,368,93,1.127
