"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BEYONCE Love On Top",3696,-46,-164,-41,22.689,-0.301,89,"161",1,3871,660,25.345
2,"+1","USHER Climax",3494,39,388,-27,24.24,0.331,48,"36",2,3494,874,24.24
3,"-1","CHRIS BROWN Strip f/Kevin McCall",3373,-84,-319,-50,23.951,-0.394,124,"101",1,4014,434,27.968
4,"=","DRAKE The Motto f/Lil Wayne",3254,-37,-292,5,25.81,-0.319,127,"22",1,4040,755,31.387
5,"=","RIHANNA Birthday Cake",3109,40,293,49,24.215,-0.057,42,"46",5,3109,740,24.431
6,"+1","LOVERANCE Up! f/50 Cent",2914,101,355,98,20.276,0.648,76,"84",6,2914,550,20.276
7,"-1","TREY SONGZ Sex Ain't Better Than Love",2849,-34,-269,-10,18.853,0.066,88,"225",4,3173,469,20.625
8,"=","KIRKO BANGZ Drank In My Cup",2685,50,289,27,17.55,0.184,185,"71",8,2685,305,17.55
9,"+1","TRAVIS PORTER Ayy Ladies f/Tyga",2266,19,75,12,14.308,-0.043,80,"82",9,2266,378,14.558
10,"-1","TYGA Rack City",2181,-96,-450,-86,13.781,-0.506,119,"41",3,3541,726,20.955
11,"=","FUTURE Magic f/T.I.",2115,-70,-278,-106,13.104,-0.487,83,"126",9,2393,343,14.368
12,"=","FAT JOE Another Round f/Chris Brown",2085,37,160,-1,16.747,0.478,97,"131",12,2085,398,16.747
13,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",2038,64,344,28,14.504,0.67,42,"175",13,2038,448,14.504
14,"=","WALE Sabotage f/Lloyd",1872,4,186,-51,10.962,0.154,62,"670",14,1872,316,10.962
15,"+1","CASH OUT Cashin Out",1805,34,278,18,9.195,0.153,68,"178",15,1805,293,9.195
16,"-1","DIGGY Do It Like You f/Jeremih",1667,-115,-563,-62,9.746,-0.558,140,"--",7,2513,351,16.141
17,"=","MONICA & BRANDY It All Belongs To Me",1520,-40,-90,-50,7.519,-0.33,51,"713",17,1610,595,8.101
18,"=","J. COLE Nobody's Perfect",1508,10,130,-36,7.738,0.134,62,"--",18,1508,297,7.738
19,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",1371,-66,-312,-62,10.984,-0.566,133,"446",1,3789,635,22.939
20,"=","JENNIFER HUDSON Think Like A Man f/Ne-Yo",1168,4,107,6,6.035,-0.109,62,"179",20,1168,237,6.144
21,"+1","ELLE VARNER Refill",1110,21,92,-7,6.297,0.163,40,"472",21,1110,294,6.297
22,"+1","MGK Wild Boy f/Waka Flocka Flame",1106,17,114,15,4.797,0.073,79,"--",22,1106,291,4.836
23,"-2","MARY J. BLIGE Mr. Wrong",1061,-43,-107,-32,7.467,-0.26,149,"--",9,2443,307,13.18
