"Title","Artist","Spins"
"Drunk In Love f/Jay Z","BEYONCE",4541
"Show Me f/Chris Brown","KID INK",3829
"My Hitta f/Jeezy,RichHomieQuan","YG",3421
"They Don't Know","RICO LOVE",3218
"The Language","DRAKE",3130
"Paranoid","TY DOLLA $IGN",2946
"Royals","LORDE",2689
"Up Down (Do This All Day)","T-PAIN",2625
"It Won't Stop","SEVYN STREETER",2554
"All Me f/2 Chainz & Big Sean","DRAKE",2397
"All Of Me","JOHN LEGEND",2163
"Na Na","TREY SONGZ",2111
"Part II (On The Run) f/Beyonce","JAY Z",2091
"Happy","PHARRELL WILLIAMS",2020
"Loyal f/Lil' Wayne","CHRIS BROWN",1949
"The Worst","JHENE AIKO",1880
"Can't Raise A Man","K. MICHELLE",1825
"Ghetto f/Rich Homie Quan","AUGUST ALSINA",1267
"O.G. Bobby Johnson","QUE",1237
"Sex You","BANDO JONEZ",1139
"Partition","BEYONCE",1070
"Stoner","YOUNG THUG",1038
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",973
"Cold Blood","YO GOTTI",970
"Man Of The Year","SCHOOLBOY Q",939
"The Devil Is A Lie f/Jay Z","RICK ROSS",828
"Money Baby f/Kwony Cash","K CAMP",813
"The Monster f/Rihanna","EMINEM",685
"Gas Pedal","SAGE THE GEMINI",570
"Who Do You Love f/Drake","YG",561
"What I'm About","JABO",549
"Drop It f/B.o.B.","TREVOR JACKSON",540
"The Man","ALOE BLACC",540
"She Knows","J. COLE",494
"Drop That #NaeNae","WE ARE TOONZ",488
"Shhh","FUTURE",465
"Yayo","SNOOTIE WILD",425
"Show Da World f/Kiara","BOOSIE & WEBBIE",417
"We Alright f/Euro, Birdman","YOUNG MONEY",409
"Cut Her Off","K CAMP",407
"Move That Doh f/Pharrel","FUTURE",380
"Cookie","R. KELLY",375
"Next","SEVYN STREETER",371
"Throwback f/Chris Brown","B.O.B",366
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",356
"Worst Behavior","DRAKE",341
"Party Girls f/Wiz & Jeremih","LUDACRIS",291
"Right Now f/Pheo","CASHIUS GREEN",291
"Pop Out f/King Louie","KATIE GOT BANDZ",279
"Gimme Your Love","KESINGTON KROSS",258
