"Title","Artist","Spins"
"Bad f/Tiara Thoma...","WALE",3480
"B**ch, Don't Kill...","KENDRICK LAMAR",3388
"Still In This B**...","B.O.B",3181
"Power Trip f/Migu...","J. COLE",2990
"Body Party","CIARA",2956
"Started From The ...","DRAKE",2749
"Pour It Up","RIHANNA",2748
"Fine China","CHRIS BROWN",2686
"Rich As F**k f/2 ...","LIL WAYNE",2629
"Loveeeeeee Song f...","RIHANNA",2481
"Ready f/Chris Bro...","FABOLOUS",2105
"Bugatti f/Future ...","ACE HOOD",1984
"Love And War","TAMAR BRAXTON",1897
"How Many Drinks?","MIGUEL",1881
"No New Friends","DJ KHALED F/DRAKE...",1835
"Tapout f/Birdman,...","RICH GANG",1636
"Kisses Down Low","KELLY ROWLAND",1522
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",1519
"High School","NICKI MINAJ",1390
"Love Me f/Drake &...","LIL WAYNE",1388
"Freaks f/Nicki Mi...","FRENCH MONTANA",1306
"Without Me f/Kell...","FANTASIA",1218
"U.O.E.N.O","ROCKO",1205
"Karate Chop f/Cas...","FUTURE",1027
"The One","TAMAR BRAXTON",907
"RIP f/2 Chainz","YOUNG JEEZY",829
"#Beautiful f/Migu...","MARIAH CAREY",780
"Like Whaaat f/Bad...","PROBLEM",772
"Leggo f/2 Chainz","B. SMYTH",742
"Wild For The Nigh...","A$AP ROCKY",723
"Show Out f/Young ...","JUICY J",697
"I Luv This Sh*t","AUGUST ALSINA",632
"Fire We Make","ALICIA KEYS",630
"Hello Love","T.RONE",604
"Beat It f/Chris B...","SEAN KINGSTON",578
"Work","A$AP FERG",570
"Mirrors","JUSTIN TIMBERLAKE",561
"Dirty Laundry","KELLY ROWLAND",533
"Who Do You Think ...","JOHN LEGEND",466
"What I Do","WEBBIE",435
"Memories Back The...","HUSTLE GANG F/T.I...",420
"Booty Me Down","KSTYLIS",401
"Never Should Have","ASHANTI",398
"IV Play","THE-DREAM",366
"Callin'","J PEGUERO",361
"Upper Echelon f/T...","TRAVI$ SCOTT",353
"LoveHate Thing f/...","WALE",350
"For The Road f/Ch...","TYGA",348
"Do Me Now f/Hit-b...","K. ROOSEVELT",331
"Ain't Worried Abo...","FRENCH MONTANA",305
