"Title","Artist","Spins"
"Cut Her Off","K CAMP",3863
"Loyal f/Lil' Wayne","CHRIS BROWN",3661
"Move That Doh f/Pharrel","FUTURE",3362
"Trophies","DRAKE",3164
"Partition","BEYONCE",3082
"Good Kisser","USHER",3044
"The Worst","JHENE AIKO",2879
"Part II (On The Run) f/Beyonce","JAY Z",2814
"Believe Me f/Drake","LIL WAYNE",2507
"I Know f/Rich Homie Quan","YO GOTTI",2452
"She Twerkin","CA$H OUT",2394
"We Dem Boyz","WIZ KHALIFA",2346
"2 On f/Schoolboy Q","TINASHE",2339
"Studio","SCHOOLBOY Q",1940
"Fancy f/Charli XCX","IGGY AZALEA",1758
"Main Chick f/Chris Brown","KID INK",1737
"Candy Rain f/Billy Bang","ANTHONY LEWIS",1659
"I Won f/Kanye West","FUTURE",1526
"They Don't Love You No More","DJ KHALED",1502
"Fight Night","MIGOS",1421
"Walk Thru f/Problem","RICH HOMIE QUAN",1317
"Smoke, Drink, Break-Up","MILA J",1273
"SmartPhones","TREY SONGZ",1256
"Be Like","RICO LOVE",1171
"Thug Cry f/Lil Wayne","RICK ROSS",1066
"Turn Down For What","DJ SNAKE & LIL JON",1064
"Money Can't Buy f/Jeezy","NE-YO",1061
"Who Do You Love f/Drake","YG",1048
"Make It Home f/Jeezy","AUGUST ALSINA",945
"Dark Horse f/Juicy J","KATY PERRY",885
"Or Nah f/Wiz Khalifa","TY DOLLA $IGN",873
"Happy","PHARRELL WILLIAMS",868
"Walk It Out","JENNIFER HUDSON",867
"Stoner","YOUNG THUG",806
"Pills N Potions","NICKI MINAJ",766
"Dumb","JAZMINE SULLIVAN",730
"Don't Tell 'Em f/YG","JEREMIH",684
"Next","SEVYN STREETER",677
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",640
"Drop That #NaeNae","WE ARE TOONZ",626
"2AM","ADRIAN MARCEL",536
"Henny","MACK WILDS",481
"We Up f/Sebastian Mikael","DRIICKY GRAHAM",457
"No Flex Zone","RAE SREMMURD",456
"Birthday Suit","MIKE JAY",449
"I Don't Know f/Paloma Ford","MEEK MILL",395
"Come Get It Bae","PHARRELL WILLIAMS",363
"24 Hours","TEEFLII",335
"It's Yours f/Tia London","TWISTA",319
"I Want The Love f/Meek Mill","PUFF DADDY",291
