"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4480,"+0",406,"-140",31.246,"+0.003",14,1,4480,741,31.246
2,"=","MIGUEL Sure Thing",4260,"+1",-76,"+16",30.046,"+0.117",14,1,4364,460,30.178
3,"=","CHRIS BROWN Look At Me Now",3327,"-18",-58,"+8",24.676,"-0.141",14,2,3494,0,26.238
4,"=","BIG SEAN My Last f/Chris Brown",3291,"+84",425,"+38",19.89,"+0.647",14,4,3291,461,19.89
5,"=","YC Racks f/Future",2960,"-66",-393,"-43",16.471,"-0.533",14,4,3411,104,19.707
6,"=","MARSHA AMBROSIUS Far Away",2744,"+44",154,"+49",17.483,"+0.134",14,6,2744,287,17.483
7,"=","CHRIS BROWN She Ain't You",2676,"+7",174,"+13",18.686,"+0.018",14,6,2676,278,19.501
8,"=","NICKI MINAJ Did It On'em",2535,"-50",-253,"+0",13.729,"-0.455",14,5,3129,0,17.338
9,"+1","ACE HOOD Hustle Hard",2500,"+22",54,"+27",14.627,"+0.287",14,9,2503,97,14.627
10,"-1","KANYE WEST All Of The Lights",2414,"-67",-256,"-14",17.93,"-0.470",14,7,2818,0,21.956
11,"=","WIZ KHALIFA Roll Up",2325,"-31",-329,"+37",12.027,"-0.149",14,6,3062,0,16.439
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",2034,"-19",64,"-30",9.269,"-0.014",14,12,2053,94,9.283
13,"=","LLOYD Cupid",1966,"+17",185,"-10",10.504,"+0.182",14,13,1966,195,10.504
14,"+1","JAMIE FOXX Best Night Of My Life",1737,"+57",157,"+43",10.498,"+0.287",14,14,1737,311,10.498
15,"-1","LIL WAYNE John f/Rick Ross",1706,"-1",37,"+25",10.408,"+0.043",14,14,1723,37,10.408
16,"+1","KERI HILSON One Night Stand",1687,"+25",165,"+19",8.523,"+0.210",14,16,1687,167,8.523
17,"+1","BEYONCE Run The World (Girls)",1678,"+38",145,"+8",8.775,"+0.054",14,16,1678,271,9.235
18,"-2","TREY SONGZ Love Faces",1653,"-26",-147,"+18",11.377,"-0.145",14,13,2055,0,12.452
19,"=","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1457,"-79",-491,"-69",10.286,"-0.553",14,12,2135,0,13.815
20,"+1","TREY SONGZ Unusual f/Drake",1355,"+38",306,"-40",10.125,"+0.336",14,20,1355,477,10.125
21,"-1","MARY J. BLIGE Someone To Love Me (Naked)",1346,"-3",-22,"-9",7.848,"+0.056",14,20,1370,100,7.848
22,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1204,"-11",-200,"+15",7.133,"-0.173",14,20,1513,0,9.225
23,"=","TRAVIS PORTER Bring It Back",1185,"+8",-92,"+3",7.044,"+0.150",14,22,1288,0,7.626
24,"=","K. MICHELLE How Many Times",1021,"+5",77,"+12",4.967,"-0.016",14,24,1021,106,4.983
25,"+1","YOUNG JEEZY Ballin f/Lil Wayne",1006,"+20",185,"-38",5.334,"-0.035",14,25,1006,359,5.369
26,"+1","MEEK MILL/RICK ROSS Tupac Back",990,"+39",172,"+27",5.878,"-0.029",14,26,990,380,5.907
27,"-2","LLOYD BANKS I Don't Deserve You f/Jeremi...",981,"-12",27,"-22",6.398,"+0.000",14,25,993,49,6.428
28,"=","K' LA All Your Love",946,"-3",64,"-23",3.629,"+0.001",14,27,949,157,3.67
29,"+4","DJ KHALED I'm On One f/Drake, Rick Ross",904,"+100",667,"+29",8.1,"+0.767",8,29,904,667,8.1
31,"-2","RIHANNA Man Down",894,"+6",57,"-26",5.579,"+0.070",14,29,894,421,5.582
30,"=","RICK ROSS 9 Piece f/Lil Wayne",894,"+19",79,"+19",5.219,"+0.116",14,29,894,297,5.219
32,"-1","LUPE FIASCO Out Of My Head f/Trey Songz",838,"+5",80,"-14",7.664,"-0.265",14,31,838,205,7.929
33,"-1","ROCKO Goin Steady",822,"-5",-81,"+6",3.697,"+0.047",14,26,932,0,3.697
34,"=","YO GOTTI We Can Get It On",783,"+8",9,"+6",4.187,"+0.150",14,28,786,65,4.187
35,"=","SNOOP DOGG Platinum f/R. Kelly",739,"+8",-44,"+0",3.052,"+0.122",14,31,799,112,3.192
36,"=","GORILLA ZOE Twisted f/Lil Jon",696,"-16",46,"-39",2.466,"-0.065",14,35,712,129,2.596
37,"=","BIRDMAN I Get Money f/Lil Wayne",637,"-9",-55,"-16",2.412,"-0.073",14,33,695,186,2.799
38,"+1","BIG K.R.I.T. Country Sh**",542,"+37",277,"+18",1.933,"+0.129",10,38,542,277,1.933
