"Title","Artist","Spins"
"Bands A Make Her Dan...","JUICY J",3796
"Adorn","MIGUEL",3686
"Swimming Pools (Dran...","KENDRICK LAMAR",3591
"Clique f/Big Sean & ...","KANYE WEST",3489
"Thinking About You","FRANK OCEAN",3269
"Pop That f/Rick Ross","FRENCH MONTANA",2987
"No Worries f/Detail","LIL WAYNE",2850
"Ice f/Lil Wayne","KELLY ROWLAND",2819
"Dance For You","BEYONCE",2734
"Dive In","TREY SONGZ",2550
"Put It Down f/Chris ...","BRANDY",2493
"Diced Pineapples f/D...","RICK ROSS",2475
"Birthday Song f/Kany...","2 CHAINZ",2048
"Don't Judge Me","CHRIS BROWN",1989
"Girl On Fire","ALICIA KEYS",1926
"Young And Gettin It ...","MEEK MILL",1911
"Representin' f/Kelly...","LUDACRIS",1772
"Wicked Games","THE WEEKND",1591
"Ball f/Lil Wayne","T.I.",1584
"Turn On The Lights","FUTURE",1543
"Diamonds","RIHANNA",1334
"My Moment f/2 Chainz","DJ DRAMA",1300
"Dive","USHER",1251
"Sorry","CIARA",1245
"Remember You f/The W...","WIZ KHALIFA",1210
"Hold Up f/Wale","CA$H OUT",1092
"Celebration f/Chris ...","GAME",897
"Trust And Believe","KEYSHIA COLE",889
"I'm Different","2 CHAINZ",821
"Neva End f/Kelly Row...","FUTURE",783
"Enough Of No Love f/...","KEYSHIA COLE",629
"Get Right","YOUNG JEEZY",598
"The Blues","TITO LOPEZ",546
"Do You","MIGUEL",530
"Jet Life f/Big K.R.I...","CURREN$Y",525
"Special Delivery","BRIDGET KELLY",518
"Back It Up","$AUCE",513
"Guap","BIG SEAN",487
"Wildest Dreams","BRANDY",431
"Smart Girl (Dumb Boo...","TEX JAMES",429
"Need Your Love","ACE HOOD",405
"I Don't Like f/Lil R...","CHIEF KEEF",401
"Don't Make Em Like Y...","NE-YO",383
"Check","YO GOTTI",361
"Models & Bottles (Le...","DJ KHALED",353
"Love Sosa","CHIEF KEEF",337
"All Gold Everything","TRINIDAD JAMES",304
"Shout Out f/Gudda Gu...","BIRDMAN",271
"F**kin Problems f/Dr...","A$AP ROCKY",254
"M.I.A. f/Wale","OMARION",231
