"Title","Artist","Spins"
"Partition","BEYONCE",3788
"Happy","PHARRELL WILLIAMS",3668
"The Worst","JHENE AIKO",3316
"Show Me f/Chris Brown","KID INK",3040
"Drunk In Love f/Jay Z","BEYONCE",3024
"Loyal f/Lil' Wayne","CHRIS BROWN",3013
"Part II (On The Run) f/Beyonce","JAY Z",2917
"Paranoid","TY DOLLA $IGN",2613
"Na Na","TREY SONGZ",2576
"Stoner","YOUNG THUG",2568
"All Of Me","JOHN LEGEND",2316
"Move That Doh f/Pharrel","FUTURE",2292
"Can't Raise A Man","K. MICHELLE",2261
"Trophies","DRAKE",2195
"Sex You","BANDO JONEZ",1901
"Cut Her Off","K CAMP",1666
"Dark Horse f/Juicy J","KATY PERRY",1602
"Show Da World f/Kiara","BOOSIE & WEBBIE",1564
"Man Of The Year","SCHOOLBOY Q",1460
"Who Do You Love f/Drake","YG",1417
"Yayo","SNOOTIE WILD",1236
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",938
"Next","SEVYN STREETER",923
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",857
"Party Girls f/Wiz & Jeremih","LUDACRIS",827
"Candy Rain f/Billy Bang","ANTHONY LEWIS",764
"Thug Cry f/Lil Wayne","RICK ROSS",744
"Forever","SEBASTIAN MIKAEL",723
"Be Like","RICO LOVE",709
"Gimme Your Love","KESINGTON KROSS",702
"You're Mine (Eternal)","MARIAH CAREY",686
"Smoke, Drink, Break-Up","MILA J",680
"Smoke f/Trey Songz","50 CENT",632
"Drop It f/B.o.B.","TREVOR JACKSON",614
"She Twerkin","CA$H OUT",599
"I Know f/Rich Homie Quan","YO GOTTI",590
"Make It Home f/Jeezy","AUGUST ALSINA",589
"2 On f/Schoolboy Q","TINASHE",568
"Throwback f/Chris Brown","B.O.B",567
"Drop That #NaeNae","WE ARE TOONZ",553
"Legs Shakin'","R. KELLY",539
"Main Chick f/Chris Brown","KID INK",488
"Walk Thru f/Problem","RICH HOMIE QUAN",481
"Talkin Bout f/Chris Brown, Wiz","JUICY J",473
"Henny","MACK WILDS",440
"Talk Dirty f/2 Chainz","JASON DERULO",427
"Danny Glover","YOUNG THUG",381
"You Like It","OMARION",369
"My Bae f/Jeremih","VADO",343
"We Dem Boyz","WIZ KHALIFA",304
