"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA Birthday Cake",3974,"+17",138,"+4",29.571,"-0.129",74,"51",1,3974,740,29.763
2,"=","USHER Climax",3742,"-36",-245,"-33",28.258,"-0.312",80,"48",1,4042,874,30.522
3,"=","LOVERANCE Up! f/50 Cent",3311,"-44",-224,"-24",22.589,"-0.261",108,"116",3,3612,550,25.497
4,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",3279,"+13",171,"-24",25.172,"+0.419",74,"150",4,3279,448,25.172
5,"=","CASH OUT Cashin Out",3253,"+10",309,"-27",20.528,"+0.126",100,"60",5,3253,572,20.528
6,"=","KIRKO BANGZ Drank In My Cup",3158,"+11",-9,"+14",21.289,"+0.068",217,"67",4,3195,378,21.56
7,"=","TRAVIS PORTER Ayy Ladies f/Tyga",3032,"+4",-90,"+6",18.47,"-0.046",112,"73",5,3166,378,19.299
8,"=","FAT JOE Another Round f/Chris Brown",2711,"-42",40,"-39",20.364,"-0.605",129,"202",8,2753,398,22.847
9,"=","DRAKE The Motto f/Lil Wayne",2316,"-70",-300,"-88",19.145,"-0.861",159,"38",1,4040,755,31.387
10,"+2","TREY SONGZ Heart Attack",2121,"+59",246,"+59",15.268,"+0.784",41,"101",10,2121,550,15.268
11,"=","J. COLE Nobody's Perfect",2085,"+2",130,"-32",12.936,"+0.188",94,"--",11,2085,297,12.936
12,"-2","CHRIS BROWN Strip f/Kevin McCall",2078,"-6",-114,"+57",15.809,"+0.106",156,"163",1,4014,434,27.968
13,"=","FUTURE Same Damn Time",1976,"+29",174,"+20",12.824,"-0.155",51,"--",13,1976,389,13.049
14,"=","ELLE VARNER Refill",1804,"+26",48,"+25",10.493,"+0.427",72,"265",14,1804,321,10.493
15,"=","DJ KHALED Take It To The Head",1795,"+44",284,"+32",12.639,"+0.344",38,"121",15,1795,455,12.639
16,"+1","KANYE WEST Mercy f/Big Sean/Pusha T...",1646,"+68",340,"+19",14.41,"+0.749",30,"27",16,1646,569,14.41
17,"-1","BEYONCE Love On Top",1552,"-61",-347,"-26",10.533,"-0.362",121,"200",1,3871,660,25.345
18,"=","TYGA Faded f/Lil Wayne",1538,"+14",140,"+1",9.462,"+0.114",47,"65",18,1538,341,9.462
19,"=","NICKI MINAJ Right By My Side f/Chris Bro...",1517,"-2",64,"+12",8.948,"+0.152",43,"159",18,1523,486,9.282
20,"=","TREY SONGZ Sex Ain't Better Than Love",1273,"-54",-361,"-35",8.894,"-0.283",120,"--",4,3173,469,20.625
21,"+2","NICKI MINAJ Beez In The Trap f/2 Chainz",1256,"+67",407,"+20",10.675,"+0.455",30,"64",21,1256,407,10.675
22,"-1","WALE Sabotage f/Lloyd",1252,"-56",-568,"-14",7.428,"-0.411",94,"--",12,2075,316,11.98
23,"-1","CHRIS BROWN Sweet Love",1250,"+50",220,"+36",8.54,"+0.402",28,"342",22,1250,336,8.54
24,"=","WAKA FLOCKA FLAME I Don't Really Care",1200,"+11",145,"-6",6.081,"+0.080",48,"162",22,1200,346,6.081
25,"=","DRAKE Crew Love f/The Weekend",1129,"+36",162,"+13",9.276,"+0.050",58,"307",25,1129,410,9.638
26,"=","FUTURE Magic f/T.I.",918,"-52",-447,"+2",6.343,"-0.378",115,"--",9,2393,343,14.368
27,"+2","MARY J. BLIGE Why f/Rick Ross",890,"+47",188,"+54",4.557,"+0.188",23,"--",27,890,303,4.557
28,"-1","T.I. Love This Life",870,"+5",85,"-10",4.774,"+0.035",23,"--",27,870,255,4.774
29,"+2","WALE Bag Of Money f/Rick Ross",804,"+43",147,"+40",3.993,"+0.246",30,"--",29,804,197,3.993
