"Title","Artist","Spins"
"Adorn","MIGUEL",4001
"Turn On The Lights","FUTURE",3659
"No Lie f/Drake","2 CHAINZ",3376
"Pop That f/Rick Ross","FRENCH MONTANA",3303
"Enough Of No Love f/...","KEYSHIA COLE",3172
"Put It Down f/Chris ...","BRANDY",2776
"Lemme See f/Rick Ros...","USHER",2704
"Dive In","TREY SONGZ",2674
"Amen f/Drake & Jerem...","MEEK MILL",2619
"Dance For You","BEYONCE",2493
"Birthday Song f/Kany...","2 CHAINZ",1868
"I Don't Like f/Lil R...","CHIEF KEEF",1846
"Bands A Make Her Dan...","JUICY J",1611
"2 Reasons /T.I.","TREY SONGZ",1452
"Thinking About You","FRANK OCEAN",1373
"Work Hard, Play Hard","WIZ KHALIFA",1285
"I Wish You Would","DJ KHALED",1269
"Let's Talk f/Rick Ro...","OMARION",1269
"Lazy Love","NE-YO",1261
"Ice f/Lil Wayne","KELLY ROWLAND",1021
"Girl On Fire","ALICIA KEYS",994
"Mirror f/Lil Wayne","BOBBY V",922
"Clique f/Big Sean & ...","KANYE WEST",877
"Diced Pineapples f/D...","RICK ROSS",865
"Swimming Pools (Dran...","KENDRICK LAMAR",851
"Do It f/K-Camp","MYKKO MONTANA",817
"My Moment f/2 Chainz","DJ DRAMA",746
"Go Get It","T.I.",731
"Don't Judge Me","CHRIS BROWN",730
"Dope Chick f/Pusha T","THE-DREAM",701
"I Don't Care","ELLE VARNER",696
"Dive","USHER",689
"Touch 'N You f/Usher","RICK ROSS",673
"In And Out","MARCUS CANTY",653
"New Day f/Dr.Dre & A...","50 CENT",596
"No Worries f/Detail","LIL WAYNE",531
"Triumphant (Get 'Em)...","MARIAH CAREY",527
"Val Venis","KING L",513
"Enough Said","AALIYAH/DRAKE",487
"Big Booty","CA$H OUT",470
"I Am Your Leader f/C...","NICKI MINAJ",372
"B*Word Bad","LUPE FIASCO",345
"You Come First","JACOB LATIMORE",340
"Jet Life f/Big K.R.I...","CURREN$Y",306
"I Love Girls f/Tyga","PLEASURE P",290
"Blame f/Nas","K' LA",230
"Back It Up","$AUCE",229
"Feelin' Single","R. KELLY",211
"Where Have You Been","RIHANNA",193
"Pop Big Bottles f/Fu...","LONDON TAYLOR (DEJA ...",189
