"Title","Artist","Spins"
"The Worst","JHENE AIKO",3807
"Partition","BEYONCE",3764
"Loyal f/Lil' Wayne","CHRIS BROWN",3697
"Part II (On The Run) f/Beyonce","JAY Z",3205
"Trophies","DRAKE",2973
"Happy","PHARRELL WILLIAMS",2891
"Move That Doh f/Pharrel","FUTURE",2875
"Show Me f/Chris Brown","KID INK",2726
"Cut Her Off","K CAMP",2459
"Na Na","TREY SONGZ",2376
"Drunk In Love f/Jay Z","BEYONCE",2287
"Dark Horse f/Juicy J","KATY PERRY",2187
"Can't Raise A Man","K. MICHELLE",1965
"Stoner","YOUNG THUG",1949
"All Of Me","JOHN LEGEND",1941
"Who Do You Love f/Drake","YG",1702
"Show Da World f/Kiara","BOOSIE & WEBBIE",1579
"Yayo","SNOOTIE WILD",1507
"Sex You","BANDO JONEZ",1480
"Next","SEVYN STREETER",1444
"Smoke f/Trey Songz","50 CENT",1329
"Thug Cry f/Lil Wayne","RICK ROSS",1193
"I Know f/Rich Homie Quan","YO GOTTI",1075
"Candy Rain f/Billy Bang","ANTHONY LEWIS",1068
"Be Like","RICO LOVE",1040
"Main Chick f/Chris Brown","KID INK",972
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",948
"2 On f/Schoolboy Q","TINASHE",914
"Smoke, Drink, Break-Up","MILA J",871
"We Dem Boyz","WIZ KHALIFA",846
"She Twerkin","CA$H OUT",794
"Forever","SEBASTIAN MIKAEL",748
"Walk Thru f/Problem","RICH HOMIE QUAN",699
"Make It Home f/Jeezy","AUGUST ALSINA",681
"Talk Dirty f/2 Chainz","JASON DERULO",662
"You're Mine (Eternal)","MARIAH CAREY",556
"Legs Shakin'","R. KELLY",554
"I Won f/Kanye West","FUTURE",553
"Party Girls f/Wiz & Jeremih","LUDACRIS",549
"My Bae f/Jeremih","VADO",507
"Drop That #NaeNae","WE ARE TOONZ",492
"Next Time (Won't Give My...)","KEYSHIA COLE",464
"Talkin Bout f/Chris Brown, Wiz","JUICY J",432
"Henny","MACK WILDS",403
"You Like It","OMARION",401
"Man Of The Year","SCHOOLBOY Q",363
"Danny Glover","YOUNG THUG",320
"Studio","SCHOOLBOY Q",303
"Twerkoholic","B. SMYTH",298
"So Cool","CRIX GREEN",289
