"Title","Artist","Spins"
"Bands A Make Her Dan...","JUICY J",3823
"Adorn","MIGUEL",3702
"Clique f/Big Sean & ...","KANYE WEST",3590
"Pop That f/Rick Ross","FRENCH MONTANA",3274
"Swimming Pools (Dran...","KENDRICK LAMAR",3159
"Thinking About You","FRANK OCEAN",3081
"Dive In","TREY SONGZ",3039
"Dance For You","BEYONCE",2849
"Put It Down f/Chris ...","BRANDY",2831
"No Worries f/Detail","LIL WAYNE",2738
"Ice f/Lil Wayne","KELLY ROWLAND",2469
"Diced Pineapples f/D...","RICK ROSS",2369
"Birthday Song f/Kany...","2 CHAINZ",2274
"Girl On Fire","ALICIA KEYS",1912
"Don't Judge Me","CHRIS BROWN",1834
"Young And Gettin It ...","MEEK MILL",1821
"Turn On The Lights","FUTURE",1789
"Representin' f/Kelly...","LUDACRIS",1637
"Wicked Games","THE WEEKND",1459
"Ball f/Lil Wayne","T.I.",1368
"My Moment f/2 Chainz","DJ DRAMA",1313
"Dive","USHER",1308
"Diamonds","RIHANNA",1280
"Sorry","CIARA",1078
"Remember You f/The W...","WIZ KHALIFA",1043
"Hold Up f/Wale","CA$H OUT",1025
"Celebration f/Chris ...","GAME",813
"Trust And Believe","KEYSHIA COLE",798
"Neva End f/Kelly Row...","FUTURE",704
"Enough Of No Love f/...","KEYSHIA COLE",700
"Jet Life f/Big K.R.I...","CURREN$Y",550
"Get Right","YOUNG JEEZY",530
"Special Delivery","BRIDGET KELLY",522
"The Blues","TITO LOPEZ",515
"I'm Different","2 CHAINZ",510
"Back It Up","$AUCE",502
"I Don't Like f/Lil R...","CHIEF KEEF",450
"Wildest Dreams","BRANDY",401
"Need Your Love","ACE HOOD",401
"Don't Make Em Like Y...","NE-YO",385
"Smart Girl (Dumb Boo...","TEX JAMES",384
"Models & Bottles (Le...","DJ KHALED",368
"Do You","MIGUEL",340
"Guap","BIG SEAN",333
"Check","YO GOTTI",301
"Love Sosa","CHIEF KEEF",279
"Shout Out f/Gudda Gu...","BIRDMAN",270
"All Gold Everything","TRINIDAD JAMES",241
"F**kin Problems f/Dr...","A$AP ROCKY",210
"Poetic Justice f/Dra...","KENDRICK LAMAR",208
