"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4385,-66,-95,-126,30.303,-0.572,20,1,4552,741,31.983
2,"=","MIGUEL Sure Thing",3934,-89,-325,-98,27.121,-0.737,20,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3230,-57,23,-130,19.49,-0.283,20,3,3373,461,20.355
4,"=","CHRIS BROWN Look At Me Now",2967,-61,-378,-46,22.293,-0.408,20,2,3494,0,26.238
5,"+1","CHRIS BROWN She Ain't You",2728,28,59,12,19.759,0.25,20,5,2768,278,19.871
6,"-1","MARSHA AMBROSIUS Far Away",2669,-54,-31,-108,16.367,-0.447,20,5,2812,287,17.769
7,"=","YC Racks f/Future",2665,-35,-362,27,15.166,0.154,20,4,3411,104,19.707
8,"=","ACE HOOD Hustle Hard",2376,-6,-102,-11,13.956,-0.189,20,8,2503,97,14.627
9,"=","NICKI MINAJ Did It On'em",2214,-60,-371,-17,11.227,-0.328,20,5,3129,0,17.338
10,"=","KANYE WEST All Of The Lights",2016,-45,-465,5,15.084,-0.377,20,7,2818,0,21.956
11,"+1","LLOYD Cupid",1983,-21,34,-83,11.173,-0.044,20,11,2013,195,11.317
12,"-1","WIZ KHALIFA Roll Up",1968,-51,-388,-10,10.141,-0.146,20,6,3062,0,16.439
13,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1904,-43,-149,-74,8.564,-0.241,20,12,2053,94,9.345
14,"=","JAMIE FOXX Best Night Of My Life",1808,-16,128,-71,10.471,-0.05,20,14,1824,311,10.687
15,"=","KERI HILSON One Night Stand",1697,-12,35,-56,8.752,-0.257,20,15,1779,229,9.417
16,"=","BEYONCE Run The World (Girls)",1623,-18,-18,-33,7.931,-0.095,20,16,1686,271,9.235
17,"=","LIL WAYNE John f/Rick Ross",1550,-43,-157,-61,9.321,-0.402,20,14,1723,37,10.408
18,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1538,103,734,-3,12.659,0.765,14,18,1538,740,12.659
19,"-1","TREY SONGZ Unusual f/Drake",1485,0,168,-53,11.406,-0.115,20,18,1485,477,11.521
20,"=","MARY J. BLIGE Someone To Love Me (Naked)",1401,6,52,3,7.04,-0.17,20,20,1401,100,7.848
21,"=","TREY SONGZ Love Faces",1265,-78,-414,-80,8.205,-0.67,20,13,2055,0,12.452
22,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1221,25,6,64,8.147,0.465,20,20,1513,6,9.225
23,"=","TRAVIS PORTER Bring It Back",1148,27,-29,54,6.84,0.168,20,22,1288,0,7.626
24,"=","YOUNG JEEZY Ballin f/Lil Wayne",1118,30,132,19,6.49,0.435,20,24,1118,359,6.49
