"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4671,49,119,85,34.283,0.318,35,1,4671,741,34.283
2,"=","MIGUEL Sure Thing",4038,-48,-66,-62,29.76,-0.194,35,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3681,42,173,37,23.019,-0.03,35,3,3681,461,24.154
4,"=","CHRIS BROWN She Ain't You",3550,42,165,15,24.314,0.127,35,4,3550,630,24.314
5,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3213,93,688,-63,23.143,0.599,29,5,3213,989,23.143
6,"=","MARSHA AMBROSIUS Far Away",2962,-35,-90,-21,18.53,-0.282,35,5,3066,397,19.884
7,"=","CHRIS BROWN Look At Me Now",2598,-65,-218,-30,20.481,-0.233,35,2,3494,0,26.238
8,"=","ACE HOOD Hustle Hard",2269,30,-65,97,13.97,0.34,35,7,2503,97,14.627
9,"=","LLOYD Cupid",2224,36,84,41,12.783,0.181,35,9,2224,195,12.783
10,"=","TREY SONGZ Unusual f/Drake",2154,37,289,0,15.181,-0.098,35,10,2154,477,15.279
11,"=","JAMIE FOXX Best Night Of My Life",2098,1,54,2,12.055,-0.161,35,10,2117,311,12.458
12,"=","YC Racks f/Future",2061,2,-172,100,10.609,0.106,35,4,3411,104,19.707
13,"=","KANYE WEST All Of The Lights",1752,-26,-221,-9,14.049,0.018,35,7,2818,0,21.956
14,"=","NICKI MINAJ Did It On'em",1719,-40,-298,23,8.566,-0.322,35,5,3129,0,17.338
15,"=","KERI HILSON One Night Stand",1698,-14,-67,-28,9.917,0.103,35,14,1779,229,9.917
16,"=","YOUNG JEEZY Ballin f/Lil Wayne",1545,22,325,-25,8.118,-0.12,35,16,1545,359,8.238
17,"+1","LIL WAYNE How To Love",1446,103,756,-8,10.533,0.499,12,17,1446,778,10.533
18,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",1334,37,213,20,9.606,0.547,35,18,1334,246,9.606
19,"-2","MARY J. BLIGE Someone To Love Me (Naked)",1320,-28,-85,-33,6.341,-0.148,35,17,1422,100,7.848
20,"+1","RIHANNA Man Down",1301,32,230,15,8.567,0.252,35,20,1301,421,8.567
21,"-1","WIZ KHALIFA Roll Up",1238,-57,-342,1,7.275,-0.385,35,6,3062,0,16.439
22,"=","MEEK MILL/RICK ROSS Tupac Back",1166,-18,51,-48,5.617,-0.175,35,21,1185,380,5.962
23,"=","LIL WAYNE John f/Rick Ross",1075,-42,-255,13,7.639,-0.227,35,14,1723,37,10.408
24,"=","TRAVIS PORTER Bring It Back",1013,-10,-91,-2,5.599,-0.143,35,22,1288,9,7.626
25,"=","WIZ KHALIFA On My Level f/Too Short",1012,34,140,1,4.921,0.098,21,25,1012,356,4.921
26,"=","RICK ROSS 9 Piece f/Lil Wayne",957,6,82,-5,5.054,0.053,35,26,957,297,5.697
27,"+1","YO GOTTI We Can Get It On",902,14,49,8,4.504,0.137,35,27,902,99,4.504
28,"-1","DIDDY-DIRTY MONEY Your Love f/Trey Songz",879,-65,-559,44,4.074,-0.212,35,12,2053,94,9.345
29,"+2","BEYONCE Best Thing I Never Had",841,38,432,-46,4.82,0.037,10,29,841,481,4.82
30,"-1","BEYONCE Run The World (Girls)",824,-53,-474,29,3.16,-0.233,35,16,1686,271,9.235
31,"-1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",808,-30,-131,-3,5.403,-0.109,35,20,1513,10,9.225
32,"+1","T-PAIN Booty Wurk (One Cheek At A...",759,47,373,10,5.139,0.292,20,32,759,373,5.139
33,"+1","BIG K.R.I.T. Country Sh**",707,2,80,-14,2.409,-0.018,31,33,707,277,2.427
