"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Make Me Proud f/Nicki Minaj",4186,-72,81,-169,28.615,-0.141,97,"45",1,4265,505,28.756
2,"=","WALE Lotus Flower Bomb f/Miguel",3940,-51,-133,-53,28.46,-0.51,108,"84",1,4405,550,29.754
3,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",3420,49,274,-11,21.391,0.34,64,"178",3,3420,635,21.391
4,"=","RICK ROSS You The Boss f/Nicki Minaj",3195,-58,-318,-27,21.184,-0.341,110,"155",3,3659,534,22.449
5,"=","BIG SEAN Dance (A$$)",3032,-69,-357,-5,20.625,-0.385,121,"25",2,3855,477,25.691
6,"=","J. COLE Can't Get Enough f/Trey Songz",2955,26,110,6,19.161,0.002,90,"--",6,2955,459,19.366
7,"=","BEYONCE Party f/Kanye & Andre",2869,2,-46,60,19.707,-0.164,153,"624",1,4426,708,28.224
8,"=","JAY Z & KANYE WEST N***** In Paris",2513,-41,-291,-69,19.643,-0.308,151,"13",1,4191,624,29.189
9,"+1","CHRIS BROWN Strip f/Kevin McCall",2432,69,258,43,15.96,0.604,55,"44",9,2432,433,15.96
10,"-1","MELANIE FIONA 4 AM",2407,27,281,-50,13.351,0.139,150,"184",9,2407,533,13.351
11,"=","BEYONCE Countdown",2348,13,65,21,15.262,-0.008,105,"191",9,2348,505,15.549
12,"=","TYGA Rack City",2338,73,214,44,14.789,0.763,50,"4",11,2338,726,14.789
13,"=","DRAKE The Motto f/Lil Wayne",2282,91,343,81,18.365,1.118,58,"11",13,2282,478,18.365
14,"+1","JAY Z & KANYE WEST Gotta Have It",2131,28,120,17,13.396,-0.01,55,"107",11,2131,497,13.57
15,"-1","WAKA FLOCKA FLAME Round Of Applause f/Dr...",2118,8,70,-19,12.837,0.162,100,"171",12,2156,306,12.931
16,"=","MARY J. BLIGE Mr. Wrong",2020,-8,67,-48,10.866,-0.101,80,"--",15,2048,307,10.967
17,"=","DIGGY Do It Like You f/Jeremih",1951,18,243,-7,12.32,0.074,71,"296",17,1951,351,12.32
18,"=","MONICA Until It's Gone",1433,-12,1,-23,6.347,-0.104,112,"--",15,1566,276,7.91
19,"+1","KIRKO BANGZ Drank In My Cup",1218,4,18,-20,6.689,0.07,116,"161",19,1218,196,6.689
20,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1188,-57,-410,36,5.978,-0.351,125,"57",4,3130,442,16.639
21,"=","BEYONCE Love On Top",1162,44,298,-14,7.572,0.369,20,"--",21,1162,398,7.572
22,"=","RIHANNA Talk That Talk f/Jay-Z",1067,50,472,-12,7.776,0.193,13,"101",22,1067,549,7.776
23,"=","TREY SONGZ Sex Ain't Better Than Love",1044,40,245,3,8.474,0.121,19,"770",23,1044,370,8.474
24,"+1","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",966,26,69,28,4.845,0.094,59,"429",23,966,272,4.845
25,"-1","MIGUEL Girls Like You",955,1,34,-22,4.463,0.06,74,"957",21,955,188,4.463
26,"=","FRENCH MONTANA Shot Caller",889,29,234,-18,5.133,0.206,24,"343",26,889,287,5.133
27,"+1","MINDLESS BEHAVIOR Girls Talkin Bout",828,9,51,-2,3.466,0.04,69,"--",26,828,197,3.611
28,"-1","MEEK MILL House Party f/Young Chris",824,-5,60,-27,5.43,-0.155,84,"278",25,847,188,5.703
29,"=","FUTURE Magic f/T.I.",780,34,223,0,4.024,0.011,14,"95",29,780,315,4.024
