"Title","Artist","Spins"
"Mercy f/Big Sean/Pus...","KANYE WEST",3874
"Nobody's Perfect","J. COLE",3564
"Lemme See f/Rick Ros...","USHER",3514
"Take It To The Head","DJ KHALED",3338
"Heart Attack","TREY SONGZ",3331
"No Lie f/Drake","2 CHAINZ",3218
"Bag Of Money f/Rick ...","WALE",2473
"Cashin Out","CASH OUT",2455
"Beez In The Trap f/2...","NICKI MINAJ",2337
"Work Hard, Play Hard","WIZ KHALIFA",2028
"Climax","USHER",1899
"Refill","ELLE VARNER",1861
"Why f/Rick Ross","MARY J. BLIGE",1742
"Touch 'N You f/Usher","RICK ROSS",1633
"Crew Love f/The Week...","DRAKE",1587
"2 Reasons /T.I.","TREY SONGZ",1586
"Till I Die f/Wiz Kha...","CHRIS BROWN",1561
"Sweet Love","CHRIS BROWN",1560
"Leave You Alone f/Ne...","YOUNG JEEZY",1513
"Amen f/Drake & Jerem...","MEEK MILL",1496
"HYFR (Hell Ya F**kin...","DRAKE",1353
"My Homies Still f/Bi...","LIL WAYNE",1344
"Snapbacks & Tattoos","DRIICKY GRAHAM",1337
"Birthday Cake","RIHANNA",1236
"I Got That Sack","YO GOTTI",1198
"Same Damn Time","FUTURE",1187
"The Recipe f/Dr. Dre","KENDRICK LAMAR",1064
"Lazy Love","NE-YO",843
"Put It Down f/Chris ...","BRANDY",775
"Let's Talk f/Rick Ro...","OMARION",727
"I Don't Really Care","WAKA FLOCKA FLAME",724
"Born Stunna f/Rick R...","BIRDMAN",692
"Right By My Side f/C...","NICKI MINAJ",636
"Dance For You","BEYONCE",625
"Twerk It","V.I.C.",548
"Turn On The Lights","FUTURE",519
"Thinking About You","FRANK OCEAN",504
"4 Letter Word","DIGGY",473
"Jingalin","LUDACRIS",463
"Sweat f/2 Chainz","CIARA",462
"Enough Of No Love f/...","KEYSHIA COLE",439
"Pop That f/Rick Ross","FRENCH MONTANA",422
"Faded f/Lil Wayne","TYGA",419
"Mirror f/Lil Wayne","BOBBY V",414
"Lights Down Low","BEI MAEJOR",394
"Adorn","MIGUEL",382
"Tell Her Again","STERLING SIMMS",375
"I Don't Like f/Lil R...","CHIEF KEEF",354
"Naked f/Big Sean","KEVIN MCCALL",327
"Goldie","ASAP ROCKY",318
