"Title","Artist","Spins"
"All Eyes On You f/Minaj/Brown","MEEK MILL",3836
"679 f/Remy Boyz...","FETTY WAP",3573
"Flex","RICH HOMIE QUAN",3560
"Planes f/J. Cole","JEREMIH",3536
"My Way f/Monty","FETTY WAP",3277
"Comfortable","K CAMP",3238
"The Hills","THE WEEKND",3019
"Classic Man","JIDENNA",2938
"Bitch Better Have My Money","RIHANNA",2604
"Where Ya At f/Drake","FUTURE",2514
"Liquor","CHRIS BROWN",2301
"We In Da City","YOUNG DRO",2213
"This Could Be Us","RAE SREMMURD",2030
"About You","TREY SONGZ",2024
"Alright","KENDRICK LAMAR",1928
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",1819
"Just Right For Me","MONICA X LIL WAYNE",1677
"Hotline Bling","DRAKE",1601
"I'm Up f/Kid Ink","OMARION",1495
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",1313
"Back Up f/Big Sean","DEJ LOAF",1308
"Back To Back","DRAKE",1292
"No Role Modelz","J. COLE",1121
"Pipe It Up","MIGOS",1050
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",1040
"Poppin","RICO RICHIE",997
"Here","ALESSIA CARA",930
"Finna Get Loose f/P. Williams","PUFF DADDY & THE FAMILY",813
"No Sleeep","JANET JACKSON",811
"Rihanna f/Young Thug","YO GOTTI",808
"Watch Out","2 CHAINZ",773
"Watch Me","SILENTO",772
"Antidote","TRAVI$ SCOTT",758
"Don't","BRYSON TILLER",745
"One Man Can Change The World","BIG SEAN",703
"Nasty Freestyle","T-WAYNE",654
"White Iverson","POST MALONE",649
"Sauce","LIL GEORGE",608
"100 f/Drake","GAME",607
"Choices","E-40",599
"Everywhere I Go f/MC Beezy","DJ CHOSE",544
"California f/Young Dolph","COLONEL LOUD",535
"Hit The Quan","IHEARTMEMPHIS",525
"Cheerleader","OMI",517
"Dance Like We're Making Love","CIARA",515
"Cha Cha","D.R.A.M",500
"Say It","TORY LANEZ",495
"Real Sisters","FUTURE",477
"Thank Yo Momma","MALACHIAE WARREN",439
"I Know There's Gonna Be (Good","YOUNG THUG/JAMIE XX F/POPCAAN",435
