"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",4275,"-34",276,"-95",30.358,"-0.158",47,1,4309,989,30.516
2,"-1","KELLY ROWLAND Motivation f/Lil Wayne",4264,"-88",-195,"-58",30.63,"-0.641",53,1,4671,741,34.283
3,"=","BIG SEAN My Last f/Chris Brown",3730,"-82",-141,"-104",24.63,"-0.739",53,2,3871,461,26.108
4,"=","MIGUEL Sure Thing",3588,"-111",-132,"-119",26.166,"-1.107",53,1,4364,460,30.251
5,"=","CHRIS BROWN She Ain't You",3531,"-71",-162,"-87",23.739,"-0.495",53,4,3708,630,25.447
6,"=","LIL WAYNE How To Love",3377,"+15",668,"-88",21.692,"-0.373",30,6,3377,891,22.065
7,"=","TREY SONGZ Unusual f/Drake",2783,"-17",202,"-24",19.16,"-0.250",53,7,2800,477,19.41
8,"=","LLOYD Cupid",2567,"-55",-106,"-65",13.448,"-0.342",53,7,2694,335,14.796
9,"=","MARSHA AMBROSIUS Far Away",2322,"-109",-530,"-19",13.358,"-0.925",53,5,3066,397,19.884
10,"=","YOUNG JEEZY Ballin f/Lil Wayne",2041,"-24",171,"-101",10.483,"+0.098",53,10,2065,359,10.483
11,"=","RIHANNA Man Down",1969,"-43",119,"-105",13.595,"-0.430",53,11,2012,421,14.077
12,"+1","ACE HOOD Hustle Hard",1739,"+54",-68,"+115",10.193,"+0.322",53,7,2503,97,14.627
13,"+2","NICKI MINAJ Super Bass",1658,"-1",428,"-62",10.472,"-0.173",24,13,1659,554,10.645
14,"-2","LUPE FIASCO Out Of My Head f/Trey Songz",1639,"-52",133,"-100",12.957,"-0.274",53,12,1691,303,13.311
15,"-1","CHRIS BROWN Look At Me Now",1636,"-39",-290,"-40",12.78,"-0.419",53,2,3494,0,26.238
16,"=","JAMIE FOXX Best Night Of My Life",1589,"-66",-384,"-7",9.759,"-0.442",53,10,2117,311,12.458
17,"=","YC Racks f/Future",1385,"-1",-200,"+36",7.777,"+0.408",53,4,3411,104,19.707
18,"=","KERI HILSON One Night Stand",1291,"-88",-357,"-81",7.785,"-0.823",53,13,1779,229,11.051
19,"=","BEYONCE Best Thing I Never Had",1239,"-18",118,"-63",6.524,"-0.189",28,19,1257,481,6.713
20,"+1","WIZ KHALIFA On My Level f/Too Short",1238,"+35",100,"+11",6.033,"+0.056",39,20,1238,356,6.033
21,"-1","MIGUEL Quickie",1237,"+1",305,"-18",8.193,"-0.124",18,20,1237,553,8.317
22,"=","FRANK OCEAN Novacane",1217,"+29",209,"+6",7.821,"+0.079",45,22,1217,236,7.821
23,"=","RICK ROSS 9 Piece f/Lil Wayne",1188,"+26",67,"+15",5.629,"+0.038",53,20,1188,297,5.867
24,"=","YO GOTTI We Can Get It On",1126,"-25",71,"-53",6.08,"-0.169",53,22,1151,183,6.259
25,"=","MEEK MILL/RICK ROSS Tupac Back",1040,"-6",-71,"+11",5.225,"+0.147",53,19,1185,380,6.473
26,"=","NICKI MINAJ Did It On'em",934,"-12",-247,"+25",5.051,"-0.054",53,5,3129,0,17.338
27,"=","T-PAIN Booty Wurk (One Cheek At A...",926,"-9",-50,"-10",5.327,"+0.111",38,26,976,373,5.64
28,"=","LIL WAYNE John f/Rick Ross",876,"-29",-36,"-11",7.481,"-0.324",53,14,1723,37,10.408
29,"+4","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",846,"+66",274,"+31",4.296,"+0.503",53,29,846,274,4.296
30,"+1","TRAVIS PORTER Bring It Back",842,"+16",-31,"+38",4.972,"+0.326",53,22,1288,9,7.626
31,"-2","BIG K.R.I.T. Country Sh**",840,"+1",19,"-1",2.901,"+0.038",49,29,840,277,2.974
32,"-2","WIZ KHALIFA Roll Up",820,"-14",-84,"+8",4.694,"-0.094",53,6,3062,0,16.439
33,"-1","JENNIFER HUDSON No One Gonna Love You",790,"-14",52,"-20",3.644,"-0.084",33,32,804,271,3.728
34,"=","ESTELLE Break My Heart f/Rick Ross",728,"+1",88,"-18",5.014,"-0.080",39,33,728,200,5.094
35,"=","SEAN GARRETT In Da Box f/Rick Ross",702,"+2",16,"-9",3.104,"+0.047",40,33,706,176,3.141
36,"+1","ACE HOOD Go & Get It",544,"+11",32,"+1",2.457,"+0.213",17,36,544,229,2.457
37,"+1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",539,"+25",-94,"+46",3.821,"+0.294",53,20,1513,10,9.225
38,"-2","MARY J. BLIGE Someone To Love Me (Naked)",522,"-13",-271,"+47",1.887,"+0.019",53,17,1422,100,7.848
39,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",473,"+2",99,"-14",1.798,"+0.086",14,39,473,177,1.798
40,"-1","BOBBY V Grab Somebody f/Twista",462,"-21",10,"-26",1.803,"-0.092",27,39,483,216,2.291
41,"+1","JILL SCOTT So In Love f/Anthony Hamilton",396,"+8",14,"-3",2.571,"+0.047",30,41,396,119,2.571
42,"-1","LEDISI Pieces Of Me",392,"-12",62,"-51",1.644,"-0.051",10,41,416,213,1.871
43,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",338,"-11",-145,"+56",1.919,"-0.025",53,12,2053,94,9.345
44,"+1","MAINO Let It Fly (Hands In The Air)",327,"+22",107,"+10",1.561,"+0.147",7,44,327,107,1.561
45,"-1","K' LA All Your Love",321,"-2",-134,"+20",1.269,"+0.038",53,27,955,157,3.67
46,"=","DRAKE Marvin's Room",297,"+1",64,"-28",3.05,"+0.228",7,45,300,216,3.05
47,"=","WALE That Way f/Jeremih & Rick Ross",288,"+23",49,"+30",2.641,"+0.118",11,46,288,96,2.641
48,"=","LONNY BEREAL Favor f/Kelly Rowland",252,"+5",68,"+0",0.768,"+0.004",7,48,252,83,0.768
49,"--","BIG SEAN Marvin & Chardonnay",241,"--",139,"--",2.077,"--",1,49,241,139,2.077
50,"--","CJ HILTON So Fresh f/Nas",230,"--",180,"--",1.36,"--",1,50,230,180,1.36
