"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4469,"-25",207,"-43",31.81,"-0.055",60,1,4494,989,32.01
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4232,"+7",156,"+10",30.995,"+0.030",66,1,4671,741,34.283
3,"=","LIL WAYNE How To Love",3933,"-32",318,"-88",25.233,"-0.157",43,3,3965,891,25.39
4,"=","BIG SEAN My Last f/Chris Brown",3684,"-22",-27,"-13",25.194,"-0.255",66,2,3871,461,26.108
5,"=","CHRIS BROWN She Ain't You",3469,"-4",97,"+26",23.641,"-0.096",66,4,3708,630,25.447
6,"=","MIGUEL Sure Thing",3296,"-46",105,"+1",24.958,"-0.316",66,1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",3074,"+42",263,"+34",20.215,"+0.042",66,7,3074,477,20.215
8,"=","RIHANNA Man Down",2380,"+12",295,"-33",15.391,"-0.027",66,8,2380,421,15.418
9,"=","LLOYD Cupid",2266,"-38",-180,"-20",11.817,"-0.297",66,7,2694,335,14.796
10,"=","YOUNG JEEZY Ballin f/Lil Wayne",2234,"+30",158,"+24",13.189,"+0.346",66,9,2234,359,13.189
11,"=","NICKI MINAJ Super Bass",2198,"+24",342,"-23",14.138,"+0.211",37,11,2198,554,14.138
12,"=","MARSHA AMBROSIUS Far Away",1931,"-45",-140,"-61",11.281,"-0.289",66,5,3066,397,19.884
13,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1760,"+7",140,"-9",13.812,"+0.270",66,12,1760,303,13.812
14,"+1","BEYONCE Best Thing I Never Had",1702,"+37",332,"+14",10.036,"+0.245",41,14,1702,481,10.036
15,"+1","WIZ KHALIFA On My Level f/Too Short",1662,"+24",219,"-8",9.748,"+0.258",52,15,1662,356,9.748
16,"-2","ACE HOOD Hustle Hard",1648,"-45",-89,"-63",11.739,"+0.044",66,7,2503,97,14.627
17,"=","MIGUEL Quickie",1610,"+33",306,"+23",10.309,"+0.153",31,17,1610,553,10.309
18,"=","FRANK OCEAN Novacane",1595,"+30",193,"-9",10.717,"+0.263",58,16,1595,240,10.717
19,"=","JAMIE FOXX Best Night Of My Life",1277,"-77",-127,"-73",8.816,"-0.365",66,10,2117,311,12.458
20,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1273,"+26",152,"-20",7.06,"+0.270",66,20,1273,363,7.06
21,"=","YO GOTTI We Can Get It On",1211,"+4",75,"+9",6.204,"+0.020",66,20,1234,183,6.512
22,"=","RICK ROSS 9 Piece f/Lil Wayne",1145,"-13",-82,"-15",5.713,"-0.055",66,19,1232,297,6.155
23,"=","YC Racks f/Future",1070,"-40",-294,"-29",5.292,"-0.203",66,4,3411,104,19.707
24,"=","KERI HILSON One Night Stand",910,"-31",-84,"-24",5.45,"-0.267",66,13,1779,229,11.051
25,"=","BIG K.R.I.T. Country Sh**",862,"-2",-30,"+1",2.494,"-0.085",62,25,907,277,3.22
26,"+1","ESTELLE Break My Heart f/Rick Ross",840,"+13",59,"+8",6.134,"+0.145",52,26,841,200,6.229
27,"+4","WALE That Way f/Jeremih & Rick Ross",808,"+57",373,"+24",5.339,"+0.257",24,27,808,373,5.339
28,"=","MEEK MILL/RICK ROSS Tupac Back",805,"-9",-194,"+16",4.384,"+0.163",66,19,1185,380,6.473
29,"-3","T-PAIN Booty Wurk (One Cheek At A...",803,"-32",-116,"-37",4.068,"-0.199",51,25,976,373,5.64
30,"-1","JENNIFER HUDSON No One Gonna Love You",771,"-1",22,"+3",3.471,"+0.078",46,29,804,271,3.728
31,"-1","WIZ KHALIFA Roll Up",756,"-13",-43,"-31",4.433,"-0.048",66,6,3062,0,16.439
