"Title","Artist","Spins"
"Blurred Lines f/P...","ROBIN THICKE",4015
"Power Trip f/Migu...","J. COLE",3498
"How Many Drinks?","MIGUEL",3047
"Body Party","CIARA",2976
"No New Friends","DJ KHALED F/DRAKE...",2674
"Crooked Smile","J. COLE",2493
"Tapout f/Birdman,...","RICH GANG",2488
"Bad f/Tiara Thoma...","WALE",2455
"Ain't Worried Abo...","FRENCH MONTANA",2406
"Rich As F**k f/2 ...","LIL WAYNE",2404
"LoveHate Thing f/...","WALE",2364
"Feds Watching f/P...","2 CHAINZ",2362
"Without Me f/Kell...","FANTASIA",2311
"Holy Grail f/Just...","JAY Z",2229
"B**ch, Don't Kill...","KENDRICK LAMAR",2100
"U.O.E.N.O","ROCKO",2061
"The One","TAMAR BRAXTON",1984
"Somebody Else f/N...","MARIO",1847
"I Luv This Sh*t","AUGUST ALSINA",1743
"Type Of Way","RICH HOMIE QUAN",1625
"Act Right f/Young...","YO GOTTI",1592
"V.S.O.P.","K. MICHELLE",1470
"Memories Back The...","HUSTLE GANG F/T.I...",1394
"Headband  f/2 Cha...","B.O.B",1156
"Beware f/Lil Wayn...","BIG SEAN",1127
"Versace f/Drake","MIGOS",1059
"Love More f/Nicki...","CHRIS BROWN",1053
"I'm Out f/Nicki M...","CIARA",943
"FDB","YOUNG DRO",870
"Another Country f...","CA$H OUT",749
"Fine China","CHRIS BROWN",728
"Mirrors","JUSTIN TIMBERLAKE",680
"Get Like Me f/Min...","NELLY",631
"Dirty Laundry","KELLY ROWLAND",609
"It Won't Stop","SEVYN STREETER",577
"Street Dreamin f/...","BRIDGET KELLY",550
"Bounce It f/Wale ...","JUICY J",519
"4 What","DJ DRAMA",513
"Hold On We're Goi...","DRAKE",491
"Get Lucky","DAFT PUNK",485
"My Story f/2 Chai...","R. KELLY",474
"Tom Ford","JAY Z",473
"Best Friend","RAVAUGHN",472
"Levels","MEEK MILL",467
"Helluva Night","LUDACRIS",426
"Red Nose (Pitbull...","SAGE THE GEMINI",415
"F*uckwithmeyoukno...","JAY Z",373
"Let Me Find Out","DOE B",316
"We Been On f/R. K...","RICH GANG",305
"I Wanna Be With Y...","DJ KHALED",289
