"Title","Artist","Spins"
"Bands A Make Her Dan...","JUICY J",3811
"Adorn","MIGUEL",3655
"Clique f/Big Sean & ...","KANYE WEST",3480
"Put It Down f/Chris ...","BRANDY",3464
"Pop That f/Rick Ross","FRENCH MONTANA",3361
"Dive In","TREY SONGZ",3342
"Dance For You","BEYONCE",3089
"Thinking About You","FRANK OCEAN",3054
"Swimming Pools (Dran...","KENDRICK LAMAR",2759
"Birthday Song f/Kany...","2 CHAINZ",2553
"No Worries f/Detail","LIL WAYNE",2519
"Ice f/Lil Wayne","KELLY ROWLAND",2343
"Diced Pineapples f/D...","RICK ROSS",2190
"Turn On The Lights","FUTURE",2113
"Girl On Fire","ALICIA KEYS",1801
"Young And Gettin It ...","MEEK MILL",1781
"Don't Judge Me","CHRIS BROWN",1637
"Let's Talk f/Rick Ro...","OMARION",1539
"Representin' f/Kelly...","LUDACRIS",1465
"Dive","USHER",1271
"Diamonds","RIHANNA",1235
"Wicked Games","THE WEEKND",1228
"My Moment f/2 Chainz","DJ DRAMA",1211
"Ball f/Lil Wayne","T.I.",984
"Sorry","CIARA",910
"Remember You f/The W...","WIZ KHALIFA",862
"Enough Of No Love f/...","KEYSHIA COLE",853
"Hold Up f/Wale","CA$H OUT",838
"Trust And Believe","KEYSHIA COLE",688
"Celebration f/Chris ...","GAME",686
"Mirror f/Lil Wayne","BOBBY V",589
"Jet Life f/Big K.R.I...","CURREN$Y",570
"I Don't Like f/Lil R...","CHIEF KEEF",540
"2 Reasons /T.I.","TREY SONGZ",537
"Back It Up","$AUCE",497
"Neva End f/Kelly Row...","FUTURE",493
"Special Delivery","BRIDGET KELLY",469
"The Blues","TITO LOPEZ",468
"Get Right","YOUNG JEEZY",455
"Need Your Love","ACE HOOD",438
"Wildest Dreams","BRANDY",386
"Don't Make Em Like Y...","NE-YO",373
"Triumphant (Get 'Em)...","MARIAH CAREY",366
"Models & Bottles (Le...","DJ KHALED",354
"Smart Girl (Dumb Boo...","TEX JAMES",345
"Do You","MIGUEL",328
"In And Out","MARCUS CANTY",328
"You Come First","JACOB LATIMORE",303
"I'm Different","2 CHAINZ",297
"Shout Out f/Gudda Gu...","BIRDMAN",263
