"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JAY Z & KANYE WEST Otis f/Otis Redding",3744,"-1",166,"-136",22.724,"-0.259",46,"25",1,3794,1048,23.759
2,"=","LIL WAYNE How To Love",3355,"-71",-423,"-128",20.136,"-0.686",94,"9",1,4266,891,27.756
3,"=","MIGUEL Quickie",3339,"-71",-168,"-192",20.592,"-0.914",82,"185",3,3628,553,23.786
4,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3253,"-44",-361,"-114",24.639,"-0.564",111,"56",1,4543,989,32.584
5,"=","BEYONCE Best Thing I Never Had",3248,"-40",-179,"-109",18.728,"-0.489",92,"40",3,3475,520,21.086
6,"=","BIG SEAN Marvin & Chardonnay",2969,"+15",157,"-72",19.077,"-0.016",65,"80",6,2969,552,19.093
7,"=","KELLY ROWLAND Motivation f/Lil Wayne",2699,"-87",-514,"-170",19.904,"-0.779",117,"58",1,4671,741,34.283
8,"=","NICKI MINAJ Super Bass",2481,"-128",-567,"-92",13.926,"-0.632",88,"13",4,3412,554,20.752
9,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2354,"-44",-135,"-61",16.725,"-0.377",117,"176",9,2490,303,17.864
10,"+1","DRAKE Headlines",2231,"+54",465,"-28",16.623,"+0.583",29,"31",10,2231,686,16.623
11,"-1","DRAKE Marvin's Room",2193,"-48",-35,"-147",16.493,"-0.739",71,"64",10,2312,460,18.166
12,"=","WALE That Way f/Jeremih & Rick Ross",2168,"+5",208,"-41",12.877,"-0.382",75,"252",11,2208,421,13.648
13,"=","LIL WAYNE She Will f/Drake",2100,"+31",312,"-60",13.712,"+0.199",22,"--",13,2100,954,13.712
14,"=","CHRIS BROWN Wet The Bed",1849,"-17",177,"-113",12.162,"-0.322",41,"386",14,1885,405,12.962
15,"=","BIG SEAN My Last f/Chris Brown",1778,"-24",-185,"-5",14.821,"-0.432",117,"203",2,3871,461,26.108
16,"+1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",1715,"+5",109,"-61",10.214,"-0.121",44,"192",16,1715,359,10.344
17,"+4","MONICA Anything f/Rick Ross & Lil Kim",1406,"+32",-15,"-50",8.395,"+0.152",52,"--",17,1445,311,9.022
18,"+1","RIHANNA Man Down",1364,"-48",-188,"-41",8.124,"-0.181",117,"--",8,2726,421,17.159
19,"+1","TREY SONGZ Unusual f/Drake",1361,"-34",-194,"-83",9.104,"-0.507",117,"929",6,3159,477,20.6
20,"+2","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1253,"-38",-245,"-3",7.179,"-0.029",117,"773",13,1842,363,11.166
21,"+2","ACE HOOD Body 2 Body f/Chris Brown",1170,"+6",73,"-36",6.548,"-0.093",48,"--",21,1172,229,6.671
22,"+3","MEEK MILL I'm A Boss f/Rick Ross",950,"+35",100,"-52",5.191,"+0.507",34,"595",22,950,319,5.191
23,"+3","GAME Pot Of Gold f/Chris Brown",945,"+32",78,"+28",3.453,"+0.123",51,"--",23,945,333,3.453
24,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",890,"-31",-111,"-31",3.169,"-0.158",78,"238",23,1024,177,4.016
25,"+2","HAMILTON PARK Thing Called Us",870,"+13",53,"-1",2.969,"-0.007",57,"--",25,870,182,3.065
26,"+2","J. COLE Workout",846,"-2",32,"-22",3.668,"-0.055",36,"--",26,873,255,3.86
27,"+3","YOUNG JEEZY Shake Life",832,"+30",75,"+24",3.663,"-0.009",30,"--",27,832,331,3.769
28,"+1","CJ HILTON So Fresh f/Nas",808,"-18",-53,"-24",3.32,"-0.131",65,"--",26,902,282,3.862
29,"+2","ESTELLE Break My Heart f/Rick Ross",758,"-27",-233,"+7",4.075,"-0.024",103,"--",19,1185,200,6.814
30,"+3","VERSE SIMMONDS Boo Thang f/Kelly Rowland",739,"+13",84,"+1",2.957,"-0.028",50,"--",30,739,244,2.985
31,"+1","MARSHA AMBROSIUS Late Nights & Early Mor...",735,"+1",91,"-51",3.828,"-0.048",19,"--",31,735,288,3.991
32,"+2","DIGGY Copy, Paste",714,"+16",85,"-94",5.048,"-0.066",27,"--",32,724,239,5.386
33,"+2","LLOYD Dedication To My Ex...",694,"+14",102,"+5",3.194,"-0.120",25,"921",33,694,234,3.402
34,"+2","YOUNG JEEZY Ballin f/Lil Wayne",617,"+12",8,"+29",3.423,"+0.339",117,"--",9,2234,359,13.189
35,"+2","MAINO Let It Fly (Hands In The Air)",582,"-21",-101,"-16",2.105,"-0.037",71,"658",28,761,224,3.227
36,"+2","WIZ KHALIFA On My Level f/Too Short",575,"+1",-145,"+56",2.563,"+0.028",103,"--",14,1733,356,10.111
37,"+2","TYRESE Too Easy f/Ludacris",570,"+3",200,"-42",3.487,"+0.135",9,"363",37,570,309,3.487
38,"+2","FRANK OCEAN Novacane",546,"+6",-105,"+49",2.977,"+0.261",109,"600",14,1747,240,10.925
39,"+2","JAY Z & KANYE WEST N***** In Paris",522,"+74",279,"+61",6.297,"+1.029",6,"--",39,522,279,6.297
40,"+4","NICKI MINAJ Fly f/Rihanna",410,"+52",300,"+32",2.59,"+0.163",3,"71",40,410,300,2.59
41,"+1","FRANK OCEAN Swim Good",407,"+3",162,"-48",1.818,"+0.002",7,"--",41,407,326,1.818
42,"+3","FUTURE Tony Montana",378,"+23",71,"+25",2.35,"+0.239",31,"--",42,378,71,2.35
43,"+3","CEE LO GREEN Fool For You f/Melanie Fion...",344,"-11",-3,"-20",2.637,"-0.138",12,"932",43,356,174,2.827
44,"+5","BEYONCE Party f/Kanye & Andre",335,"+16",64,"+12",4.013,"+0.246",8,"--",44,335,64,4.013
45,"+3","2 CHAINZ Spend It",335,"+10",15,"+6",2.129,"+0.187",24,"--",45,346,111,2.178
46,"+4","MELANIE FIONA 4 AM",320,"+8",144,"-22",1.583,"-0.010",5,"--",46,320,209,1.593
47,"--","PHYLLISIA I Love You f/Yung Joc",305,"--",116,"--",1.111,"--",1,"--",47,305,116,1.111
48,"--","KIYANA Take Me Away",268,"--",43,"--",0.92,"--",1,"--",48,268,43,0.92
49,"--","JAWAN HARRIS Keisha",261,"--",-43,"--",0.976,"--",18,"--",48,306,50,1.334
50,"--","BOOM MAN Up In Here f/2 Chainz/Yo Gotti",259,"--",-12,"--",0.58,"--",4,"--",48,259,35,0.703
