"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4234,-11,36,-60,30.064,-0.117,51,1,4309,989,30.516
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",4087,-1,-287,54,28.859,-0.035,57,1,4671,741,34.283
3,"=","BIG SEAN My Last f/Chris Brown",3690,23,-178,-3,23.188,0.001,57,2,3871,461,26.108
4,"=","LIL WAYNE How To Love",3509,77,375,-19,21.781,0.276,34,4,3509,891,22.065
5,"=","CHRIS BROWN She Ain't You",3416,-5,-247,40,22.724,0.091,57,4,3708,630,25.447
6,"=","MIGUEL Sure Thing",3267,-65,-453,-63,22.988,-0.452,57,1,4364,460,30.251
7,"=","TREY SONGZ Unusual f/Drake",2783,20,49,-16,18.527,-0.081,57,7,2800,477,19.41
8,"=","LLOYD Cupid",2481,-24,-197,-9,13.106,0.069,57,7,2694,335,14.796
9,"+1","YOUNG JEEZY Ballin f/Lil Wayne",2062,8,35,-43,11.16,0.107,57,9,2081,359,11.16
10,"-1","MARSHA AMBROSIUS Far Away",2052,-19,-580,36,11.728,-0.126,57,5,3066,397,19.884
11,"=","RIHANNA Man Down",2021,68,54,67,13.343,0.233,57,11,2021,421,14.077
12,"+1","NICKI MINAJ Super Bass",1767,30,238,-40,10.856,0.356,28,12,1767,554,10.856
13,"-1","ACE HOOD Hustle Hard",1724,-19,-5,-4,10.977,0.045,57,7,2503,97,14.627
14,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1594,-19,-86,-62,12.662,-0.04,57,12,1691,303,13.311
15,"=","JAMIE FOXX Best Night Of My Life",1442,-23,-322,25,8.965,-0.116,57,10,2117,311,12.458
16,"+1","WIZ KHALIFA On My Level f/Too Short",1373,25,206,25,6.467,-0.002,43,16,1373,356,6.481
17,"-1","YC Racks f/Future",1368,-6,-91,47,7.929,-0.175,57,4,3411,104,19.707
18,"=","FRANK OCEAN Novacane",1334,5,209,-31,8.523,0.055,49,18,1334,240,8.523
19,"=","BEYONCE Best Thing I Never Had",1302,48,74,45,7.063,0.411,32,19,1302,481,7.063
20,"=","MIGUEL Quickie",1268,21,123,-25,7.802,0.09,22,20,1268,553,8.317
21,"=","RICK ROSS 9 Piece f/Lil Wayne",1222,-2,68,-8,5.969,-0.061,57,19,1232,297,6.032
22,"=","YO GOTTI We Can Get It On",1128,15,2,7,5.844,0.127,57,22,1151,183,6.259
23,"+1","MEEK MILL/RICK ROSS Tupac Back",1051,-10,-18,-6,5.854,-0.103,57,19,1185,380,6.473
24,"-1","KERI HILSON One Night Stand",1043,-43,-451,12,6.011,-0.162,57,13,1779,229,11.051
25,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1040,19,340,-23,5.857,0.154,57,25,1040,363,5.857
26,"=","T-PAIN Booty Wurk (One Cheek At A...",912,-11,-58,-21,5.449,0.001,42,25,976,373,5.64
27,"+1","BIG K.R.I.T. Country Sh**",887,13,49,12,3.14,0.076,53,27,887,277,3.14
28,"-1","NICKI MINAJ Did It On'em",886,-7,-114,23,5.118,-0.003,57,5,3129,0,17.338
29,"=","LIL WAYNE John f/Rick Ross",806,-25,-123,-38,6.905,-0.286,57,14,1723,37,10.408
30,"+1","WIZ KHALIFA Roll Up",777,-23,-95,-25,4.63,-0.109,57,6,3062,0,16.439
31,"-1","TRAVIS PORTER Bring It Back",769,-33,-86,-12,4.763,-0.243,57,22,1288,9,7.626
32,"=","ESTELLE Break My Heart f/Rick Ross",768,0,64,-19,5.481,-0.156,43,32,768,200,5.637
33,"=","JENNIFER HUDSON No One Gonna Love You",761,2,-32,-6,3.458,0.06,37,32,804,271,3.728
34,"=","SEAN GARRETT In Da Box f/Rick Ross",720,0,22,8,3.292,0.021,44,33,720,176,3.292
35,"=","ACE HOOD Go & Get It",584,10,55,8,2.718,0.026,21,35,584,229,2.718
36,"=","MARY J. BLIGE Someone To Love Me (Naked)",499,-21,-73,5,2.006,0.082,57,17,1422,100,7.848
37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",482,14,40,14,2.018,0.107,18,37,482,177,2.018
38,"+1","MAINO Let It Fly (Hands In The Air)",457,30,177,11,2.09,0.07,11,38,457,177,2.09
39,"-1","BOBBY V Grab Somebody f/Twista",439,-4,-44,-18,1.697,-0.019,31,38,483,216,2.291
40,"+1","JILL SCOTT So In Love f/Anthony Hamilton",406,13,31,19,2.676,0.032,34,39,406,119,2.676
41,"-1","LEDISI Pieces Of Me",404,7,-12,-4,1.687,0.032,14,39,416,213,1.871
42,"=","CJ HILTON So Fresh f/Nas",380,17,272,-10,2.061,0.028,5,42,380,282,2.061
43,"=","WALE That Way f/Jeremih & Rick Ross",367,37,120,40,3.36,0.473,15,43,367,120,3.36
44,"=","BIG SEAN Marvin & Chardonnay",331,22,179,3,2.941,0.125,5,44,331,179,2.941
45,"=","DRAKE Marvin's Room",313,19,19,19,3.826,0.371,11,42,313,216,3.826
47,"+1","RAY J Bananas",275,26,181,8,1.041,0.12,3,47,275,181,1.041
48,"-1","LONNY BEREAL Favor f/Kelly Rowland",272,19,50,16,0.826,0.095,11,46,272,83,0.826
49,"+1","50 CENT Outlaw",219,11,127,-4,0.627,0.002,2,49,219,131,0.627
50,"-1","B. TAYLOR Fire In Your Eyes f/P Perrette",218,7,41,-2,0.381,0.022,4,48,218,46,0.381
