"Title","Artist","Spins"
"All Me f/2 Chainz...","DRAKE",3637
"It Won't Stop","SEVYN STREETER",3595
"I Luv This Sh*t","AUGUST ALSINA",3190
"Tom Ford","JAY Z",2820
"Hold On We're Goi...","DRAKE",2813
"Royals","LORDE",2682
"Love More f/Nicki...","CHRIS BROWN",2647
"My Hitta f/Jeezy,...","YG",2636
"They Don't Know","RICO LOVE",2242
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",2224
"Clappers f/Nicki ...","WALE",2119
"Crooked Smile","J. COLE",2086
"Last Night f/Wale","SEBASTIAN MIKAEL",1939
"Own It","MACK WILDS",1903
"My Story f/2 Chai...","R. KELLY",1894
"The Language","DRAKE",1611
"Honest","FUTURE",1607
"Show Me f/Chris B...","KID INK",1445
"Cold Blood","YO GOTTI",1267
"F*uckwithmeyoukno...","JAY Z",1258
"No Games f/Future","RICK ROSS",1224
"Up Down (Do This ...","T-PAIN",1213
"The Monster f/Rih...","EMINEM",1133
"Ready f/Future","B.O.B",1123
"Used 2","2 CHAINZ",1121
"She Knows","J. COLE",1012
"Paranoid","TY DOLLA $IGN",942
"Bounce It f/Wale ...","JUICY J",773
"Primetime f/Migue...","JANELLE MONAE",739
"Hanna Montana","MIGOS",709
"Bound 2","KANYE WEST",708
"Collard Greens f/...","SCHOOLBOY Q",698
"I Wanna Be With Y...","DJ KHALED",674
"Gas Pedal","SAGE THE GEMINI",636
"All The Way Home","TAMAR BRAXTON",625
"Know You Better f...","OMARION",619
"All Of Me","JOHN LEGEND",596
"What I'm About","JABO",565
"Drunk In Love f/J...","BEYONCE",562
"Ghetto f/Rich Hom...","AUGUST ALSINA",549
"Know That f/Frenc...","2 PISTOLS",545
"Shhh","FUTURE",543
"Shabba f/A$AP Roc...","A$AP FERG",461
"Know Bout Me f/Ja...","TIMBALAND",438
"Money Baby f/Kwon...","K CAMP",423
"For The Rest Of M...","ROBIN THICKE",350
"Thank You f/Kanye...","BUSTA RHYMES",321
"Let Me Love You f...","PUSHA T",289
"Ashley f/Miguel","BIG SEAN",223
"O.G. Bobby Johnso...","QUE",215
