"Title","Artist","Spins"
"Cut Her Off","K CAMP",3746
"Loyal f/Lil' Wayne","CHRIS BROWN",3503
"Trophies","DRAKE",3285
"Good Kisser","USHER",3167
"Partition","BEYONCE",3007
"Believe Me f/Drake","LIL WAYNE",2956
"Move That Doh f/Pharrel","FUTURE",2906
"The Worst","JHENE AIKO",2738
"We Dem Boyz","WIZ KHALIFA",2562
"Part II (On The Run) f/Beyonce","JAY Z",2528
"I Know f/Rich Homie Quan","YO GOTTI",2500
"2 On f/Schoolboy Q","TINASHE",2424
"She Twerkin","CA$H OUT",2338
"Studio","SCHOOLBOY Q",2329
"Fancy f/Charli XCX","IGGY AZALEA",2229
"Main Chick f/Chris Brown","KID INK",1792
"I Won f/Kanye West","FUTURE",1770
"Candy Rain f/Billy Bang","ANTHONY LEWIS",1548
"Fight Night","MIGOS",1544
"They Don't Love You No More","DJ KHALED",1492
"Walk Thru f/Problem","RICH HOMIE QUAN",1435
"SmartPhones","TREY SONGZ",1431
"Money Can't Buy f/Jeezy","NE-YO",1185
"Turn Down For What","DJ SNAKE & LIL JON",1095
"Smoke, Drink, Break-Up","MILA J",1095
"Be Like","RICO LOVE",1055
"Or Nah f/Wiz Khalifa","TY DOLLA $IGN",983
"Pills N Potions","NICKI MINAJ",965
"Thug Cry f/Lil Wayne","RICK ROSS",960
"Walk It Out","JENNIFER HUDSON",908
"Make It Home f/Jeezy","AUGUST ALSINA",900
"Don't Tell 'Em f/YG","JEREMIH",821
"Who Do You Love f/Drake","YG",806
"Happy","PHARRELL WILLIAMS",760
"Dumb","JAZMINE SULLIVAN",727
"Stoner","YOUNG THUG",701
"Dark Horse f/Juicy J","KATY PERRY",661
"No Flex Zone","RAE SREMMURD",569
"Birthday Suit","MIKE JAY",556
"Drop That #NaeNae","WE ARE TOONZ",538
"2AM","ADRIAN MARCEL",532
"Next","SEVYN STREETER",525
"Love Never Felt So Good","M. JACKSON & J. TIMBERLAKE",509
"I Don't Know f/Paloma Ford","MEEK MILL",507
"No Mediocre f/Iggy Azalea","T.I.",472
"We Up f/Sebastian Mikael","DRIICKY GRAHAM",449
"Danny Glover","YOUNG THUG",426
"Pretty Hurts","BEYONCE",415
"Come Get It Bae","PHARRELL WILLIAMS",383
"Problem f/Iggy Azalea","ARIANA GRANDE",377
