"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","WALE Lotus Flower Bomb f/Miguel",4304,43,225,44,28.695,0.071,72,"100",1,4304,550,28.709
2,"=","BIG SEAN Dance (A$$)",3747,-1,185,-36,23.914,-0.089,85,"22",2,3748,477,24.242
3,"=","BEYONCE Party f/Kanye & Andre",3711,-10,-236,-13,26.074,0.047,117,"303",1,4426,708,28.224
4,"=","JAY Z & KANYE WEST N***** In Paris",3698,-16,-66,-6,26.68,-0.317,115,"7",1,4191,624,29.189
5,"+1","DRAKE Make Me Proud f/Nicki Minaj",3108,96,477,60,23.143,0.621,61,"38",5,3108,477,23.143
6,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",3004,-28,-87,-30,15.427,-0.305,89,"11",4,3130,442,16.639
7,"=","RICK ROSS You The Boss f/Nicki Minaj",2765,68,279,52,16.663,0.245,74,"142",7,2765,534,16.663
8,"=","J. COLE Can't Get Enough f/Trey Songz",2487,11,211,-38,16.041,-0.048,54,"--",8,2487,459,16.089
9,"=","LIL WAYNE She Will f/Drake",2435,8,-105,77,16.907,-0.265,131,"88",1,4043,954,29.033
10,"=","WALE That Way f/Jeremih & Rick Ross",2179,-3,-39,6,17.827,0.012,184,"--",3,3726,421,25.014
11,"=","DRAKE Headlines",2173,13,-26,54,16.059,-0.27,138,"27",1,3923,686,27.599
12,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",2101,31,444,-22,14.195,0.077,28,"51",12,2101,635,14.195
13,"=","ACE HOOD Body 2 Body f/Chris Brown",1897,-6,-233,79,12.348,0.19,157,"--",6,2648,389,19.475
14,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1682,-16,-76,3,10.943,-0.219,64,"228",13,1777,306,11.754
15,"+2","BEYONCE Countdown",1446,37,368,-36,10.156,0.343,69,"131",15,1446,406,10.156
16,"-1","MONICA Until It's Gone",1445,-26,-121,-28,6.919,-0.116,76,"--",15,1566,276,7.91
17,"-1","MARY J. BLIGE Mr. Wrong",1433,4,25,-30,7.615,-0.062,44,"--",16,1479,307,8.031
18,"=","CHRIS BROWN Wet The Bed",1401,-4,-197,54,10.494,0.113,150,"591",5,3444,405,22.308
19,"=","BIG SEAN Marvin & Chardonnay",1343,-62,-402,-6,9.941,-0.169,174,"217",1,3834,552,25.854
20,"=","DIGGY Do It Like You f/Jeremih",1335,15,302,-49,8.676,-0.111,35,"389",20,1335,351,8.787
21,"=","JAY Z & KANYE WEST Gotta Have It",1274,27,323,-35,9.122,0.226,19,"361",21,1274,497,9.122
22,"+1","MELANIE FIONA 4 AM",1231,38,104,18,6.161,0.144,114,"464",21,1231,209,6.161
23,"-1","ELLE VARNER Only Wannna Give It To You",1217,-30,-313,13,5.748,-0.147,97,"--",14,1929,293,10.186
24,"=","J. COLE Workout",1157,3,-179,69,8.2,0.315,145,"26",9,2285,358,12.906
25,"=","CHRIS BROWN Strip f/Kevin McCall",1152,24,275,-22,7.029,0.288,19,"180",25,1152,341,7.029
26,"+1","KIRKO BANGZ Drank In My Cup",1055,12,15,2,5.227,0.039,80,"329",23,1059,196,5.282
27,"-1","RED CAFE Fly Together f/Rick Ross",1047,1,101,15,4.413,0.122,99,"744",23,1177,259,5.235
28,"=","T.I. I'm Flexin f/Big K.R.I.T.",924,-27,-146,-13,3.677,-0.163,78,"611",19,1327,420,7.072
29,"=","B.O.B Strange Clouds f/Lil Wayne",905,5,44,-29,3.676,0.043,50,"49",29,905,175,3.712
30,"=","BIRDMAN Y.U. Mad f/Nicki Minaj",846,-11,-123,21,2.605,-0.026,92,"193",19,1229,386,4.66
31,"=","ROSCOE DASH Good Good Night",814,-1,-83,23,3.393,0.085,93,"227",26,1000,207,4.717
32,"=","TYGA Rack City",726,25,150,-2,4.105,0.193,14,"43",32,726,317,4.105
33,"=","ROBIN THICKE Pretty Lil' Heart f/Lil Way...",725,28,136,30,3.637,0.091,23,"687",33,725,272,3.637
34,"+1","PROBLEM Last Love",676,-2,82,1,2.033,-0.014,42,"--",33,678,176,2.047
35,"-1","JACOB LATIMORE Like 'Em All f/Issa",641,-44,-158,-30,2.41,-0.223,86,"--",29,841,242,3.635
36,"+3","DRAKE The Motto f/Lil Wayne",595,5,66,-13,5.066,0.027,22,"17",36,595,132,5.121
37,"-1","MEEK MILL House Party f/Young Chris",593,-18,-69,-31,3.779,-0.082,48,"650",34,665,188,4.317
38,"=","MINDLESS BEHAVIOR Girls Talkin Bout",592,-5,-45,-1,2.32,0.013,33,"1004",35,651,197,2.729
39,"-2","ESTELLE Thank You",585,-17,-39,-9,2.623,-0.132,57,"--",36,634,84,3.017
40,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",573,-13,-39,-6,2.906,-0.131,153,"386",7,2975,388,18.738
41,"+1","FUTURE Go Harder",561,12,124,1,1.546,-0.015,17,"--",41,561,242,1.561
42,"+1","CJ HILTON Cold Summer",531,12,26,11,2.333,0.008,40,"--",41,552,120,2.56
43,"+1","MIGUEL Girls Like You",528,14,-15,13,2.725,-0.045,38,"--",42,544,188,2.834
44,"-3","BEI MAEJOR Trouble f/J. Cole",521,-35,-221,-17,2.491,-0.169,107,"347",18,1414,205,6.843
45,"+3","BUSTA RHYMES Why Stop Now f/Chris Brown",331,16,160,-12,1.353,0.009,4,"--",45,331,173,1.353
46,"-1","MAINO That Could Be Us",328,-1,-1,-5,1.782,-0.076,12,"--",45,343,75,2.026
47,"-1","MATEO Say It's So",322,2,47,1,1.12,0.008,5,"--",46,322,47,1.12
48,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",321,3,-18,3,0.814,-0.04,27,"14",46,352,66,0.982
49,"=","LIL WAYNE Mirror f/Bruno Mars",309,3,-21,2,1.683,0.072,41,"135",44,447,293,1.683
50,"=","TYRESE Stay",285,-14,-4,-15,2.143,-0.081,5,"--",49,299,21,2.224
