"Title","Artist","Spins"
"I Don't F**k With You f/E-40","BIG SEAN",4192
"7/11","BEYONCE",4136
"Only f/Drake, Lil Wayne","NICKI MINAJ",3952
"The Body f/Jeremih","WALE",3095
"Try Me","DEJ LOAF",2987
"I Don't Mind f/Juicy J","USHER",2810
"No Type","RAE SREMMURD",2781
"New Flame f/Usher & Rick Ross","CHRIS BROWN",2569
"Hold You Down f/Chris Brown...","DJ KHALED",2564
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",2539
"She Knows f/Juicy J","NE-YO",2446
"Tuesday f/Drake","I LOVE MAKONNEN",2391
"Let Me Know f/Future","TAMAR BRAXTON",2357
"Apparently","J. COLE",2249
"CoCo","O.T. GENASIS",1909
"Ayo","CHRIS BROWN & TYGA",1872
"How About Now","DRAKE",1818
"Truffle Butter f/Drake...","NICKI MINAJ",1811
"Love 'Em All","K. MICHELLE",1808
"Not For Long f/Trey Songz","B.O.B",1768
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",1324
"No Love","AUGUST ALSINA",1276
"Good Lovin f/Miguel","LUDACRIS",1197
"Feeling Myself f/Beyonce","NICKI MINAJ",1115
"Mind Right","TK N CASH",1072
"Right Back f/Jeezy, Young Thug","DJ DRAMA",1003
"Hell Of A Night","SCHOOLBOY Q",989
"Don't Kill The Fun","SEVYN STREETER",987
"G' S**t f/Young Jeezy","T.I.",919
"Can't Trust Thots f/F. Montana","WASH",776
"Preach","YOUNG DOLPH",763
"Earned It","THE WEEKND",683
"Mamacita f/Rich Homie Quan","TRAVIS SCOTT",631
"My Main f/Ty Dolla $ign","MILA J",624
"Awwsome","SHY GLIZZY",619
"Only One f/Paul McCartney","KANYE WEST",554
"Like A Man f/Rich Homie Quan","BOOSIE BADAZZ",552
"Spending The Night Alone","ADRIAN MARCEL",527
"U Guessed It f/2 Chainz","OG MACO",517
"Backflip f/YG & IAMSU","CASEY VEGGIES",489
"DnF","P. REIGN",464
"Somebody Else","RICO LOVE",458
"Body Language f/Usher/Tinashe","KID INK",424
"Trap Queen","FETTY WAP",356
"Ain't Goin' Nowhere f/B.o.B","FRENCHIE",340
"Tattoo f/Jeremih","GILLIE DA KID",338
"Bad Chick","FRENCH MONTANA",299
"I Bet","CIARA",289
"Drop f/Yo Gotti","JABO",270
"It's Not My Fault f/T.I.","ANTHONY LEWIS",242
