"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4376,62,634,-22,30.364,0.505,11,1,4376,741,30.364
2,"=","MIGUEL Sure Thing",4257,15,-90,22,29.849,-0.099,11,1,4364,460,30.178
3,"=","CHRIS BROWN Look At Me Now",3360,-48,-134,-86,25.024,-0.283,11,2,3494,0,26.238
4,"=","YC Racks f/Future",3136,-88,-258,-100,17.622,-0.624,11,4,3411,104,19.707
5,"=","BIG SEAN My Last f/Chris Brown",3115,40,416,-45,19.002,-0.079,11,5,3115,461,19.081
6,"=","NICKI MINAJ Did It On'em",2648,-24,-310,45,14.834,-0.335,11,5,3129,0,17.338
7,"=","CHRIS BROWN She Ain't You",2647,24,173,-13,18.704,0.136,11,7,2647,278,19.501
8,"+1","MARSHA AMBROSIUS Far Away",2625,44,44,21,16.918,0.205,11,8,2625,287,16.918
9,"-1","KANYE WEST All Of The Lights",2565,-27,-222,-8,18.969,-0.26,11,7,2818,0,21.956
10,"=","ACE HOOD Hustle Hard",2481,-9,31,-35,14.244,-0.098,11,10,2503,97,14.342
11,"=","WIZ KHALIFA Roll Up",2427,-34,-454,51,12.692,-0.288,11,6,3062,0,16.439
12,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",2026,4,80,-7,9.121,-0.038,11,12,2026,87,9.198
13,"=","LLOYD Cupid",1881,33,155,25,9.737,0.308,11,13,1881,155,9.737
14,"+1","TREY SONGZ Love Faces",1716,4,-194,71,11.791,0.062,11,13,2055,0,12.452
15,"-1","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1703,-79,-312,-46,11.771,-0.407,11,12,2135,0,13.815
16,"=","LIL WAYNE John f/Rick Ross",1682,27,-23,45,10.052,0.075,11,16,1723,26,10.052
17,"=","BEYONCE Run The World (Girls)",1622,9,232,-39,9,-0.235,11,17,1622,271,9.235
18,"=","JAMIE FOXX Best Night Of My Life",1612,17,62,7,9.896,0.091,11,17,1612,311,9.896
19,"=","KERI HILSON One Night Stand",1589,36,77,39,7.847,0.15,11,18,1589,167,7.847
20,"+1","MARY J. BLIGE Someone To Love Me (Naked)",1338,-14,17,-27,7.668,0.023,11,20,1370,100,7.668
21,"-1","NICKI MINAJ Moment 4 Life f/Drake",1308,-92,-462,-48,9.28,-0.49,11,15,1922,0,15.778
22,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1281,5,-166,46,7.715,-0.038,11,20,1513,0,9.225
