"Title","Artist","Spins"
"Mercy f/Big Sean/Pus...","KANYE WEST",3928
"Nobody's Perfect","J. COLE",3684
"Heart Attack","TREY SONGZ",3558
"Lemme See f/Rick Ros...","USHER",3359
"Take It To The Head","DJ KHALED",3302
"No Lie f/Drake","2 CHAINZ",3043
"Cashin Out","CASH OUT",2628
"Beez In The Trap f/2...","NICKI MINAJ",2480
"Bag Of Money f/Rick ...","WALE",2279
"Refill","ELLE VARNER",2048
"Climax","USHER",1977
"Work Hard, Play Hard","WIZ KHALIFA",1915
"Why f/Rick Ross","MARY J. BLIGE",1717
"Sweet Love","CHRIS BROWN",1712
"Leave You Alone f/Ne...","YOUNG JEEZY",1639
"Touch 'N You f/Usher","RICK ROSS",1636
"Crew Love f/The Week...","DRAKE",1622
"Till I Die f/Wiz Kha...","CHRIS BROWN",1521
"HYFR (Hell Ya F**kin...","DRAKE",1454
"2 Reasons /T.I.","TREY SONGZ",1431
"Birthday Cake","RIHANNA",1326
"Same Damn Time","FUTURE",1305
"Snapbacks & Tattoos","DRIICKY GRAHAM",1267
"My Homies Still f/Bi...","LIL WAYNE",1249
"Amen f/Drake & Jerem...","MEEK MILL",1248
"The Recipe f/Dr. Dre","KENDRICK LAMAR",1136
"I Got That Sack","YO GOTTI",1115
"I Don't Really Care","WAKA FLOCKA FLAME",1031
"Lazy Love","NE-YO",774
"Put It Down f/Chris ...","BRANDY",754
"Born Stunna f/Rick R...","BIRDMAN",672
"Let's Talk f/Rick Ro...","OMARION",658
"Right By My Side f/C...","NICKI MINAJ",630
"Dance For You","BEYONCE",621
"Twerk It","V.I.C.",553
"Thinking About You","FRANK OCEAN",524
"4 Letter Word","DIGGY",513
"Jingalin","LUDACRIS",458
"Sweat f/2 Chainz","CIARA",440
"Faded f/Lil Wayne","TYGA",424
"Lights Down Low","BEI MAEJOR",421
"Turn On The Lights","FUTURE",404
"Naked f/Big Sean","KEVIN MCCALL",370
"Pop That f/Rick Ross","FRENCH MONTANA",368
"Goldie","ASAP ROCKY",362
"I Don't Like f/Lil R...","CHIEF KEEF",351
"Mirror f/Lil Wayne","BOBBY V",339
"Tell Her Again","STERLING SIMMS",331
"Where The Boys At","OMG GIRLZ",301
"Do It f/K-Camp","MYKKO MONTANA",286
