"Title","Artist","Spins"
"Post To Be f/Chris Brown&Jhene","OMARION",4049
"Slow Motion","TREY SONGZ",3865
"Bitch Better Have My Money","RIHANNA",3723
"Trap Queen","FETTY WAP",3378
"Earned It","THE WEEKND",3354
"Flex","RICH HOMIE QUAN",3338
"The Matrimony f/Usher","WALE",3316
"F*ck Up Some Commas","FUTURE",3204
"Blessings f/Drake","BIG SEAN",2646
"Wet Dreamz","J. COLE",2417
"Flicka Da Wrist","CHEDDA DA CONNECT",2331
"Private Show f/Chris Brown","T.I.",2098
"Classic Man","JIDENNA",2069
"Be Real f/Dej Loaf","KID INK",2051
"Lil Bit","K CAMP",1965
"See You Again f/Charlie Puth","WIZ KHALIFA",1786
"All Day f/A.Kingd./P.McCartney","KANYE WEST F/T.LONDON",1708
"Planes f/J. Cole","JEREMIH",1685
"Watch Me","SILENTO",1665
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",1600
"You Changed Me f/Chris Brown","JAMIE FOXX",1600
"Million","TINK",1526
"I Don't Get Tired (#IDGT)","KEVIN GATES",1474
"My Way f/Monty","FETTY WAP",1459
"I Bet","CIARA",1303
"This Could Be Us","RAE SREMMURD",1163
"Somebody f/Jeremih","NATALIE LA ROSE",1070
"Yoga","JANELLE MONAE & JIDENNA",1051
"Make Sum Shake","COOL AMERIKA",934
"B**ches N Marijuana","CHRIS BROWN & TYGA",825
"Hard To Do","K. MICHELLE",825
"Ryda f/DeJ Loaf","GAME",772
"Like Me f/Jeremih","LIL DURK",763
"Me, U & Hennessy","DEJ LOAF",667
"One Time","MIGOS",640
"Coffee","MIGUEL",618
"Energy","DRAKE",613
"I Just Wanna...","ELIJAH BLAKE",566
"Pulled Up f/2 Chainz","YOUNG DOLPH",553
"Hip Hop","AUGUST ALSINA",535
"We In Da City","YOUNG DRO",470
"If I Don't Have You","TAMAR BRAXTON",442
"Choices","E-40",439
"Drinks On Us f/Swae Lee","MIKE WILL MADE-IT",438
"Everyday f/Rod Stewart, Miguel","A$AP ROCKY",426
"Cha Cha","D.R.A.M",426
"One Man Can Change The World","BIG SEAN",398
"That's My S**t","THE-DREAM",382
"California Roll f/S. Wonder","SNOOP DOGG",372
"Tied Up f/DeJ Loaf","CASEY VEGGIES",331
