"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MIGUEL Sure Thing",4364,"+17",334,"-9",29.484,"+0.302",5,1,4364,460,29.484
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",3818,"+77",637,"-1",25.612,"+0.559",5,2,3818,638,25.612
3,"=","CHRIS BROWN Look At Me Now",3450,"-44",-95,"-26",25.754,"-0.060",5,2,3494,0,26.238
4,"=","YC Racks f/Future",3411,"+17",20,"+29",19.513,"-0.082",5,4,3411,104,19.707
5,"=","NICKI MINAJ Did It On'em",2890,"-68",-483,"-10",15.912,"-0.444",5,5,3129,0,17.338
6,"=","WIZ KHALIFA Roll Up",2824,"-57",-337,"-30",15.339,"-0.248",5,6,3062,0,16.439
7,"=","KANYE WEST All Of The Lights",2782,"-5",-70,"+24",21.318,"-0.186",5,7,2818,0,21.956
8,"=","BIG SEAN My Last f/Chris Brown",2740,"+41",339,"-2",17.32,"+0.274",5,8,2740,341,17.32
9,"=","MARSHA AMBROSIUS Far Away",2590,"+9",193,"-20",16.37,"+0.075",5,9,2590,287,16.37
10,"=","CHRIS BROWN She Ain't You",2487,"+13",172,"-5",18.874,"-0.265",5,10,2487,278,19.501
11,"=","ACE HOOD Hustle Hard",2450,"+0",-13,"+34",13.671,"+0.116",5,10,2450,0,13.671
12,"=","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1990,"-25",-345,"+5",13.042,"+0.013",5,12,2135,0,13.815
13,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1949,"+3",-8,"+0",9.057,"-0.005",5,13,1949,18,9.062
14,"=","TREY SONGZ Love Faces",1865,"-45",-378,"+5",12.036,"-0.015",5,13,2055,0,12.452
15,"+1","LLOYD Cupid",1742,"+16",68,"-9",8.674,"+0.194",5,15,1742,98,8.674
16,"-1","NICKI MINAJ Moment 4 Life f/Drake",1727,"-43",-253,"-28",13.078,"-0.714",5,15,1922,0,15.778
17,"=","LIL WAYNE John f/Rick Ross",1703,"-2",0,"-1",9.789,"+0.010",5,16,1723,26,9.789
18,"=","JAMIE FOXX Best Night Of My Life",1565,"+15",139,"-21",9.788,"-0.018",5,18,1565,311,9.811
19,"=","KERI HILSON One Night Stand",1512,"+0",-13,"-22",7.429,"+0.100",5,18,1553,167,7.429
20,"+1","BEYONCE Run The World (Girls)",1452,"+62",237,"+35",8.6,"+0.458",5,20,1452,249,8.6
21,"-1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1433,"-14",-153,"+45",8.907,"-0.011",5,20,1513,0,9.225
22,"=","MARY J. BLIGE Someone To Love Me (Naked)",1325,"+4",19,"-25",7.382,"-0.008",5,22,1325,58,7.39
23,"=","TRAVIS PORTER Bring It Back",1281,"+0",-49,"+16",7.626,"+0.028",5,22,1288,0,7.626
24,"=","K. MICHELLE How Many Times",959,"-9",68,"-16",4.723,"+0.039",5,24,973,106,4.723
25,"=","LLOYD BANKS I Don't Deserve You f/Jeremi...",941,"-4",-45,"+14",5.786,"+0.150",5,25,954,0,5.786
26,"=","ROCKO Goin Steady",932,"+6",-12,"+23",3.622,"+0.067",5,26,932,0,3.622
27,"+1","TREY SONGZ Unusual f/Drake",884,"+64",393,"+34",7.097,"+0.340",5,27,884,393,7.097
28,"-1","K' LA All Your Love",856,"+9",113,"-19",3.301,"+0.050",5,27,856,157,3.301
29,"=","MEEK MILL/RICK ROSS Tupac Back",799,"+10",276,"-32",4.308,"+0.007",5,28,799,380,4.34
30,"=","RICK ROSS 9 Piece f/Lil Wayne",799,"+13",217,"-19",4.893,"+0.051",5,29,799,297,4.893
31,"=","RIHANNA Man Down",792,"+31",344,"-32",5.01,"+0.236",5,31,792,421,5.01
32,"=","YO GOTTI We Can Get It On",756,"+2",47,"+9",3.643,"+0.010",5,28,756,47,3.643
33,"=","SNOOP DOGG Platinum f/R. Kelly",751,"+22",65,"+20",2.709,"+0.095",5,31,751,65,2.709
34,"=","LUPE FIASCO Out Of My Head f/Trey Songz",730,"+10",199,"-6",6.941,"-0.052",5,34,730,205,6.993
35,"+1","YOUNG JEEZY Ballin f/Lil Wayne",699,"+56",276,"+66",4.694,"+0.113",5,35,699,276,4.694
36,"-1","BIRDMAN I Get Money f/Lil Wayne",681,"+11",45,"+5",2.788,"+0.041",5,33,681,186,2.788
37,"+1","GORILLA ZOE Twisted f/Lil Jon",618,"+8",102,"-14",2.102,"-0.011",5,37,618,129,2.122
38,"-1","MARY MARY Walking",607,"-11",-145,"+4",2.705,"+0.029",5,31,689,0,2.939
39,"=","MELANIE FIONA Gone And Never Coming Back",591,"-4",-47,"+15",2.443,"-0.003",5,37,629,0,2.539
40,"=","KIRKO BANGZ What Yo Name Iz",564,"-16",-14,"-14",3.74,"-0.028",5,39,580,10,3.768
41,"=","JENNIFER HUDSON Where You At",491,"-21",-153,"-1",2.095,"-0.088",5,40,558,0,2.354
42,"+1","DJ KHALED Welcome To My Hood f/Rick Ross",448,"+7",18,"+25",2.846,"+0.000",5,42,452,18,2.987
43,"-1","MINDLESS BEHAVIOR My Girl",423,"-34",-207,"-11",1.275,"-0.140",5,41,529,0,1.63
44,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",420,"+12",-5,"+18",1.535,"+0.037",5,44,420,0,1.57
45,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",346,"+3",62,"-16",2.77,"+0.049",5,45,346,95,2.77
46,"+1","LIL TWIST Love Affair f/Lil Wayne",300,"-5",-52,"+2",1.01,"-0.004",5,46,342,0,1.169
47,"+1","MR. 704 Lately",251,"+1",5,"-3",0.633,"+0.007",5,47,262,58,0.633
48,"--","CALI SWAG DISTRICT Kickback",242,"--",57,"--",0.654,"--",1,48,242,57,0.654
49,"--","BIG K.R.I.T. Country Sh**",234,"--",68,"--",0.726,"--",1,49,234,68,0.726
