"Title","Artist","Spins"
"Swimming Pools (Dran...","KENDRICK LAMAR",3674
"No Worries f/Detail","LIL WAYNE",3656
"Adorn","MIGUEL",3388
"Bands A Make Her Dan...","JUICY J",2963
"Don't Judge Me","CHRIS BROWN",2917
"Clique f/Big Sean & ...","KANYE WEST",2813
"Thinking About You","FRANK OCEAN",2768
"Wicked Games","THE WEEKND",2573
"Diced Pineapples f/D...","RICK ROSS",2559
"I'm Different","2 CHAINZ",2552
"Ball f/Lil Wayne","T.I.",2490
"Diamonds","RIHANNA",2087
"Remember You f/The W...","WIZ KHALIFA",2047
"Neva End f/Kelly Row...","FUTURE",1990
"Birthday Song f/Kany...","2 CHAINZ",1839
"Ice f/Lil Wayne","KELLY ROWLAND",1822
"All Gold Everything","TRINIDAD JAMES",1684
"Representin' f/Kelly...","LUDACRIS",1668
"Guap","BIG SEAN",1502
"Sorry","CIARA",1481
"F**kin Problems f/Dr...","A$AP ROCKY",1447
"Young And Gettin It ...","MEEK MILL",1444
"Trust And Believe","KEYSHIA COLE",1402
"Celebration f/Chris ...","GAME",1379
"Do You","MIGUEL",1299
"Dive In","TREY SONGZ",1148
"Love Sosa","CHIEF KEEF",988
"M.I.A. f/Wale","OMARION",732
"Brand New Me","ALICIA KEYS",731
"Poetic Justice f/Dra...","KENDRICK LAMAR",631
"Who Booty f/French M...","JONN HART",608
"Check","YO GOTTI",584
"Need Your Love","ACE HOOD",583
"Poppin' Off","WATCH THE DUCK",570
"The Blues","TITO LOPEZ",568
"Don't Make Em Like Y...","NE-YO",546
"Girl On Fire","ALICIA KEYS",539
"She Don't Put It Dow...","JOE BUDDEN",528
"Special Delivery","BRIDGET KELLY",512
"I Like It","SEVYN STREETER",499
"Get Right","YOUNG JEEZY",486
"Hold Up f/Wale","CA$H OUT",459
"Yellow Tape f/Lil Wa...","FAT JOE",449
"Smart Girl (Dumb Boo...","TEX JAMES",417
"Still In This B**ch ...","B.O.B",399
"Make A Little Room","JARVIS",355
"Used By You","MARCUS CANTY",339
"Models & Bottles (Le...","DJ KHALED",334
"Freedom","NICKI MINAJ",320
"Another One f/Future","SLICE9",310
