"Title","Artist","Spins"
"Loyal f/Lil' Wayne","CHRIS BROWN",4036
"The Worst","JHENE AIKO",4014
"Partition","BEYONCE",3952
"Part II (On The Run) f/Beyonce","JAY Z",3396
"Move That Doh f/Pharrel","FUTURE",3175
"Trophies","DRAKE",3103
"Show Me f/Chris Brown","KID INK",2839
"Cut Her Off","K CAMP",2769
"Happy","PHARRELL WILLIAMS",2585
"Dark Horse f/Juicy J","KATY PERRY",2343
"Drunk In Love f/Jay Z","BEYONCE",2270
"Na Na","TREY SONGZ",2206
"Who Do You Love f/Drake","YG",1833
"All Of Me","JOHN LEGEND",1747
"Stoner","YOUNG THUG",1746
"Can't Raise A Man","K. MICHELLE",1734
"Show Da World f/Kiara","BOOSIE & WEBBIE",1671
"Yayo","SNOOTIE WILD",1622
"Next","SEVYN STREETER",1568
"Smoke f/Trey Songz","50 CENT",1530
"I Know f/Rich Homie Quan","YO GOTTI",1459
"Sex You","BANDO JONEZ",1397
"Candy Rain f/Billy Bang","ANTHONY LEWIS",1369
"Thug Cry f/Lil Wayne","RICK ROSS",1261
"Main Chick f/Chris Brown","KID INK",1178
"Be Like","RICO LOVE",1173
"2 On f/Schoolboy Q","TINASHE",1081
"We Dem Boyz","WIZ KHALIFA",1063
"Smoke, Drink, Break-Up","MILA J",1060
"She Twerkin","CA$H OUT",929
"Walk Thru f/Problem","RICH HOMIE QUAN",915
"Forever","SEBASTIAN MIKAEL",870
"I Won f/Kanye West","FUTURE",792
"Make It Home f/Jeezy","AUGUST ALSINA",746
"Lookin Ass f/Nicki Minaj","YOUNG MONEY",629
"Talk Dirty f/2 Chainz","JASON DERULO",625
"Legs Shakin'","R. KELLY",614
"My Bae f/Jeremih","VADO",579
"Studio","SCHOOLBOY Q",574
"Drop That #NaeNae","WE ARE TOONZ",503
"Next Time (Won't Give My...)","KEYSHIA COLE",500
"Henny","MACK WILDS",486
"Party Girls f/Wiz & Jeremih","LUDACRIS",433
"Fight Night","MIGOS",415
"You Like It","OMARION",400
"You're Mine (Eternal)","MARIAH CAREY",397
"Danny Glover","YOUNG THUG",389
"Talkin Bout f/Chris Brown, Wiz","JUICY J",356
"2AM","ADRIAN MARCEL",344
"Fragile","TECH N9NE",292
