"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4389,"+18",-139,"+42",31.337,"+0.541",24,1,4552,741,31.983
2,"=","MIGUEL Sure Thing",3842,"+39",-385,"+92",27.275,"+0.399",24,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3296,"+40",-77,"+28",21.423,"+0.551",24,3,3373,461,21.423
4,"=","CHRIS BROWN She Ain't You",3011,"+81",263,"+101",21.615,"+0.589",24,4,3011,278,21.615
5,"=","CHRIS BROWN Look At Me Now",2829,"-36",-306,"+17",21.321,"-0.269",24,2,3494,0,26.238
6,"=","MARSHA AMBROSIUS Far Away",2790,"+19",-22,"-6",17.662,"+0.350",24,5,2812,287,17.769
7,"=","YC Racks f/Future",2474,"-43",-295,"-8",13.937,"-0.262",24,4,3411,104,19.707
8,"=","ACE HOOD Hustle Hard",2367,"-8",-26,"+59",13.803,"-0.050",24,8,2503,97,14.627
9,"=","NICKI MINAJ Did It On'em",2074,"-11",-322,"+38",10.47,"-0.036",24,5,3129,0,17.338
10,"=","LLOYD Cupid",2046,"+10",45,"+17",11.765,"+0.139",24,10,2046,195,11.765
11,"=","KANYE WEST All Of The Lights",1963,"+14",-254,"+87",14.709,"+0.059",24,7,2818,0,21.956
12,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1931,"+122",705,"+25",15.937,"+1.023",18,12,1931,740,15.937
13,"-1","JAMIE FOXX Best Night Of My Life",1927,"+31",111,"+9",11.414,"+0.159",24,12,1927,311,11.414
14,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1724,"-59",-289,"-45",7.483,"-0.409",24,12,2053,94,9.345
15,"=","WIZ KHALIFA Roll Up",1702,"-53",-469,"+1",9.123,"-0.097",24,6,3062,0,16.439
16,"=","KERI HILSON One Night Stand",1665,"+2",-114,"-2",8.792,"+0.161",24,15,1779,229,9.417
17,"+1","TREY SONGZ Unusual f/Drake",1575,"+54",109,"+39",12.25,"+0.314",24,17,1575,477,12.25
18,"-1","BEYONCE Run The World (Girls)",1515,"-43",-146,"-22",6.931,"-0.278",24,16,1686,271,9.235
19,"=","LIL WAYNE John f/Rick Ross",1462,"-2",-180,"+23",9.19,"+0.079",24,14,1723,37,10.408
20,"=","MARY J. BLIGE Someone To Love Me (Naked)",1413,"-7",45,"-16",6.796,"+0.030",24,20,1422,100,7.848
21,"=","TREY SONGZ Love Faces",1232,"+21",-260,"+81",8.552,"+0.305",24,13,2055,0,12.452
22,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1162,"+0",-4,"+29",7.974,"+0.273",24,20,1513,10,9.225
23,"+1","YOUNG JEEZY Ballin f/Lil Wayne",1126,"+23",89,"+16",6.74,"+0.077",24,23,1126,359,6.74
24,"-1","TRAVIS PORTER Bring It Back",1098,"-15",-61,"-23",6.536,"-0.099",24,22,1288,0,7.626
25,"=","MEEK MILL/RICK ROSS Tupac Back",1068,"+19",57,"+29",5.962,"+0.069",24,25,1068,380,5.962
26,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",965,"+23",91,"+10",7.655,"+0.094",24,26,965,205,7.929
27,"+1","RIHANNA Man Down",922,"+16",15,"+4",5.665,"+0.177",24,27,922,421,5.714
28,"-2","K. MICHELLE How Many Times",921,"-22",-65,"+22",4.123,"-0.101",24,24,1030,106,4.983
29,"=","RICK ROSS 9 Piece f/Lil Wayne",877,"-19",-25,"-26",5.509,"-0.188",24,27,903,297,5.697
30,"=","K' LA All Your Love",849,"-12",-85,"-18",3.29,"-0.086",24,27,955,157,3.67
31,"+1","YO GOTTI We Can Get It On",783,"+3",-12,"-3",3.733,"-0.042",24,28,795,65,4.39
32,"-1","ROCKO Goin Steady",769,"-22",-25,"-2",3.529,"-0.122",24,26,932,0,3.761
33,"+2","WIZ KHALIFA On My Level f/Too Short",719,"+43",339,"-17",3.33,"+0.241",10,33,719,356,3.33
34,"-1","SNOOP DOGG Platinum f/R. Kelly",703,"-2",-15,"+24",2.752,"+0.034",24,31,799,112,3.192
35,"-1","GORILLA ZOE Twisted f/Lil Jon",673,"-14",26,"+13",2.303,"-0.030",24,34,712,129,2.596
36,"=","LLOYD BANKS I Don't Deserve You f/Jeremi...",625,"-19",-279,"+21",4.34,"+0.024",24,25,993,49,6.428
37,"=","BIRDMAN I Get Money f/Lil Wayne",581,"-13",-28,"-10",2.412,"-0.040",24,33,695,186,2.799
38,"=","BIG K.R.I.T. Country Sh**",555,"+15",-15,"+34",2.145,"+0.059",20,37,589,277,2.145
39,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",503,"+7",103,"-1",3.879,"+0.096",24,39,503,104,3.879
40,"+1","SEAN GARRETT In Da Box f/Rick Ross",460,"+22",156,"-5",2.24,"+0.010",11,40,460,176,2.24
41,"-1","KIRKO BANGZ What Yo Name Iz",449,"+8",15,"+9",3.456,"+0.029",24,39,580,15,3.768
42,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",406,"-3",-20,"-2",1.155,"+0.040",24,40,442,38,1.57
43,"+1","MELANIE FIONA Gone And Never Coming Back",391,"+3",-113,"+12",1.806,"+0.034",24,37,629,0,2.553
44,"-1","MARY MARY Walking",383,"-16",-61,"-32",1.838,"-0.142",24,31,689,0,2.939
45,"=","FRANK OCEAN Novacane",377,"-2",11,"-6",3.775,"-0.083",16,44,382,148,4.297
46,"=","JENNIFER HUDSON No One Gonna Love You",318,"+23",159,"+0",1.724,"+0.038",4,46,318,159,1.724
47,"=","ESTELLE Break My Heart f/Rick Ross",282,"+12",23,"+5",2.236,"+0.128",10,47,282,86,2.236
48,"--","LIL WAYNE How To Love",279,"--",234,"--",2.944,"--",1,48,279,234,2.944
49,"=","KIRK FRANKLIN I Smile",274,"+23",15,"+30",1.639,"+0.153",19,46,274,42,1.749
50,"-2","T-PAIN Booty Wurk (One Cheek At A...",268,"+15",11,"+9",2.211,"+0.153",9,46,279,104,2.211
