"Title","Artist","Spins"
"Panda","DESIIGNER",4313
"One Dance f/Wizkid & Kyla","DRAKE",4289
"Cut It f/Young Dolph","O.T. GENASIS",3819
"Don't Mind","KENT JONES",3607
"All The Way Up","FAT JOE & REMY MA",3510
"Work f/Drake","RIHANNA",3495
"Sorry","BEYONCE",3297
"Needed Me","RIHANNA",3255
"Exchange","BRYSON TILLER",3117
"Law","YO GOTTI",2797
"Low Life f/The Weeknd","FUTURE",2407
"Body f/Jeremih","DREEZY",2087
"Wicked","FUTURE",2048
"Uber Everywhere","MADEINTYO",1987
"Wake Up","FETTY WAP",1645
"Might Not f/The Weeknd","BELLY",1606
"Really Really","KEVIN GATES",1522
"Dope f/Marsha Ambrosius","T.I.",1310
"Wat U Mean","DAE DAE",1254
"2 Phones","KEVIN GATES",1250
"MY PYT","WALE",1132
"In Common","ALICIA KEYS",1115
"Halfway","S-8IGHTY",1110
"New Level","A$AP FERG",979
"Formation","BEYONCE",914
"MFN Right","2 CHAINZ",883
"On The Way","TWENTY88",858
"Famous","KANYE WEST",799
"Ran Off On Da Plug Twice","PLIES",775
"Permission","RO JAMES",756
"5 Minutes f/2 Chainz","K CAMP",743
"That Part f/Kanye West","SCHOOLBOY Q",712
"Money Talk","T.I.",692
"Controlla","DRAKE",655
"Pass Dat","JEREMIH",645
"Wishing fChris Brown, Skeme","DJ DRAMA",626
"Finessin f/Lil Wayne","BABY E",594
"She Don't Love You","SPECTACULAR",575
"Drifting f/Chris Brown","G-EAZY",565
"Work From Home","FIFTH HARMONY",539
"Grass Ain't Greener","CHRIS BROWN",533
"Love Yourz","J. COLE",517
"Key To The Streets","YFN LUCCI",509
"Look Alive","RAE SREMMURD",501
"Lake By The Ocean","MAXWELL",493
"Just A Lil' Thick ($he's...","TRINIDAD JAMES",486
"This Feeling","BERNARD FLOWERS",444
"Pop Style f/The Throne","DRAKE",425
"Gold Wrappers f/Rick Ross","B. SMYTH",419
"Say Sum","MIGOS",397
