"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY ROWLAND Motivation f/Lil Wayne",4494,-34,155,-59,31.435,-0.37,18,1,4552,741,31.983
2,"=","MIGUEL Sure Thing",4117,-110,-123,-108,28.81,-1.071,18,1,4364,460,30.251
3,"=","BIG SEAN My Last f/Chris Brown",3307,-66,218,-80,20.032,-0.323,18,3,3373,461,20.355
4,"=","CHRIS BROWN Look At Me Now",3074,-61,-267,6,23.113,-0.462,18,2,3494,0,26.238
5,"=","MARSHA AMBROSIUS Far Away",2751,-61,145,-86,17.16,-0.609,18,5,2812,287,17.769
6,"=","YC Racks f/Future",2732,-37,-374,81,15.111,-0.03,18,4,3411,104,19.707
7,"=","CHRIS BROWN She Ain't You",2714,-34,98,-27,19.552,-0.319,18,6,2768,278,19.871
8,"+1","ACE HOOD Hustle Hard",2367,-26,-65,32,14.057,-0.032,18,8,2503,97,14.627
9,"-1","NICKI MINAJ Did It On'em",2335,-61,-297,-21,11.855,-0.535,18,5,3129,0,17.338
10,"=","KANYE WEST All Of The Lights",2135,-82,-417,-42,15.95,-0.768,18,7,2818,0,21.956
11,"=","WIZ KHALIFA Roll Up",2085,-86,-338,-48,10.573,-0.505,18,6,3062,0,16.439
12,"+1","LLOYD Cupid",2013,12,182,29,11.317,0.008,18,12,2013,195,11.317
13,"-1","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1969,-44,-37,-28,9.063,-0.179,18,12,2053,94,9.345
14,"=","JAMIE FOXX Best Night Of My Life",1822,6,228,7,10.564,-0.116,18,14,1822,311,10.687
15,"=","KERI HILSON One Night Stand",1743,-36,170,-56,9.225,-0.192,18,15,1779,229,9.417
16,"=","BEYONCE Run The World (Girls)",1645,-16,37,-11,8.266,-0.129,18,16,1686,271,9.235
17,"=","LIL WAYNE John f/Rick Ross",1625,-17,-46,-33,9.999,-0.052,18,14,1723,37,10.408
18,"+1","TREY SONGZ Unusual f/Drake",1462,-4,247,-37,11.357,-0.013,18,18,1466,477,11.37
19,"-1","TREY SONGZ Love Faces",1396,-96,-313,-93,9.439,-0.715,18,13,2055,0,12.452
20,"=","MARY J. BLIGE Someone To Love Me (Naked)",1382,14,58,42,7.288,-0.217,18,20,1382,100,7.848
21,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1345,119,740,10,11.14,0.771,12,21,1345,740,11.14
22,"-1","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1237,-35,-460,50,7.987,-0.475,18,12,2135,0,13.815
23,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1166,0,-105,5,7.322,0.292,18,20,1513,0,9.225
24,"=","TRAVIS PORTER Bring It Back",1141,-18,-67,-10,6.774,-0.067,18,22,1288,0,7.626
25,"=","YOUNG JEEZY Ballin f/Lil Wayne",1054,17,104,3,5.705,0.283,18,25,1054,359,5.705
26,"=","MEEK MILL/RICK ROSS Tupac Back",1026,15,125,-20,5.714,0.003,18,26,1026,380,5.907
27,"=","K. MICHELLE How Many Times",979,-7,43,13,4.596,-0.145,18,24,1030,106,4.983
28,"=","K' LA All Your Love",919,-15,24,-12,3.643,0.017,18,27,955,157,3.67
29,"+2","RICK ROSS 9 Piece f/Lil Wayne",886,-16,48,-22,5.381,0.007,18,29,903,297,5.381
31,"-2","RIHANNA Man Down",884,-23,27,-28,5.262,-0.285,18,29,907,421,5.714
30,"+2","LUPE FIASCO Out Of My Head f/Trey Songz",884,10,75,-1,7.735,-0.182,18,30,884,205,7.929
32,"-2","LLOYD BANKS I Don't Deserve You f/Jeremi...",854,-50,-115,-60,5.614,-0.346,18,25,993,49,6.428
33,"+1","ROCKO Goin Steady",806,12,-24,42,3.687,0.058,18,26,932,0,3.703
34,"-1","YO GOTTI We Can Get It On",783,-12,14,-9,4.11,-0.151,18,28,795,65,4.39
35,"=","SNOOP DOGG Platinum f/R. Kelly",722,4,11,68,2.973,-0.039,18,31,799,112,3.192
36,"=","GORILLA ZOE Twisted f/Lil Jon",649,2,3,26,2.295,0.04,18,35,712,129,2.596
37,"=","BIRDMAN I Get Money f/Lil Wayne",617,8,-45,35,2.444,-0.053,18,33,695,186,2.799
38,"=","BIG K.R.I.T. Country Sh**",562,-8,135,-69,1.846,-0.032,14,38,589,277,2.01
39,"=","MELANIE FIONA Gone And Never Coming Back",468,-36,-53,-29,2.249,-0.212,18,37,629,0,2.553
40,"+4","WIZ KHALIFA On My Level f/Too Short",435,55,295,36,2.087,0.183,4,40,435,295,2.087
41,"+2","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",429,29,52,29,3.075,0.339,18,41,429,95,3.075
42,"-2","MARY MARY Walking",428,-16,-76,18,2.085,-0.057,18,31,689,0,2.939
43,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",423,-3,-9,6,1.089,0.01,18,42,442,38,1.57
44,"-3","KIRKO BANGZ What Yo Name Iz",423,-11,-55,18,3.226,0.08,18,39,580,10,3.768
45,"=","FRANK OCEAN Novacane",367,1,66,-26,4.192,0.062,10,45,367,148,4.262
46,"+1","SEAN GARRETT In Da Box f/Rick Ross",317,13,154,-22,1.678,0.047,5,46,317,176,1.678
47,"-1","JENNIFER HUDSON Where You At",298,-38,-178,-29,1.275,-0.211,18,40,558,0,2.354
48,"+2","T-PAIN Booty Wurk (One Cheek At A...",268,11,97,2,1.774,0.14,3,48,268,104,1.774
49,"=","KIRK FRANKLIN I Smile",263,4,26,6,1.533,0.024,13,46,266,42,1.749
50,"-2","ESTELLE Break My Heart f/Rick Ross",262,3,73,-13,1.938,0,4,48,262,86,1.938
