"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BEYONCE Party f/Kanye & Andre",4351,-39,-56,-62,27.669,-0.254,91,"215",1,4426,708,28.224
2,"=","JAY Z & KANYE WEST N***** In Paris",3775,-3,-158,57,27.679,-0.146,89,"17",1,4191,624,29.177
3,"=","WALE Lotus Flower Bomb f/Miguel",3228,55,459,-9,22.234,0.187,46,"--",3,3228,550,22.234
4,"=","LIL WAYNE She Will f/Drake",3081,-80,-133,-72,21.345,-0.7,105,"73",1,4043,954,29.033
5,"=","DRAKE Headlines",2776,10,-262,113,20.452,-0.005,112,"23",1,3923,686,27.599
6,"=","T-PAIN 5 O'clock f/Wiz Khalifa",2615,-25,109,-28,14.257,0.058,63,"11",6,2640,382,14.514
7,"=","ACE HOOD Body 2 Body f/Chris Brown",2600,-39,3,-53,16.923,-0.397,131,"--",6,2648,389,19.475
8,"+1","BIG SEAN Dance (A$$)",2565,64,209,66,17.959,0.206,59,"27",8,2565,415,17.959
9,"-1","WALE That Way f/Jeremih & Rick Ross",2524,-29,-285,19,19.554,-0.42,158,"--",3,3726,421,25.014
10,"+1","BIG SEAN Marvin & Chardonnay",2159,-38,-260,7,15.38,-0.461,148,"145",1,3834,552,25.854
11,"-1","CHRIS BROWN Wet The Bed",2148,-64,-453,10,12.531,-0.498,124,"436",5,3444,405,22.308
12,"=","RICK ROSS You The Boss f/Nicki Minaj",2140,1,46,-7,14.417,-0.174,48,"182",12,2149,534,14.947
13,"=","J. COLE Workout",1980,-47,-177,-26,10.278,-0.451,119,"29",9,2285,358,12.906
14,"=","DRAKE Make Me Proud f/Nicki Minaj",1880,47,199,18,12.99,0.391,35,"--",14,1880,468,12.99
15,"=","ELLE VARNER Only Wannna Give It To You",1839,16,108,2,9.677,-0.216,71,"693",14,1839,293,10.186
16,"=","J. COLE Can't Get Enough f/Trey Songz",1430,25,289,-28,9.545,0.167,28,"--",16,1430,411,9.545
17,"+1","WAKA FLOCKA FLAME Round Of Applause f/Dr...",1428,27,178,-8,8.935,0.154,38,"336",17,1428,306,8.935
18,"-1","MONICA Until It's Gone",1400,-3,217,-36,6.63,0.014,50,"891",17,1403,276,6.63
19,"=","FUTURE Tony Montana",1343,-29,-270,44,6.196,0.015,114,"--",12,1909,304,9.23
20,"=","DRAKE Marvin's Room",1318,-27,-109,-11,9.928,-0.388,154,"--",8,2476,460,19.185
21,"=","T.I. I'm Flexin f/Big K.R.I.T.",1293,16,55,10,5.96,0.08,52,"568",20,1293,420,7.072
22,"=","BIRDMAN Y.U. Mad f/Nicki Minaj",1194,0,19,1,4.568,-0.091,66,"--",22,1216,386,4.66
23,"+1","BEI MAEJOR Trouble f/J. Cole",1171,14,-116,62,6.111,0.073,81,"234",18,1414,205,6.843
24,"-1","RED CAFE Fly Together f/Rick Ross",1144,-33,-23,-62,5.035,-0.129,73,"801",23,1177,259,5.184
25,"=","MEEK MILL I'm A Boss f/Rick Ross",1104,-4,28,28,6.578,0.054,117,"421",12,1825,319,9.763
26,"+1","JAY Z & KANYE WEST Otis f/Otis Redding",1049,-6,-121,-5,9.324,-0.416,129,"140",1,3830,1048,24.559
27,"-1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",1027,-50,-324,-2,5.951,-0.255,127,"264",7,2975,388,18.738
28,"=","MELANIE FIONA 4 AM",921,-3,-87,10,3.942,-0.078,88,"472",26,1044,209,4.536
29,"=","ROSCOE DASH Good Good Night",898,2,22,4,4.333,0.033,67,"202",29,898,207,4.333
