"Title","Artist","Spins"
"Mercy f/Big Sean/Pus...","KANYE WEST",3893
"Lemme See f/Rick Ros...","USHER",3735
"Nobody's Perfect","J. COLE",3534
"No Lie f/Drake","2 CHAINZ",3374
"Take It To The Head","DJ KHALED",3366
"Heart Attack","TREY SONGZ",3112
"Bag Of Money f/Rick ...","WALE",2623
"Cashin Out","CASH OUT",2458
"Beez In The Trap f/2...","NICKI MINAJ",2171
"Work Hard, Play Hard","WIZ KHALIFA",2129
"Climax","USHER",1951
"2 Reasons /T.I.","TREY SONGZ",1758
"Why f/Rick Ross","MARY J. BLIGE",1745
"Touch 'N You f/Usher","RICK ROSS",1730
"Refill","ELLE VARNER",1718
"Till I Die f/Wiz Kha...","CHRIS BROWN",1710
"Amen f/Drake & Jerem...","MEEK MILL",1708
"Sweet Love","CHRIS BROWN",1553
"Crew Love f/The Week...","DRAKE",1546
"Leave You Alone f/Ne...","YOUNG JEEZY",1468
"My Homies Still f/Bi...","LIL WAYNE",1452
"Snapbacks & Tattoos","DRIICKY GRAHAM",1425
"HYFR (Hell Ya F**kin...","DRAKE",1294
"I Got That Sack","YO GOTTI",1197
"Birthday Cake","RIHANNA",1090
"The Recipe f/Dr. Dre","KENDRICK LAMAR",986
"Same Damn Time","FUTURE",963
"Lazy Love","NE-YO",910
"Put It Down f/Chris ...","BRANDY",827
"Born Stunna f/Rick R...","BIRDMAN",754
"Let's Talk f/Rick Ro...","OMARION",737
"Dance For You","BEYONCE",707
"Right By My Side f/C...","NICKI MINAJ",607
"Adorn","MIGUEL",583
"Turn On The Lights","FUTURE",568
"Twerk It","V.I.C.",538
"4 Letter Word","DIGGY",523
"I Don't Really Care","WAKA FLOCKA FLAME",489
"Thinking About You","FRANK OCEAN",472
"Jingalin","LUDACRIS",467
"Pop That f/Rick Ross","FRENCH MONTANA",462
"Mirror f/Lil Wayne","BOBBY V",461
"Enough Of No Love f/...","KEYSHIA COLE",460
"Sweat f/2 Chainz","CIARA",452
"Tell Her Again","STERLING SIMMS",408
"I Don't Like f/Lil R...","CHIEF KEEF",377
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",369
"Lights Down Low","BEI MAEJOR",353
"Goldie","ASAP ROCKY",303
"","",298
