"Title","Artist","Spins"
"Hotline Bling","DRAKE",4557
"Where Ya At f/Drake","FUTURE",3863
"Antidote","TRAVI$ SCOTT",3193
"679 f/Remy Boyz...","FETTY WAP",3162
"The Hills","THE WEEKND",3153
"Liquor","CHRIS BROWN",3108
"Say It","TORY LANEZ",2872
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",2780
"Back Up f/Big Sean","DEJ LOAF",2590
"No Role Modelz","J. COLE",2588
"Don't","BRYSON TILLER",2488
"White Iverson","POST MALONE",2457
"Back To Back","DRAKE",1978
"All Eyes On You f/Minaj/Brown","MEEK MILL",1952
"Come Get Her","RAE SREMMURD",1934
"California f/Young Dolph","COLONEL LOUD",1831
"Here","ALESSIA CARA",1779
"Play No Games","BIG SEAN",1697
"Jumpman","DRAKE & FUTURE",1640
"Again","FETTY WAP",1570
"Sorry f/Chris Brown","RICK ROSS",1491
"Hit The Quan","IHEARTMEMPHIS",1491
"Watch Out","2 CHAINZ",1430
"Comfortable","K CAMP",1331
"Bout 2 Blow f/Yazz","EMPIRE CAST",1204
"These Walls f/Bilal, Anna Wise","KENDRICK LAMAR",1056
"You Mine f/Songz/Future...","DJ KHALED",975
"Down In The DM","YO GOTTI",945
"Get Home f/Kid Ink & Migos","JR CASTRO",943
"Thank Yo Momma","MALACHIAE WARREN",939
"Just Right For Me","MONICA X LIL WAYNE",933
"Church","BJ THE CHICAGO KID",913
"Gold Slugs f/Brown/Alsina/Wap","DJ KHALED",897
"$ave Dat Money","LIL DICKY",830
"3 Times In A Row","TK N CASH",789
"Sweet Life f/Janelle Monae","JEEZY",788
"Bottom Of The Bottle","CURREN$Y",707
"Oh My","BOOGIE",664
"I'm Up f/Kid Ink","OMARION",627
"1Hunnid f/Fetty Wap","K CAMP",598
"Pipe It Up","MIGOS",597
"Milly Rock","2 MILLY",571
"Moses f/Chris Brown & Migos","FRENCH MONTANA",547
"Bank Rolls","TATE KOBANG",409
"Heavy","BLAC YOUNGSTA",393
"Peanut Butter Jelly","T.I.",357
"UFO f/Tink & Future","TIMBALAND",346
"WTF (Where They From)","MISSY ELLIOTT",343
"Song Cry","AUGUST ALSINA",324
"Change My Mind f/Migos","AVERY WILSON",305
