"Title","Artist","Spins"
"Mercy f/Big Sean/Pus...","KANYE WEST",3893
"Lemme See f/Rick Ros...","USHER",3582
"Nobody's Perfect","J. COLE",3512
"Take It To The Head","DJ KHALED",3324
"No Lie f/Drake","2 CHAINZ",3306
"Heart Attack","TREY SONGZ",3181
"Bag Of Money f/Rick ...","WALE",2515
"Cashin Out","CASH OUT",2418
"Beez In The Trap f/2...","NICKI MINAJ",2286
"Work Hard, Play Hard","WIZ KHALIFA",2057
"Climax","USHER",1895
"Refill","ELLE VARNER",1788
"Why f/Rick Ross","MARY J. BLIGE",1715
"Touch 'N You f/Usher","RICK ROSS",1653
"2 Reasons /T.I.","TREY SONGZ",1649
"Till I Die f/Wiz Kha...","CHRIS BROWN",1618
"Amen f/Drake & Jerem...","MEEK MILL",1607
"Crew Love f/The Week...","DRAKE",1560
"Sweet Love","CHRIS BROWN",1542
"Leave You Alone f/Ne...","YOUNG JEEZY",1461
"My Homies Still f/Bi...","LIL WAYNE",1429
"Snapbacks & Tattoos","DRIICKY GRAHAM",1421
"HYFR (Hell Ya F**kin...","DRAKE",1333
"I Got That Sack","YO GOTTI",1201
"Birthday Cake","RIHANNA",1163
"Same Damn Time","FUTURE",1108
"The Recipe f/Dr. Dre","KENDRICK LAMAR",1009
"Lazy Love","NE-YO",872
"Put It Down f/Chris ...","BRANDY",772
"Let's Talk f/Rick Ro...","OMARION",741
"Born Stunna f/Rick R...","BIRDMAN",712
"Dance For You","BEYONCE",654
"Right By My Side f/C...","NICKI MINAJ",617
"I Don't Really Care","WAKA FLOCKA FLAME",594
"Twerk It","V.I.C.",558
"Turn On The Lights","FUTURE",533
"4 Letter Word","DIGGY",499
"Thinking About You","FRANK OCEAN",476
"Adorn","MIGUEL",475
"Jingalin","LUDACRIS",473
"Sweat f/2 Chainz","CIARA",455
"Mirror f/Lil Wayne","BOBBY V",435
"Pop That f/Rick Ross","FRENCH MONTANA",435
"Tell Her Again","STERLING SIMMS",397
"I Don't Like f/Lil R...","CHIEF KEEF",363
"Lights Down Low","BEI MAEJOR",353
"Enough Of No Love f/...","KEYSHIA COLE",332
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",318
"Goldie","ASAP ROCKY",311
"Naked f/Big Sean","KEVIN MCCALL",301
