"Title","Artist","Spins"
"Lemme See f/Rick Ros...","USHER",3930
"No Lie f/Drake","2 CHAINZ",3906
"Mercy f/Big Sean/Pus...","KANYE WEST",3615
"Bag Of Money f/Rick ...","WALE",3353
"Nobody's Perfect","J. COLE",2640
"Take It To The Head","DJ KHALED",2610
"2 Reasons /T.I.","TREY SONGZ",2495
"Amen f/Drake & Jerem...","MEEK MILL",2434
"Heart Attack","TREY SONGZ",2423
"Work Hard, Play Hard","WIZ KHALIFA",2366
"Cashin Out","CASH OUT",2068
"Till I Die f/Wiz Kha...","CHRIS BROWN",2018
"My Homies Still f/Bi...","LIL WAYNE",1826
"Touch 'N You f/Usher","RICK ROSS",1787
"Snapbacks & Tattoos","DRIICKY GRAHAM",1649
"Crew Love f/The Week...","DRAKE",1482
"Enough Of No Love f/...","KEYSHIA COLE",1412
"Adorn","MIGUEL",1296
"Sweet Love","CHRIS BROWN",1292
"Beez In The Trap f/2...","NICKI MINAJ",1288
"Put It Down f/Chris ...","BRANDY",1262
"Why f/Rick Ross","MARY J. BLIGE",1215
"Turn On The Lights","FUTURE",1158
"Lazy Love","NE-YO",1100
"Refill","ELLE VARNER",1061
"Pop That f/Rick Ross","FRENCH MONTANA",989
"Born Stunna f/Rick R...","BIRDMAN",972
"Dance For You","BEYONCE",966
"Let's Talk f/Rick Ro...","OMARION",834
"HYFR (Hell Ya F**kin...","DRAKE",780
"I Got That Sack","YO GOTTI",712
"I Don't Like f/Lil R...","CHIEF KEEF",684
"Thinking About You","FRANK OCEAN",654
"Mirror f/Lil Wayne","BOBBY V",626
"Tell Her Again","STERLING SIMMS",560
"Same Damn Time","FUTURE",525
"I Wish You Would","DJ KHALED",522
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",515
"Dope Chick f/Pusha T","THE-DREAM",508
"4 Letter Word","DIGGY",505
"Pride N Joy","FAT JOE",437
"Right By My Side f/C...","NICKI MINAJ",387
"Jingalin","LUDACRIS",384
"The Recipe f/Dr. Dre","KENDRICK LAMAR",379
"Do It f/K-Camp","MYKKO MONTANA",374
"Da Wop","LIL CHUCKEE",353
"Val Venis","KING L",345
"B.L.A.B (Ballin Like...","ACE HOOD",312
"Legal","KRUSHAI",301
"Dive In","TREY SONGZ",285
