"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MIGUEL Sure Thing",4354,50,412,28,28.678,0.437,3,1,4354,460,28.678
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",3658,114,636,78,24.545,1.09,3,2,3658,636,24.545
3,"=","CHRIS BROWN Look At Me Now",3456,7,-146,61,25.676,-0.035,3,2,3493,0,26.238
4,"=","YC Racks f/Future",3382,-13,16,-6,19.535,-0.105,3,4,3398,104,19.707
5,"=","NICKI MINAJ Did It On'em",3027,-68,-486,34,16.672,-0.35,3,5,3129,0,17.338
6,"=","WIZ KHALIFA Roll Up",2966,-57,-256,-39,16.02,-0.406,3,6,3062,0,16.439
7,"=","KANYE WEST All Of The Lights",2806,-12,-70,14,21.593,-0.204,3,7,2818,0,21.956
8,"=","BIG SEAN My Last f/Chris Brown",2614,41,288,-32,16.488,0.168,3,8,2614,329,16.488
9,"=","MARSHA AMBROSIUS Far Away",2558,34,219,-17,15.984,0.255,3,9,2558,287,15.984
10,"=","CHRIS BROWN She Ain't You",2437,-3,164,-55,19.163,-0.242,3,10,2440,278,19.501
11,"=","ACE HOOD Hustle Hard",2424,18,-81,6,13.283,0.073,3,10,2429,0,13.457
12,"=","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",2048,-51,-389,-39,13.268,-0.182,3,12,2135,0,13.815
13,"=","TREY SONGZ Love Faces",1977,-62,-362,-42,12.314,-0.138,3,13,2055,0,12.452
14,"=","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1935,4,3,1,8.899,-0.026,3,14,1935,18,8.925
15,"=","NICKI MINAJ Moment 4 Life f/Drake",1814,-48,-198,-18,14.549,-0.55,3,15,1922,0,15.778
16,"=","LIL WAYNE John f/Rick Ross",1723,12,26,41,9.714,0.126,3,16,1723,26,9.714
17,"=","LLOYD Cupid",1718,14,79,-2,8.417,0.139,3,17,1718,98,8.417
18,"+1","JAMIE FOXX Best Night Of My Life",1540,24,202,-15,9.811,0.09,3,18,1540,311,9.811
19,"-1","KERI HILSON One Night Stand",1515,-8,44,-27,7.367,0.081,3,18,1553,167,7.367
20,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1488,-2,-197,49,9.181,-0.044,3,20,1513,0,9.225
21,"=","BEYONCE Run The World (Girls)",1342,8,195,-41,7.724,0.054,3,21,1342,249,7.724
22,"+1","MARY J. BLIGE Someone To Love Me (Naked)",1308,38,58,61,7.38,0.122,3,22,1308,58,7.38
23,"-1","TRAVIS PORTER Bring It Back",1288,16,-77,42,7.599,0.056,3,22,1288,0,7.599
24,"=","K. MICHELLE How Many Times",969,-4,90,-16,4.608,0.022,3,24,973,106,4.608
25,"=","LLOYD BANKS I Don't Deserve You f/Jeremi...",952,-2,-62,0,5.523,-0.138,3,25,954,0,5.736
26,"=","ROCKO Goin Steady",925,-7,-53,-20,3.585,-0.027,3,26,932,0,3.612
27,"=","K' LA All Your Love",828,0,127,-21,3.2,0.064,3,27,828,157,3.2
28,"=","MEEK MILL/RICK ROSS Tupac Back",772,14,345,-35,4.34,0.06,3,28,772,380,4.34
29,"=","RICK ROSS 9 Piece f/Lil Wayne",754,6,253,-44,4.606,0.041,3,29,754,297,4.606
30,"=","YO GOTTI We Can Get It On",749,9,25,1,3.595,0.144,3,28,749,29,3.595
31,"+1","TREY SONGZ Unusual f/Drake",740,53,319,11,6.335,0.375,3,31,740,319,6.335
32,"+1","RIHANNA Man Down",719,36,394,-27,4.475,0.196,3,32,719,421,4.475
33,"-2","SNOOP DOGG Platinum f/R. Kelly",712,17,44,2,2.516,0.073,3,31,712,59,2.516
34,"+2","LUPE FIASCO Out Of My Head f/Trey Songz",690,37,186,10,6.716,0.293,3,34,690,186,6.716
35,"-1","BIRDMAN I Get Money f/Lil Wayne",663,2,63,-34,2.689,-0.007,3,33,674,186,2.696
36,"-1","MARY MARY Walking",628,-30,-153,-13,2.651,-0.184,3,31,689,0,2.939
37,"+1","GORILLA ZOE Twisted f/Lil Jon",610,20,129,10,2.122,0.063,3,37,610,129,2.122
38,"-1","MELANIE FIONA Gone And Never Coming Back",606,-2,-59,0,2.428,0.02,3,37,629,0,2.539
39,"+1","YOUNG JEEZY Ballin f/Lil Wayne",586,38,175,28,4.454,0.162,3,39,586,175,4.454
40,"-1","KIRKO BANGZ What Yo Name Iz",553,-7,-33,-6,3.623,-0.118,3,39,570,10,3.747
41,"=","JENNIFER HUDSON Where You At",523,-19,-163,-19,2.153,-0.135,3,40,558,0,2.354
42,"=","MINDLESS BEHAVIOR My Girl",477,-26,-220,2,1.502,-0.058,3,41,529,0,1.63
43,"=","DJ KHALED Welcome To My Hood f/Rick Ross",452,2,2,2,2.903,-0.084,3,43,452,2,2.987
