"Title","Artist","Spins"
"Bag Of Money f/Rick ...","WALE",4134
"No Lie f/Drake","2 CHAINZ",4008
"Lemme See f/Rick Ros...","USHER",3498
"Amen f/Drake & Jerem...","MEEK MILL",3424
"Mercy f/Big Sean/Pus...","KANYE WEST",2830
"2 Reasons /T.I.","TREY SONGZ",2741
"Work Hard, Play Hard","WIZ KHALIFA",2407
"Turn On The Lights","FUTURE",2327
"Nobody's Perfect","J. COLE",2286
"Heart Attack","TREY SONGZ",2164
"Enough Of No Love f/...","KEYSHIA COLE",2035
"Adorn","MIGUEL",2003
"My Homies Still f/Bi...","LIL WAYNE",1947
"Till I Die f/Wiz Kha...","CHRIS BROWN",1943
"Put It Down f/Chris ...","BRANDY",1900
"Touch 'N You f/Usher","RICK ROSS",1799
"Take It To The Head","DJ KHALED",1772
"Pop That f/Rick Ross","FRENCH MONTANA",1626
"Lazy Love","NE-YO",1595
"I Don't Like f/Lil R...","CHIEF KEEF",1417
"Dance For You","BEYONCE",1403
"Let's Talk f/Rick Ro...","OMARION",1188
"Snapbacks & Tattoos","DRIICKY GRAHAM",1161
"Born Stunna f/Rick R...","BIRDMAN",1005
"Sweet Love","CHRIS BROWN",932
"Thinking About You","FRANK OCEAN",923
"Crew Love f/The Week...","DRAKE",883
"Beez In The Trap f/2...","NICKI MINAJ",754
"Dive In","TREY SONGZ",676
"Do It f/K-Camp","MYKKO MONTANA",661
"I Wish You Would","DJ KHALED",656
"Dope Chick f/Pusha T","THE-DREAM",655
"Tell Her Again","STERLING SIMMS",638
"Mirror f/Lil Wayne","BOBBY V",633
"Birthday Song f/Kany...","2 CHAINZ",604
"Val Venis","KING L",503
"I Don't Care","ELLE VARNER",489
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",466
"Ice f/Lil Wayne","KELLY ROWLAND",453
"Go Get It","T.I.",446
"I Got That Sack","YO GOTTI",414
"Big Booty","CA$H OUT",412
"HYFR (Hell Ya F**kin...","DRAKE",372
"New God Flow","PUSHA T & KANYE WEST",370
"Pride N Joy","FAT JOE",358
"Legal","KRUSHAI",341
"I Love Girls f/Tyga","PLEASURE P",333
"My Moment f/2 Chainz","DJ DRAMA",311
"Blame f/Nas","K' LA",300
"Swimming Pools (Dran...","KENDRICK LAMAR",296
