"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JAY Z & KANYE WEST Otis f/Otis Redding",3680,-13,-110,-36,23.931,-0.158,58,"31",1,3830,1048,24.559
2,"=","BEYONCE Best Thing I Never Had",3441,15,108,-75,19.805,-0.059,104,"58",2,3535,520,21.086
3,"=","BIG SEAN Marvin & Chardonnay",3388,-31,266,-138,21.313,-0.129,77,"41",3,3422,552,21.495
4,"=","MIGUEL Quickie",3327,-4,54,-4,21.606,0.154,94,"164",2,3628,553,23.786
5,"=","LIL WAYNE How To Love",3282,-36,50,-51,20.813,-0.073,106,"15",1,4266,891,27.756
6,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3109,-79,-133,-146,23.25,-0.217,123,"46",1,4543,989,32.584
7,"=","DRAKE Headlines",2947,44,486,-9,21.237,0.226,41,"24",7,2947,686,21.237
8,"=","LIL WAYNE She Will f/Drake",2653,52,354,21,17.608,0.319,34,"280",8,2653,954,17.608
9,"=","WALE That Way f/Jeremih & Rick Ross",2505,28,326,0,15.674,-0.005,87,"177",9,2505,421,15.679
10,"=","DRAKE Marvin's Room",2476,3,209,1,19.039,-0.085,83,"56",8,2476,460,19.185
11,"=","CHRIS BROWN Wet The Bed",2236,1,284,-44,15.203,0.203,53,"266",11,2236,405,15.203
12,"+1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",2143,51,266,22,12.691,0.445,56,"162",12,2143,359,12.691
13,"-1","KELLY ROWLAND Motivation f/Lil Wayne",2139,-54,-202,-28,16.741,-0.303,129,"50",1,4671,741,34.283
14,"=","NICKI MINAJ Super Bass",1906,-58,-111,-17,10.466,-0.386,100,"19",4,3412,554,20.752
15,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1696,-75,-449,-40,10.673,-0.376,129,"262",9,2490,303,17.864
16,"=","ACE HOOD Body 2 Body f/Chris Brown",1425,5,157,-14,8.217,-0.112,60,"--",16,1426,229,8.376
17,"+2","JAY Z & KANYE WEST N***** In Paris",1355,71,594,8,12.248,0.351,18,"--",17,1355,594,12.248
18,"-1","MONICA Anything f/Rick Ross & Lil Kim",1339,-11,-11,0,8.246,0.017,64,"--",17,1445,311,9.022
19,"-1","TREY SONGZ Unusual f/Drake",1309,-25,-22,-51,8.807,-0.34,129,"--",6,3159,477,20.6
20,"=","MEEK MILL I'm A Boss f/Rick Ross",1288,19,153,-19,6.921,0.134,46,"400",19,1288,319,6.921
21,"=","RIHANNA Man Down",1144,-14,-116,6,7.337,0.089,129,"--",8,2726,421,17.159
22,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",1058,-29,-122,-25,5.678,-0.216,129,"947",13,1842,363,11.166
23,"=","MARSHA AMBROSIUS Late Nights & Early Mor...",1005,5,109,-28,5.608,0.113,31,"--",23,1005,288,5.608
24,"+1","J. COLE Workout",995,8,114,-23,4.407,0.132,48,"--",24,995,255,4.407
25,"-1","HAMILTON PARK Thing Called Us",995,0,63,-21,3.607,0.007,69,"--",22,995,182,3.613
26,"+2","DIGGY Copy, Paste",955,15,158,4,6.659,0.086,39,"--",26,955,239,6.659
27,"-1","VERSE SIMMONDS Boo Thang f/Kelly Rowland",955,-8,91,-42,3.872,0.019,62,"--",26,966,244,3.872
28,"-1","YOUNG JEEZY Shake Life",948,-4,33,-15,4.002,0.135,42,"--",24,954,331,4.002
29,"+1","LLOYD Dedication To My Ex...",885,23,110,5,4.552,0.195,37,"353",29,885,234,4.552
30,"-1","GAME Pot Of Gold f/Chris Brown",839,-33,-120,-29,3.105,-0.118,63,"--",23,963,333,3.453
31,"=","NICKI MINAJ Fly f/Rihanna",813,18,151,-14,4.697,0.23,15,"69",31,813,389,4.697
32,"=","TYRESE Too Easy f/Ludacris",743,22,111,18,4.313,0.087,21,"--",32,743,309,4.557
33,"=","CJ HILTON So Fresh f/Nas",676,-13,-81,0,2.668,-0.036,77,"--",26,902,282,3.862
34,"+1","BEYONCE Party f/Kanye & Andre",560,29,146,16,6.216,0.359,20,"--",34,560,146,6.216
35,"-1","MELANIE FIONA 4 AM",544,2,117,-14,2.476,-0.049,17,"617",34,544,209,2.535
36,"+1","FUTURE Tony Montana",543,49,115,43,2.825,0.135,43,"--",36,543,115,3.039
37,"-1","KELLY ROWLAND Lay It On Me f/Big Sean",522,25,313,-19,1.966,0.175,7,"317",36,522,332,1.966
38,"+1","BEI MAEJOR Trouble f/J. Cole",498,18,174,-12,2.915,0.051,10,"--",38,498,186,2.915
39,"-1","WIZ KHALIFA On My Level f/Too Short",451,-37,-157,-35,2.541,-0.055,115,"--",14,1733,356,10.111
40,"=","FRANK OCEAN Swim Good",445,-8,15,-22,1.886,0.021,19,"--",40,453,326,1.943
41,"=","CEE LO GREEN Fool For You f/Melanie Fion...",428,-19,26,-23,3.286,-0.031,24,"452",40,449,174,3.317
42,"+2","J. DASH WOP",424,19,135,8,1.012,0.056,11,"242",42,424,135,1.012
43,"-1","MAINO Let It Fly (Hands In The Air)",401,-16,-111,-3,1.188,-0.083,83,"907",28,761,224,3.227
44,"+2","2 CHAINZ Spend It",392,-10,25,-23,1.843,-0.085,36,"--",44,402,111,2.213
45,"=","YOUNG JEEZY Ballin f/Lil Wayne",391,-13,-163,4,1.881,-0.12,129,"--",9,2234,359,13.189
