"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MIGUEL Sure Thing",4347,"-7",343,"-69",29.182,"+0.504",4,1,4354,460,29.182
2,"=","KELLY ROWLAND Motivation f/Lil Wayne",3741,"+83",638,"+2",25.053,"+0.508",4,2,3741,638,25.053
3,"=","CHRIS BROWN Look At Me Now",3494,"+38",-69,"+77",25.814,"+0.138",4,2,3494,0,26.238
4,"=","YC Racks f/Future",3394,"+12",-9,"-25",19.595,"+0.060",4,4,3398,104,19.707
5,"=","NICKI MINAJ Did It On'em",2958,"-69",-473,"+13",16.356,"-0.316",4,5,3129,0,17.338
6,"=","WIZ KHALIFA Roll Up",2881,"-85",-307,"-51",15.587,"-0.433",4,6,3062,0,16.439
7,"=","KANYE WEST All Of The Lights",2787,"-19",-94,"-24",21.504,"-0.089",4,7,2818,0,21.956
8,"=","BIG SEAN My Last f/Chris Brown",2699,"+85",341,"+53",17.046,"+0.558",4,8,2699,341,17.046
9,"=","MARSHA AMBROSIUS Far Away",2581,"+23",213,"-6",16.295,"+0.311",4,9,2581,287,16.295
10,"=","CHRIS BROWN She Ain't You",2474,"+37",177,"+13",19.139,"-0.024",4,10,2474,278,19.501
11,"=","ACE HOOD Hustle Hard",2450,"+26",-47,"+34",13.555,"+0.272",4,10,2450,0,13.555
12,"=","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",2015,"-33",-350,"+39",13.029,"-0.239",4,12,2135,0,13.815
13,"+1","DIDDY-DIRTY MONEY Your Love f/Trey Songz",1946,"+11",-8,"-11",9.062,"+0.163",4,13,1946,18,9.062
14,"-1","TREY SONGZ Love Faces",1910,"-67",-383,"-21",12.051,"-0.263",4,13,2055,0,12.452
15,"=","NICKI MINAJ Moment 4 Life f/Drake",1770,"-44",-225,"-27",13.792,"-0.757",4,15,1922,0,15.778
16,"+1","LLOYD Cupid",1726,"+8",77,"-2",8.48,"+0.063",4,16,1726,98,8.48
17,"-1","LIL WAYNE John f/Rick Ross",1705,"-18",1,"-25",9.779,"+0.065",4,16,1723,26,9.779
18,"=","JAMIE FOXX Best Night Of My Life",1550,"+10",160,"-42",9.806,"-0.005",4,18,1550,311,9.811
19,"=","KERI HILSON One Night Stand",1512,"-3",9,"-35",7.329,"-0.038",4,18,1553,167,7.367
20,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",1447,"-41",-198,"-1",8.918,"-0.263",4,20,1513,0,9.225
21,"=","BEYONCE Run The World (Girls)",1390,"+48",202,"+7",8.142,"+0.418",4,21,1390,249,8.142
22,"=","MARY J. BLIGE Someone To Love Me (Naked)",1321,"+13",44,"-14",7.39,"+0.010",4,22,1321,58,7.39
23,"=","TRAVIS PORTER Bring It Back",1281,"-7",-65,"+12",7.598,"-0.001",4,22,1288,0,7.599
24,"=","K. MICHELLE How Many Times",968,"-1",84,"-6",4.684,"+0.076",4,24,973,106,4.684
25,"=","LLOYD BANKS I Don't Deserve You f/Jeremi...",945,"-7",-59,"+3",5.636,"+0.113",4,25,954,0,5.736
26,"=","ROCKO Goin Steady",926,"+1",-35,"+18",3.555,"-0.030",4,26,932,0,3.612
